target_id	length	eff_length	est_counts	tpm
AT3G51750.3	654	467.132	0	0
AT3G51750.1	563	376.208	3	1.70549
AT3G51750.2	560	373.208	0	0
AT1G07010.1	1622	1435.08	43.5179	6.48554
AT1G07010.2	1556	1369.08	27.3195	4.26774
AT1G07010.3	1542	1355.08	0.162619	0.0256661
AT1G32080.1	2009	1822.08	174	20.4238
AT1G16710.5	6346	6159.08	0	0
AT1G16710.7	5822	5635.08	11.9612	0.453973
AT1G16710.1	6018	5831.08	89.0388	3.26577
AT1G16710.4	6502	6315.08	0	0
AT1G16710.8	6455	6268.08	0	0
AT1G16710.10	6023	5836.08	0	0
AT1G16710.6	6107	5920.08	2.11328e-05	7.63457e-07
AT1G16710.3	6619	6432.08	0	0
AT1G16710.9	6549	6362.08	0	0
AT1G16710.2	5783	5596.08	0	0
AT1G07590.1	2407	2220.08	3463.76	333.683
AT5G49170.1	1172	985.083	28	6.07912
AT2G40240.1	1614	1427.08	12	1.7984
AT4G30380.2	537	350.28	0	0
AT4G30380.1	486	299.409	1	0.714315
AT2G20619.1	201	47.4426	0	0
AT3G05830.2	1420	1233.08	0	0
AT3G05830.1	1358	1171.08	33	6.02673
AT3G05830.3	1524	1337.08	0	0
AT5G11430.6	3634	3447.08	0	0
AT5G11430.2	2601	2414.08	9.52327	0.843702
AT5G11430.4	2791	2604.08	0.00630426	0.000517767
AT5G11430.3	3322	3135.08	17.906	1.22153
AT5G11430.5	2373	2186.08	2.86364e-05	2.80161e-06
AT5G11430.1	3147	2960.08	64.5644	4.66492
AT1G20530.1	2269	2082.08	4	0.410882
AT4G23170.1	1824	1637.08	40	5.2257
AT1G44780.2	1644	1457.08	13.5608	1.99047
AT1G44780.1	1647	1460.08	26.4392	3.87281
AT1G60880.1	606	419.132	0	0
AT1G06160.1	1086	899.083	45	10.7045
AT3G07260.1	1204	1017.08	3.28966	0.691752
AT1G21090.1	1404	1217.08	55.6459	9.77841
AT1G21090.2	1416	1229.08	12.3541	2.14974
AT1G76730.1	1500	1313.08	258	42.0226
AT1G03970.1	1190	1003.08	130	27.718
AT5G19160.1	2182	1995.08	15	1.608
AT5G19160.2	2242	2055.08	0	0
AT3G49744.1	174	31.9877	0	0
AT5G28820.1	519	332.315	0	0
AT4G12530.1	730	543.083	0	0
AT4G20050.1	1924	1737.08	0	0
AT4G20050.5	1742	1555.08	0	0
AT4G20050.3	1800	1613.08	4.78072	0.633857
AT4G20050.2	1873	1686.08	0	0
AT4G20050.6	1732	1545.08	4.56707e-07	6.3218e-08
AT4G20050.7	1707	1520.08	6.21928	0.875041
AT4G20050.4	1981	1794.08	0	0
AT5G53810.1	1574	1387.08	3	0.462566
AT2G28690.1	1117	930.083	24	5.5188
AT5G01530.1	1396	1209.08	17372	3072.9
AT3G62800.3	1283	1096.08	11.5151	2.24687
AT3G62800.1	1368	1181.08	16.9192	3.06375
AT3G62800.2	1297	1110.08	44.5658	8.5862
ATCG00900.1	468	281.583	448	340.273
AT3G11385.1	2459	2272.08	3	0.282392
AT5G07010.1	1779	1592.08	191	25.658
AT3G63040.1	654	467.132	0	0
AT2G26570.2	2921	2734.08	6.02823	0.471556
AT2G26570.1	2941	2754.08	210.972	16.3833
AT3G05560.2	756	569.083	0	0
AT3G05560.3	841	654.083	5.1614	1.68768
AT3G05560.1	840	653.083	529.839	173.512
AT5G12080.3	2694	2507.08	69	5.88621
AT5G12080.2	2805	2618.08	0	0
AT5G12080.1	2754	2567.08	0	0
AT1G50870.1	1191	1004.08	0	0
AT2G20610.2	1748	1561.08	20.4147	2.79687
AT2G20610.1	1794	1607.08	266.585	35.4775
AT5G02940.2	2792	2605.08	34.1058	2.80003
AT5G02940.1	2920	2733.08	97.8942	7.66054
AT1G68430.1	945	758.083	7	1.97486
AT1G66550.2	856	669.083	0	0
AT1G66550.1	765	578.083	0	0
AT1G09380.1	1641	1454.08	2	0.294168
AT3G48840.1	757	570.083	0	0
AT3G48840.2	667	480.132	0	0
AT5G61800.1	1629	1442.08	6	0.889849
AT5G01445.1	589	402.132	11	5.85032
AT4G35500.1	1975	1788.08	10.6118	1.26927
AT4G35500.2	1638	1451.08	17.3882	2.56282
AT1G80310.1	1937	1750.08	180.441	22.0512
AT2G39400.2	1307	1120.08	5.85406	1.11779
AT2G39400.1	1394	1207.08	182.146	32.2729
AT4G04990.1	1217	1030.08	22	4.56779
AT3G60530.1	1465	1278.08	603	100.905
AT2G46180.1	2540	2353.08	95	8.63459
AT2G22270.1	1398	1211.08	21.6265	3.81916
AT2G22270.2	1174	987.083	33.3735	7.23109
AT2G43660.1	471	284.583	0	0
AT2G43660.2	597	410.132	7	3.65031
AT1G03910.2	2466	2279.08	9.36807e-07	8.79115e-08
AT1G03910.1	2565	2378.08	208	18.7065
AT1G77590.1	2692	2505.08	150.466	12.8461
AT1G77590.2	2669	2482.08	26.5344	2.28638
AT1G79020.1	2134	1947.08	84	9.22678
AT5G24420.1	1321	1134.08	10	1.88586
AT5G39490.1	1701	1514.08	0	0
AT3G26922.2	1894	1707.08	0	0
AT3G26922.1	1793	1606.08	0	0
AT3G26922.4	1661	1474.08	11	1.59597
AT3G26922.5	1642	1455.08	0	0
AT3G26922.3	1711	1524.08	0	0
AT3G50450.1	926	739.083	4	1.1575
AT3G17160.1	882	695.083	204	62.7695
AT1G34315.1	819	632.083	21	7.10559
AT5G08580.2	1818	1631.08	11.0953	1.45485
AT5G08580.1	1736	1549.08	116.905	16.1403
AT2G28360.1	3032	2845.08	116	8.72004
AT4G25000.1	1606	1419.08	3	0.452136
AT5G27410.4	1734	1547.08	88.7144	12.2641
AT5G27410.1	2156	1969.08	29.3505	3.18792
AT5G27410.3	2229	2042.08	6.93507	0.726328
AT5G27410.2	3153	2966.08	0	0
AT5G65200.1	1982	1795.08	24	2.85945
AT5G23535.1	1015	828.083	110.931	28.6506
AT5G23535.2	830	643.083	0.0691689	0.0230038
AT1G05230.1	3520	3333.08	0	0
AT1G05230.5	3644	3457.08	0	0
AT1G05230.12	2134	1947.08	0	0
AT1G05230.6	3553	3366.08	0	0
AT1G05230.2	2983	2796.08	26.2021	2.0042
AT1G05230.11	2424	2237.08	0	0
AT1G05230.3	2678	2491.08	21.7979	1.87147
AT1G05230.7	3526	3339.08	0	0
AT1G05230.10	2557	2370.08	0	0
AT1G05230.9	3140	2953.08	0	0
AT1G05230.4	2974	2787.08	0	0
AT1G05230.8	3231	3044.08	0	0
AT1G79830.1	3669	3482.08	0	0
AT1G79830.3	3588	3401.08	120.247	7.56155
AT1G79830.2	3278	3091.08	368.318	25.484
AT1G79830.4	3547	3360.08	0	0
AT1G79830.5	3718	3531.08	7.43504	0.45033
AT5G09480.1	840	653.083	112	36.6779
AT5G56480.1	409	224	0	0
AT5G60820.1	1648	1461.08	23	3.36673
AT5G55820.7	5630	5443.08	0.51692	0.0203111
AT5G55820.5	5831	5644.08	11.7473	0.445145
AT5G55820.8	5630	5443.08	0.51692	0.0203111
AT5G55820.10	5271	5084.08	0	0
AT5G55820.4	5292	5105.08	0	0
AT5G55820.9	5896	5709.08	8.16551	0.305895
AT5G55820.2	5622	5435.08	1.77949e-05	7.00236e-07
AT5G55820.11	5449	5262.08	0	0
AT5G55820.3	5610	5423.08	21.0533	0.830289
AT5G55820.6	5642	5455.08	4.40501e-07	1.72703e-08
AT5G55820.1	5481	5294.08	0	0
AT5G44950.1	1317	1130.08	0	0
AT4G31140.1	2171	1984.08	84	9.05471
AT4G35910.1	2164	1977.08	35	3.78616
AT3G56220.2	541	354.28	0	0
AT3G56220.1	905	718.083	4	1.19135
AT2G19970.1	926	739.083	69	19.9669
AT5G54520.1	1864	1677.08	26	3.31569
AT2G04032.1	1403	1216.08	0	0
AT5G03455.1	704	517.083	280	115.812
AT5G03455.2	1006	819.083	0	0
AT1G48140.2	563	376.208	0	0
AT1G48140.1	743	556.083	76	29.23
AT4G15050.1	1191	1004.08	0	0
ATCG00420.1	477	290.439	184	135.493
AT5G30360.1	420	234.748	0	0
AT2G32600.1	1301	1114.08	166	31.8673
AT2G41010.1	1250	1063.08	18	3.62127
AT5G07170.2	1274	1087.08	0	0
AT5G07170.1	1612	1425.08	1	0.150077
AT5G32670.1	700	513.083	0	0
AT1G60250.1	756	569.083	0	0
AT4G09012.1	1175	988.083	13	2.81388
AT3G26355.1	64	18.75	0	0
AT5G02710.1	1195	1008.08	133.074	28.2327
AT5G02710.2	1778	1591.08	14.4642	1.94428
AT5G02710.3	1348	1161.08	17.0875	3.14754
AT4G10110.1	836	649.083	105	34.5975
AT5G13900.1	754	567.083	7	2.64002
AT5G16380.1	1108	921.083	39	9.05568
AT5G40630.1	937	750.083	4	1.14053
AT1G55670.1	780	593.083	6665.78	2403.76
AT5G66940.1	897	710.083	5	1.50597
AT3G06520.1	1598	1411.08	6	0.909398
AT3G06520.2	1668	1481.08	0	0
AT3G52870.1	1811	1624.08	213	28.0496
AT3G02900.2	759	572.083	3.49369e-08	1.30611e-08
AT3G02900.1	852	665.083	161	51.7732
AT1G31520.1	399	214.395	0	0
AT5G57660.1	1564	1377.08	1148	178.294
AT3G09110.1	1666	1479.08	0	0
AT4G23690.1	1139	952.083	153	34.3694
AT1G05035.1	363	180.239	9	10.6795
AT5G45700.1	1180	993.083	26	5.59942
AT5G40410.1	1981	1794.08	4	0.47684
AT3G06580.1	2012	1825.08	228	26.7182
AT3G14920.1	2536	2349.08	168	15.2956
AT1G77610.1	1617	1430.08	186	27.8168
AT1G19170.1	1827	1640.08	52	6.78099
AT2G20740.1	1179	992.083	133.287	28.734
AT2G20740.2	935	748.083	0.170172	0.0486513
AT2G20740.3	815	628.083	41.5425	14.1459
AT3G26940.1	1793	1606.08	0	0
AT4G27150.1	735	548.083	0	0
AT2G26000.1	1672	1485.08	6.47304	0.932208
AT2G26000.2	1892	1705.08	45.527	5.71056
AT2G26000.3	2370	2183.08	0	0
AT5G38743.1	183	36.925	0	0
AT4G15210.4	2461	2274.08	0	0
AT4G15210.1	2066	1879.08	3	0.341453
AT4G15210.3	2291	2104.08	0	0
AT4G15210.2	1890	1703.08	0	0
AT1G29070.1	819	632.083	1134	383.702
AT4G27570.1	1655	1468.08	0	0
AT5G65560.3	3618	3431.08	0	0
AT5G65560.2	3697	3510.08	11.363	0.692356
AT5G65560.1	3623	3436.08	12.637	0.786569
AT1G04170.1	1860	1673.08	418	53.4336
AT1G04170.2	2026	1839.08	0	0
ATCG00905.1	258	88.2949	376.5	911.978
AT1G29250.1	795	608.083	128	45.0197
AT3G51050.1	2543	2356.08	237	21.5136
AT5G23060.2	1608	1421.08	34.7155	5.22467
AT5G23060.1	1529	1342.08	1063.28	169.444
AT4G14770.2	3098	2911.08	0.000481573	3.53804e-05
AT4G14770.1	3064	2877.08	66.1568	4.91787
AT4G14770.3	3072	2885.08	4.03843	0.299371
AT3G44140.1	216	57.2731	1	3.73426
AT1G14630.2	1186	999.083	0	0
AT1G14630.1	1020	833.083	16	4.10759
AT3G21480.1	3503	3316.08	30	1.93487
AT3G58760.4	1979	1792.08	0	0
AT3G58760.5	1946	1759.08	0	0
AT3G58760.2	2050	1863.08	0	0
AT3G58760.6	1827	1640.08	5.61655	0.732418
AT3G58760.3	2017	1830.08	0	0
AT3G58760.1	1839	1652.08	92.3835	11.9596
AT2G03390.1	1459	1272.08	43.7728	7.35943
AT2G03390.6	1475	1288.08	5.88312	0.97683
AT2G03390.3	1546	1359.08	8.72204	1.37255
AT2G03390.2	1210	1023.08	191.321	39.9952
AT2G03390.7	1166	979.083	0	0
AT2G03390.4	1497	1310.08	0	0
AT2G03390.5	1476	1289.08	19.3007	3.20219
AT2G23093.2	1653	1466.08	14	2.04232
AT2G23093.1	1834	1647.08	0	0
AT1G62600.1	1548	1361.08	75	11.7851
AT1G62600.2	1253	1066.08	0	0
AT3G54925.1	546	359.28	0	0
AT4G29550.3	1296	1109.08	0	0
AT4G29550.1	1236	1049.08	2	0.407733
AT4G29550.2	1382	1195.08	0	0
AT5G02280.1	661	474.132	24	10.826
AT2G36080.2	1783	1596.08	0	0
AT2G36080.4	1695	1508.08	2.73599	0.388012
AT2G36080.1	1311	1124.08	41.854	7.96332
AT2G36080.3	2143	1956.08	10.41	1.1382
AT5G40830.2	1808	1621.08	0	0
AT5G40830.3	1497	1310.08	13.6246	2.22423
AT5G40830.1	1706	1519.08	21.3754	3.00946
AT3G58110.1	2818	2631.08	220.283	17.9061
AT3G58110.2	2618	2431.08	1.71685	0.151039
AT2G46900.1	2280	2093.08	253	25.8517
AT3G13440.2	1065	878.083	0.75484	0.183855
AT3G13440.1	2047	1860.08	115.468	13.2766
AT3G13440.3	969	782.083	22.7769	6.2287
AT5G08370.1	1572	1385.08	0	0
AT5G08370.2	1459	1272.08	77	12.9458
AT5G02720.1	729	542.083	0	0
AT5G02720.2	987	800.083	2.37424	0.634667
AT3G44750.2	1057	870.083	143.27	35.2168
AT3G44750.1	1418	1231.08	149.598	25.9892
AT4G13020.7	2169	1982.08	0	0
AT4G13020.8	1927	1740.08	0	0
AT4G13020.1	2261	2074.08	11.0521	1.13965
AT4G13020.2	1864	1677.08	132.652	16.9167
AT4G13020.4	2094	1907.08	0	0
AT4G13020.6	2169	1982.08	14.9917	1.61765
AT4G13020.5	1887	1700.08	31.3039	3.93807
AT4G13020.3	1867	1680.08	0	0
AT1G23530.1	1139	952.083	22	4.942
AT4G28710.1	5230	5043.08	179	7.59123
AT1G30795.1	713	526.083	0	0
AT3G30841.2	1817	1630.08	0	0
AT3G30841.1	1760	1573.08	40	5.43831
AT2G03667.2	2158	1971.08	2.64573	0.287075
AT2G03667.1	2081	1894.08	28.3543	3.20166
AT1G34770.3	1075	888.083	0	0
AT1G34770.6	687	500.083	0	0
AT1G34770.2	1103	916.083	0	0
AT1G34770.4	940	753.083	0	0
AT1G34770.5	744	557.083	0	0
AT1G34770.1	1029	842.083	10	2.5398
AT3G43240.1	2952	2765.08	140	10.8287
AT1G79620.2	3366	3179.08	0	0
AT1G79620.3	3364	3177.08	1.25925e-07	8.47691e-09
AT1G79620.5	3284	3097.08	0	0
AT1G79620.4	3380	3193.08	3.13969	0.210297
AT1G79620.1	3305	3118.08	19.8603	1.36224
AT2G24820.1	1825	1638.08	197	25.7209
AT4G33620.1	2526	2339.08	25	2.28586
AT5G49310.1	1786	1599.08	1	0.133747
AT1G29810.1	948	761.083	55.2818	15.5348
AT1G29810.2	590	403.132	1.71825	0.911578
AT4G28930.1	528	341.315	1	0.626613
AT1G17470.2	1522	1335.08	2.58521	0.414136
AT1G17470.1	1602	1415.08	380.415	57.4951
AT1G34380.1	1380	1193.08	0	0
AT1G34380.3	1048	861.083	0	0
AT1G34380.2	1277	1090.08	26	5.10116
AT5G36240.1	765	578.083	0	0
AT2G20120.1	1259	1072.08	19.1443	3.81916
AT2G20120.2	1203	1016.08	240.363	50.5934
AT5G47670.3	1182	995.083	0	0
AT5G47670.1	1053	866.083	0	0
AT5G47670.2	1087	900.083	0	0
AT5G04070.1	1501	1314.08	30	4.88263
AT2G30690.2	2997	2810.08	0	0
AT2G30690.1	2896	2709.08	0	0
AT1G11785.1	643	456.132	3	1.40665
AT1G27580.1	1221	1034.08	27.4823	5.68398
AT2G43850.1	1973	1786.08	51.7705	6.19921
AT2G43850.3	1703	1516.08	0	0
AT2G43850.2	1835	1648.08	9.22949	1.19772
AT4G18130.1	3912	3725.08	106	6.08591
AT1G23870.1	2973	2786.08	308	23.6435
AT3G49560.1	1227	1040.08	345	70.9425
AT5G36490.1	357	174.636	0	0
AT5G46030.2	926	739.083	0	0
AT5G46030.1	886	699.083	287.842	88.0605
AT5G46030.3	915	728.083	2.15763	0.6338
AT5G09650.1	1181	994.083	591	127.151
AT2G43000.1	1040	853.083	17	4.26199
AT2G43000.2	1375	1188.08	0	0
AT1G52040.1	1751	1564.08	13	1.77762
AT3G05858.1	629	442.132	4	1.93492
AT5G60860.1	1046	859.083	122	30.3725
AT5G54035.1	258	88.2949	0	0
AT1G07901.1	153	22.1013	3	29.0307
AT4G10220.1	1203	1016.08	0	0
AT3G23790.1	2716	2529.08	143	12.0928
AT4G02075.2	1476	1289.08	0	0
AT4G02075.3	1357	1170.08	7.73551	1.41393
AT4G02075.1	973	786.083	11.2645	3.06477
AT5G36190.1	438	252.188	0	0
AT1G52650.1	1398	1211.08	0	0
AT1G26750.1	809	622.083	112	38.5057
AT5G14980.1	984	797.083	0	0
AT5G50150.1	1846	1659.08	116	14.9536
AT2G15020.1	2088	1901.08	0	0
AT3G45070.3	1093	906.083	0	0
AT3G45070.2	1211	1024.08	4	0.835372
AT3G45070.1	1067	880.083	0	0
AT4G22590.1	1763	1576.08	73	9.90602
AT5G30490.3	984	797.083	67.1549	18.0189
AT5G30490.2	1163	976.083	0	0
AT5G30490.1	1252	1065.08	23.8451	4.78819
AT5G22670.1	1332	1145.08	0	0
AT4G35060.1	1123	936.083	7	1.59933
AT1G11480.2	2175	1988.08	181.838	19.5617
AT1G11480.1	2312	2125.08	217.162	21.8556
AT3G49030.1	1332	1145.08	0	0
AT3G49030.2	1483	1296.08	0	0
AT1G12300.1	3238	3051.08	17	1.19165
AT5G47930.1	718	531.083	924	372.104
AT1G61093.1	731	544.083	0	0
AT2G37970.1	836	649.083	20	6.58999
AT3G02420.2	1674	1487.08	0	0
AT3G02420.1	1534	1347.08	128	20.3222
AT1G58190.2	3294	3107.08	5.22091	0.359375
AT1G58190.4	2864	2677.08	0	0
AT1G58190.3	3241	3054.08	0	0
AT1G58190.1	3168	2981.08	10.7791	0.773327
AT1G09860.1	1396	1209.08	1	0.176888
AT1G13280.1	1343	1156.08	155	28.6746
AT5G15300.1	1957	1770.08	4	0.483305
AT4G34131.1	1762	1575.08	30	4.07355
AT2G02130.1	707	520.083	895	368.049
AT5G03435.2	2496	2309.08	0	0
AT5G03435.1	2369	2182.08	7	0.686092
AT3G18830.1	1997	1810.08	401	47.3807
AT2G03570.1	270	98.0103	0	0
AT4G21670.1	3900	3713.08	54	3.11039
AT1G02230.1	1436	1249.08	2	0.342447
AT5G20140.1	1363	1176.08	78.727	14.3166
AT5G20140.2	1416	1229.08	15.273	2.65765
AT1G11630.1	1712	1525.08	31	4.34734
AT4G19440.1	3531	3344.08	16.9563	1.08445
AT4G19440.3	3555	3368.08	0.0126431	0.000802837
AT4G19440.2	3371	3184.08	0	0
AT4G19440.4	3552	3365.08	0.0310148	0.00197119
AT3G51890.1	1210	1023.08	92	19.2323
AT1G44085.1	273	100.313	0	0
AT1G07390.1	3267	3080.08	8.99995	0.624932
AT1G07390.4	3615	3428.08	0	0
AT1G07390.3	3418	3231.08	0	0
AT1G07390.5	3451	3264.08	0	0
AT1G07390.2	3304	3117.08	5.395e-05	3.70168e-06
AT1G13607.1	452	265.774	0	0
AT1G08580.1	855	668.083	142	45.4583
AT2G25125.1	225	63.556	1.20826	4.06594
AT1G59750.2	2472	2285.08	72.3821	6.77461
AT1G59750.3	2353	2166.08	196.28	19.3801
AT1G59750.1	2545	2358.08	0	0
AT1G59750.4	2558	2371.08	31.3383	2.82672
AT3G25950.1	1170	983.083	6	1.30532
AT5G22145.1	411	225.977	4.84105	4.58174
AT1G70209.1	144	18.4922	0	0
AT1G63660.1	2136	1949.08	124	13.6065
AT1G63660.2	1983	1796.08	0	0
AT2G21660.1	1165	978.083	6840.81	1495.85
AT2G21660.2	785	598.083	12899.2	4612.71
AT1G15320.2	1127	940.083	0	0
AT1G15320.1	1450	1263.08	0	0
AT1G79310.1	1675	1488.08	24	3.44937
AT5G42980.1	1035	848.083	3828.91	965.59
AT1G70750.1	3211	3024.08	60	4.24339
AT5G35840.1	3802	3615.08	127	7.51347
AT2G45210.1	1177	990.083	49	10.5847
AT1G29390.1	1049	862.083	276.203	68.5227
AT1G29390.2	1103	916.083	3.7969	0.88644
AT4G16460.2	1242	1055.08	0	0
AT4G16460.3	1168	981.083	1.82748e-07	3.98383e-08
AT4G16460.1	1153	966.083	1	0.221381
AT5G50210.1	2691	2504.08	104	8.8826
AT1G17870.1	1856	1669.08	20	2.56276
AT5G38360.2	1459	1272.08	0	0
AT5G38360.1	1083	896.083	37.5661	8.96609
AT5G38360.3	1372	1185.08	16.4339	2.96584
AT1G15020.1	2139	1952.08	27.7244	3.03752
AT1G15020.2	2329	2142.08	58.2756	5.81843
AT1G15020.3	2244	2057.08	0	0
AT1G23090.4	2538	2351.08	16.4106	1.49284
AT1G23090.1	2489	2302.08	96.7223	8.98589
AT1G23090.3	2605	2418.08	0.477782	0.0422584
AT1G23090.2	2690	2503.08	57.3893	4.90355
AT4G01790.1	680	493.083	21	9.10866
AT4G38190.1	3749	3562.08	0	0
AT1G72810.1	2515	2328.08	113.155	10.3951
AT5G45573.1	588	401.132	0	0
AT2G01755.1	588	401.132	42.8445	22.8435
AT2G01755.2	621	434.132	8.29073	4.08438
AT5G25770.2	1588	1401.08	93.2734	14.238
AT5G25770.1	1831	1644.08	42.1544	5.48371
AT5G25770.3	1597	1410.08	22.5722	3.42361
AT1G56610.3	2170	1983.08	0.558378	0.0602203
AT1G56610.2	2161	1974.08	54.4803	5.90241
AT1G56610.1	2425	2238.08	16.9613	1.62083
AT4G09649.1	138	16.5096	0	0
AT2G03210.2	1900	1713.08	0	0
AT2G03210.3	1809	1622.08	0	0
AT2G03210.1	1620	1433.08	0	0
AT3G45990.1	402	217.2	0	0
AT5G51470.2	1745	1558.08	0	0
AT5G51470.1	2031	1844.08	0	0
AT3G46350.1	1335	1148.08	0	0
AT5G64170.1	2537	2350.08	62.0974	5.65126
AT5G64170.2	2667	2480.08	19.0776	1.64517
AT5G64170.3	2575	2388.08	0	0
AT3G24850.1	1080	893.083	0	0
AT2G27630.1	4276	4089.08	1	0.0523033
AT4G01590.2	1045	858.083	37.0538	9.23547
AT4G01590.3	979	792.083	8.99345	2.42835
AT4G01590.1	1067	880.083	96.9527	23.5609
AT5G35970.1	3475	3288.08	123	8.00051
AT2G31390.1	1466	1279.08	354	59.1916
AT4G14315.1	495	308.379	0	0
AT2G14635.1	371	187.662	0	0
AT1G53460.1	1519	1332.08	75	12.0416
AT5G52240.2	789	602.083	0	0
AT5G52240.1	1129	942.083	711	161.412
AT2G23250.1	1317	1130.08	0	0
AT3G62270.1	2948	2761.08	184	14.2526
AT2G04400.1	1428	1241.08	124	21.3686
AT1G76420.1	1438	1251.08	1	0.17095
AT2G29150.1	807	620.083	1	0.34491
AT5G58090.1	1929	1742.08	286	35.1118
AT5G06950.3	1643	1456.08	0	0
AT5G06950.5	2031	1844.08	3.8987	0.452162
AT5G06950.1	1867	1680.08	21.7486	2.76858
AT5G06950.4	1558	1371.08	27.3527	4.26669
AT5G06950.2	1624	1437.08	0	0
AT4G35350.2	1340	1153.08	0	0
AT4G35350.1	1317	1130.08	96	18.1684
AT4G04930.1	1409	1222.08	0	0
AT2G37900.2	2425	2238.08	0	0
AT2G37900.1	2299	2112.08	9	0.911353
AT5G19875.1	1098	911.083	31	7.27711
AT1G19350.3	1465	1278.08	20.7894	3.47887
AT1G19350.4	1502	1315.08	162.838	26.4825
AT1G19350.6	1304	1117.08	439.576	84.1596
AT1G19350.1	2202	2015.08	248.965	26.4242
AT1G19350.5	1468	1281.08	10.2969	1.71903
AT3G06710.1	1631	1444.08	6	0.888617
AT4G29190.1	1533	1346.08	243	38.6091
AT1G68220.1	1007	820.083	98	25.5578
AT2G33060.1	2779	2592.08	49	4.04299
AT4G17080.1	2214	2027.08	216	22.7896
AT4G15700.1	767	580.083	4	1.47477
AT1G28327.1	1267	1080.08	0	0
AT3G56900.1	1692	1505.08	51	7.24711
AT3G25200.1	507	320.348	0	0
AT1G15825.1	536	349.315	7.63396	4.67399
AT3G49307.1	538	351.28	0	0
ATMG00500.1	426	240.485	1.18536	1.05419
AT4G12680.1	1910	1723.08	52	6.45435
AT2G19540.1	1653	1466.08	383	55.8722
AT2G40190.1	1784	1597.08	81	10.8471
AT1G59830.1	1462	1275.08	209	35.0561
AT1G59830.2	1357	1170.08	0	0
AT1G67325.2	1734	1547.08	94.7841	13.1032
AT1G67325.1	1261	1074.08	131.216	26.1279
AT5G64310.1	946	759.083	203	57.1955
AT5G24280.3	4846	4659.08	0.402077	0.0184571
AT5G24280.1	4826	4639.08	30.5979	1.41064
AT5G24280.2	5050	4863.08	0	0
AT3G06360.1	817	630.083	6	2.03661
AT5G53770.1	1903	1716.08	95	11.8397
AT3G25719.1	237	72.2326	0	0
AT3G07230.1	636	449.132	403	191.905
AT3G21352.1	582	395.132	16	8.6603
AT2G32835.1	288	113.186	0	0
AT5G50345.1	391	206.649	0	0
AT3G02610.1	1236	1049.08	0.0130428	0.00265899
AT3G02610.2	1444	1257.08	5.98696	1.01859
AT4G31354.2	421	235.677	0	0
AT4G31354.1	547	360.28	2.25633	1.33942
AT4G31354.3	331	151.005	2.74367	3.88595
AT3G18270.1	1846	1659.08	79	10.1839
AT4G35680.1	1006	819.083	0	0
AT2G28490.1	1780	1593.08	0	0
