target_id	length	eff_length	est_counts	tpm
AT1G16710.10	6023	5837.66	0	0
AT1G16710.6	6107	5921.66	20.7777	1.17293
AT1G16710.3	6619	6433.66	0	0
AT1G16710.9	6549	6363.66	0	0
AT1G16710.2	5783	5597.66	0	0
AT1G07590.1	2407	2221.66	2853.69	429.386
AT5G49170.1	1172	986.657	27	9.14777
AT2G40240.1	1614	1428.66	5	1.16993
AT4G30380.2	537	351.806	0	0
AT4G30380.1	486	301.128	0	0
AT2G20619.1	201	49.1558	0	0
AT3G05830.2	1420	1234.66	0	0
AT3G05830.1	1358	1172.66	21	5.9864
AT3G05830.3	1524	1338.66	0	0
AT5G11430.6	3634	3448.66	0	0
AT5G11430.2	2601	2415.66	7.3556	1.01789
AT5G11430.4	2791	2605.66	0	0
AT5G11430.3	3322	3136.66	0	0
AT5G11430.5	2373	2187.66	0	0
AT5G11430.1	3147	2961.66	40.6444	4.58758
AT1G20530.1	2269	2083.66	12	1.92519
AT4G23170.1	1824	1638.66	18	3.672
AT1G44780.2	1644	1458.66	15.0616	3.45173
AT1G44780.1	1647	1461.66	14.9384	3.41645
AT1G60880.1	606	420.657	0	0
AT1G06160.1	1086	900.657	41	15.2175
AT3G07260.1	1204	1018.66	2.25296	0.739338
AT1G21090.1	1404	1218.66	45	12.3438
AT1G21090.2	1416	1230.66	0	0
AT1G76730.1	1500	1314.66	172	43.7355
AT1G03970.1	1190	1004.66	100	33.2736
AT5G19160.1	2182	1996.66	8	1.33938
AT5G19160.2	2242	2056.66	0	0
AT3G49744.1	174	33.4694	0	0
AT5G28820.1	519	333.839	0	0
AT4G12530.1	730	544.657	0	0
AT4G20050.1	1924	1738.66	0	0
AT4G20050.5	1742	1556.66	0	0
AT4G20050.3	1800	1614.66	0	0
AT4G20050.2	1873	1687.66	0	0
AT4G20050.6	1732	1546.66	1.51819e-07	3.28132e-08
AT4G20050.7	1707	1521.66	2	0.439371
AT4G20050.4	1981	1795.66	0	0
AT5G53810.1	1574	1388.66	7	1.68508
AT2G28690.1	1117	931.657	16	5.74092
AT5G01530.1	1396	1210.66	8500	2347.01
AT3G62800.3	1283	1097.66	0	0
AT3G62800.1	1368	1182.66	0	0
AT3G62800.2	1297	1111.66	51	15.3362
ATCG00900.1	468	283.422	343.5	405.146
AT3G11385.1	2459	2273.66	2	0.294051
AT5G07010.1	1779	1593.66	143	29.9957
AT3G63040.1	654	468.657	0	0
AT2G26570.2	2921	2735.66	146.903	17.951
AT2G26570.1	2941	2755.66	0.096502	0.0117065
AT3G05560.2	756	570.657	0	0
AT3G05560.3	841	655.657	4.49571	2.29213
AT3G05560.1	840	654.657	456.504	233.103
AT5G12080.3	2694	2508.66	53	7.0624
AT5G12080.2	2805	2619.66	0	0
AT5G12080.1	2754	2568.66	0	0
AT1G50870.1	1191	1005.66	0	0
AT2G20610.2	1748	1562.66	24.8784	5.32203
AT2G20610.1	1794	1608.66	238.122	49.4827
AT5G02940.2	2792	2606.66	8.06112	1.03378
AT5G02940.1	2920	2734.66	96.9389	11.8499
AT1G68430.1	945	759.657	12	5.28058
AT1G66550.2	856	670.657	0	0
AT1G66550.1	765	579.657	0	0
AT1G09380.1	1641	1455.66	1	0.229646
AT3G48840.1	757	571.657	0	0
AT3G48840.2	667	481.657	0	0
AT5G61800.1	1629	1443.66	6	1.38933
AT5G01445.1	589	403.657	9	7.45328
AT4G35500.1	1975	1789.66	0	0
AT4G35500.2	1638	1452.66	24	5.52288
AT1G80310.1	1937	1751.66	103	19.6565
AT2G39400.2	1307	1121.66	6.74118	2.00906
AT2G39400.1	1394	1208.66	181.259	50.1319
AT4G04990.1	1217	1031.66	5	1.62014
AT3G60530.1	1465	1279.66	357	93.2593
AT2G46180.1	2540	2354.66	52	7.38233
AT2G22270.1	1398	1212.66	10.8273	2.98469
AT2G22270.2	1174	988.657	30.1727	10.202
AT2G43660.1	471	286.393	0	0
AT2G43660.2	597	411.657	1	0.812048
AT1G03910.2	2466	2280.66	1.13682e-08	1.66629e-09
AT1G03910.1	2565	2379.66	162	22.7572
AT1G77590.1	2692	2506.66	53.7846	7.17267
AT1G77590.2	2669	2483.66	105.215	14.1614
AT1G79020.1	2134	1948.66	50	8.57733
AT5G24420.1	1321	1135.66	30	8.83063
AT5G39490.1	1701	1515.66	0	0
AT3G26922.2	1894	1708.66	3.4282	0.670701
AT3G26922.1	1793	1607.66	8.69046	1.80704
AT3G26922.4	1661	1475.66	6.63756	1.50363
AT3G26922.5	1642	1456.66	8.9172e-06	2.04639e-06
AT3G26922.3	1711	1525.66	0.243778	0.0534141
AT3G50450.1	926	740.657	0	0
AT3G17160.1	882	696.657	158	75.8151
AT1G34315.1	819	633.657	12	6.3306
AT5G08580.2	1818	1632.66	17.3794	3.55842
AT5G08580.1	1736	1550.66	68.6206	14.793
AT2G28360.1	3032	2846.66	87	10.2165
AT4G25000.1	1606	1420.66	2	0.470607
AT5G27410.4	1734	1548.66	64.733	13.973
AT5G27410.1	2156	1970.66	0	0
AT5G27410.3	2229	2043.66	22.267	3.64226
AT5G27410.2	3153	2967.66	0	0
AT5G65200.1	1982	1796.66	27	5.02361
AT5G23535.1	1015	829.657	67.3892	27.1525
AT5G23535.2	830	644.657	17.6108	9.13205
AT1G05230.1	3520	3334.66	0	0
AT1G05230.5	3644	3458.66	0	0
AT1G05230.12	2134	1948.66	0.000810311	0.000139006
AT1G05230.6	3553	3367.66	0	0
AT1G05230.2	2983	2797.66	14.0937	1.68403
AT1G05230.11	2424	2238.66	8.89177	1.32776
AT1G05230.3	2678	2492.66	22.0137	2.95222
AT1G05230.7	3526	3340.66	0	0
AT1G05230.10	2557	2371.66	0	0
AT1G05230.9	3140	2954.66	0	0
AT1G05230.4	2974	2788.66	0	0
AT1G05230.8	3231	3045.66	0	0
AT1G79830.1	3669	3483.66	33.5584	3.2202
AT1G79830.3	3588	3402.66	94.0854	9.24319
AT1G79830.2	3278	3092.66	190.704	20.6133
AT1G79830.4	3547	3361.66	0	0
AT1G79830.5	3718	3532.66	4.65178	0.440185
AT5G09480.1	840	654.657	64	32.6801
AT5G56480.1	409	225.312	0	0
AT5G60820.1	1648	1462.66	23	5.25658
AT5G55820.7	5630	5444.66	0.940399	0.0577377
AT5G55820.5	5831	5645.66	0	0
AT5G55820.8	5630	5444.66	0.940399	0.0577377
AT5G55820.10	5271	5085.66	0	0
AT5G55820.4	5292	5106.66	0	0
AT5G55820.9	5896	5710.66	0	0
AT5G55820.2	5622	5436.66	0	0
AT5G55820.11	5449	5263.66	0	0
AT5G55820.3	5610	5424.66	38.1192	2.34903
AT5G55820.6	5642	5456.66	0	0
AT5G55820.1	5481	5295.66	0	0
AT5G44950.1	1317	1131.66	0	0
AT4G31140.1	2171	1985.66	65	10.9428
AT4G35910.1	2164	1978.66	25	4.22364
AT3G56220.2	541	355.806	0	0
AT3G56220.1	905	719.657	8	3.71605
AT2G19970.1	926	740.657	16	7.22138
AT5G54520.1	1864	1678.66	32	6.37244
AT2G04032.1	1403	1217.66	0	0
AT5G03455.1	704	518.657	214	137.928
AT5G03455.2	1006	820.657	0	0
AT1G48140.2	563	377.697	0	0
AT1G48140.1	743	557.657	41	24.5773
AT4G15050.1	1191	1005.66	0	0
ATCG00420.1	477	292.248	120	137.261
AT5G30360.1	420	236.059	0	0
AT2G32600.1	1301	1115.66	143	42.8473
AT2G41010.1	1250	1064.66	20	6.27969
AT5G07170.2	1274	1088.66	0	0
AT5G07170.1	1612	1426.66	0	0
AT5G32670.1	700	514.657	0	0
AT1G60250.1	756	570.657	0	0
AT4G09012.1	1175	989.657	9	3.04001
AT3G26355.1	64	22.2	0	0
AT5G02710.1	1195	1009.66	130.598	43.2394
AT5G02710.2	1778	1592.66	18.1873	3.81736
AT5G02710.3	1348	1162.66	4.29118	1.23379
AT4G10110.1	836	650.657	81	41.6151
AT5G13900.1	754	568.657	5	2.93925
AT5G16380.1	1108	922.657	42	15.2169
AT5G40630.1	937	751.657	3	1.33419
AT1G55670.1	780	594.657	4818.07	2708.47
AT5G66940.1	897	711.657	2	0.939457
AT3G06520.1	1598	1412.66	2	0.473272
AT3G06520.2	1668	1482.66	0	0
AT3G52870.1	1811	1625.66	190	39.0699
AT3G02900.2	759	573.657	2.57655e-08	1.50142e-08
AT3G02900.1	852	666.657	116	58.1665
AT1G31520.1	399	215.555	0	0
AT5G57660.1	1564	1378.66	824	199.797
AT3G09110.1	1666	1480.66	0	0
AT4G23690.1	1139	953.657	71	24.8876
AT1G05035.1	363	181.397	19	35.0139
AT5G45700.1	1180	994.657	17	5.71338
AT5G40410.1	1981	1795.66	5	0.930817
AT3G06580.1	2012	1826.66	198	36.2348
AT3G14920.1	2536	2350.66	122	17.3496
AT1G77610.1	1617	1431.66	120	28.0195
AT1G19170.1	1827	1641.66	32	6.51606
AT2G20740.1	1179	993.657	114.084	38.3801
AT2G20740.2	935	749.657	14.379	6.41186
AT2G20740.3	815	629.657	6.53692	3.47046
AT3G26940.1	1793	1607.66	0	0
AT4G27150.1	735	549.657	0	0
AT2G26000.1	1672	1486.66	0	0
AT2G26000.2	1892	1706.66	44	8.61835
AT2G26000.3	2370	2184.66	0	0
AT5G38743.1	183	38.4524	1	8.6935
AT4G15210.4	2461	2275.66	0	0
AT4G15210.1	2066	1880.66	4	0.710998
AT4G15210.3	2291	2105.66	0	0
AT4G15210.2	1890	1704.66	0	0
AT1G29070.1	819	633.657	884	466.354
AT4G27570.1	1655	1469.66	0	0
AT5G65560.3	3618	3432.66	5.87392	0.572025
AT5G65560.2	3697	3511.66	5.29351	0.503906
AT5G65560.1	3623	3437.66	5.83257	0.567173
AT1G04170.1	1860	1674.66	298	59.4851
AT1G04170.2	2026	1840.66	0	0
ATCG00905.1	258	89.1625	302	1132.25
AT1G29250.1	795	609.657	128	70.1846
AT3G51050.1	2543	2357.66	157	22.2606
AT5G23060.2	1608	1422.66	41.8204	9.82666
AT5G23060.1	1529	1343.66	650.18	161.757
AT4G14770.2	3098	2912.66	0	0
AT4G14770.1	3064	2878.66	83.2307	9.66521
AT4G14770.3	3072	2886.66	0	0
AT3G44140.1	216	58.7266	0	0
AT1G14630.2	1186	1000.66	0	0
AT1G14630.1	1020	834.657	10	4.00507
AT3G21480.1	3503	3317.66	16	1.61215
AT3G58760.4	1979	1793.66	6.70064e-08	1.2488e-08
AT3G58760.5	1946	1760.66	16.4547	3.12417
AT3G58760.2	2050	1864.66	0	0
AT3G58760.6	1827	1641.66	5.83811	1.1888
AT3G58760.3	2017	1831.66	0	0
AT3G58760.1	1839	1653.66	91.7071	18.5385
AT2G03390.1	1459	1273.66	4.55546	1.19563
AT2G03390.6	1475	1289.66	12.7898	3.31518
AT2G03390.3	1546	1360.66	17.9038	4.39861
AT2G03390.2	1210	1024.66	123.552	40.3076
AT2G03390.7	1166	980.657	0	0
AT2G03390.4	1497	1311.66	10.5774	2.69574
AT2G03390.5	1476	1290.66	10.622	2.75113
AT2G23093.2	1653	1467.66	9	2.04991
AT2G23093.1	1834	1648.66	0	0
AT1G62600.1	1548	1362.66	58	14.2285
AT1G62600.2	1253	1067.66	0	0
AT3G54925.1	546	360.77	0	0
AT4G29550.3	1296	1110.66	0	0
AT4G29550.1	1236	1050.66	0	0
AT4G29550.2	1382	1196.66	0	0
AT5G02280.1	661	475.657	19	13.3529
AT2G36080.2	1783	1597.66	0	0
AT2G36080.4	1695	1509.66	0	0
AT2G36080.1	1311	1125.66	33.6438	9.99117
AT2G36080.3	2143	1957.66	3.35623	0.573103
AT5G40830.2	1808	1622.66	0	0
AT5G40830.3	1497	1311.66	0	0
AT5G40830.1	1706	1520.66	17	3.73711
AT3G58110.1	2818	2632.66	157.801	20.0371
AT3G58110.2	2618	2432.66	7.19864	0.989207
AT2G46900.1	2280	2094.66	170	27.1302
AT3G13440.2	1065	879.657	0.00198264	0.00075344
AT3G13440.1	2047	1861.66	62.17	11.1635
AT3G13440.3	969	783.657	24.828	10.5909
AT5G08370.1	1572	1386.66	0	0
AT5G08370.2	1459	1273.66	62	16.2726
AT5G02720.1	729	543.657	8.92389	5.48715
AT5G02720.2	987	801.657	0	0
AT3G44750.2	1057	871.657	124.978	47.9297
AT3G44750.1	1418	1232.66	99.0223	26.854
AT4G13020.7	2169	1983.66	0	0
AT4G13020.8	1927	1741.66	0	0
AT4G13020.1	2261	2075.66	20.9134	3.36812
AT4G13020.2	1864	1678.66	89.0866	17.7406
AT4G13020.4	2094	1908.66	0	0
AT4G13020.6	2169	1983.66	0	0
AT4G13020.5	1887	1701.66	0	0
AT4G13020.3	1867	1681.66	0	0
AT1G23530.1	1139	953.657	11	3.85583
AT4G28710.1	5230	5044.66	145	9.60847
AT1G30795.1	713	527.657	0	0
AT3G30841.2	1817	1631.66	0	0
AT3G30841.1	1760	1574.66	30	6.36873
AT2G03667.2	2158	1972.66	2.80904	0.476019
AT2G03667.1	2081	1895.66	18.191	3.20785
AT1G34770.3	1075	889.657	0	0
AT1G34770.6	687	501.657	0	0
AT1G34770.2	1103	917.657	0	0
AT1G34770.4	940	754.657	0	0
AT1G34770.5	744	558.657	0	0
AT1G34770.1	1029	843.657	7	2.77364
AT3G43240.1	2952	2766.66	81	9.78695
AT1G79620.2	3366	3180.66	0	0
AT1G79620.3	3364	3178.66	4.3025	0.452476
AT1G79620.5	3284	3098.66	0	0
AT1G79620.4	3380	3194.66	12.6975	1.32865
AT1G79620.1	3305	3119.66	0	0
AT2G24820.1	1825	1639.66	170	34.6588
AT4G33620.1	2526	2340.66	23	3.28479
AT5G49310.1	1786	1600.66	0	0
AT1G29810.1	948	762.657	36.2156	15.8739
AT1G29810.2	590	404.657	0.784425	0.64801
AT4G28930.1	528	342.806	0	0
AT1G17470.2	1522	1336.66	0.207311	0.0518466
AT1G17470.1	1602	1416.66	282.793	66.73
AT1G34380.1	1380	1194.66	0	0
AT1G34380.3	1048	862.657	0	0
AT1G34380.2	1277	1091.66	20	6.12437
AT5G36240.1	765	579.657	0	0
AT2G20120.1	1259	1073.66	0	0
AT2G20120.2	1203	1017.66	166.778	54.7843
AT5G47670.3	1182	996.657	0	0
AT5G47670.1	1053	867.657	0	0
AT5G47670.2	1087	901.657	0	0
AT5G04070.1	1501	1315.66	16	4.06532
AT2G30690.2	2997	2811.66	0	0
AT2G30690.1	2896	2710.66	1	0.123323
AT1G11785.1	643	457.657	0	0
AT1G27580.1	1221	1035.66	47.1089	15.2056
AT2G43850.1	1973	1787.66	25.9081	4.84472
AT2G43850.3	1703	1517.66	0	0
AT2G43850.2	1835	1649.66	22.0919	4.4767
AT4G18130.1	3912	3726.66	79	7.0864
AT1G23870.1	2973	2787.66	214	25.6621
AT3G49560.1	1227	1041.66	286	91.7823
AT5G36490.1	357	175.797	0	0
AT5G46030.2	926	740.657	2.60253	1.17461
AT5G46030.1	886	700.657	189.064	90.2028
AT5G46030.3	915	729.657	5.33391	2.44368
AT5G09650.1	1181	995.657	438	147.056
AT2G43000.1	1040	854.657	7	2.73794
AT2G43000.2	1375	1189.66	0	0
AT1G52040.1	1751	1565.66	8	1.70809
AT3G05858.1	629	443.657	1	0.753477
AT5G60860.1	1046	860.657	52	20.1972
AT5G54035.1	258	89.1625	0.679175	2.54634
AT1G07901.1	153	22.9473	1	14.5676
AT4G10220.1	1203	1017.66	0	0
AT3G23790.1	2716	2530.66	88	11.6243
AT4G02075.2	1476	1290.66	0	0
AT4G02075.3	1357	1171.66	6.67396	1.90415
AT4G02075.1	973	787.657	17.326	7.35326
AT5G36190.1	438	253.718	0	0
AT1G52650.1	1398	1212.66	1	0.275664
AT1G26750.1	809	623.657	104	55.7449
AT5G14980.1	984	798.657	0	0
AT5G50150.1	1846	1660.66	78	15.7012
AT2G15020.1	2088	1902.66	1	0.175694
AT3G45070.3	1093	907.657	0	0
AT3G45070.2	1211	1025.66	0	0
AT3G45070.1	1067	881.657	3	1.13747
AT4G22590.1	1763	1577.66	47	9.95871
AT5G30490.3	984	798.657	38.1595	15.972
AT5G30490.2	1163	977.657	0	0
AT5G30490.1	1252	1066.66	31.8405	9.97868
AT5G22670.1	1332	1146.66	0	0
AT4G35060.1	1123	937.657	12	4.27814
AT1G11480.2	2175	1989.66	171.908	28.8825
AT1G11480.1	2312	2126.66	62.0922	9.76017
AT3G49030.1	1332	1146.66	0	0
AT3G49030.2	1483	1297.66	0	0
AT1G12300.1	3238	3052.66	13	1.42358
AT5G47930.1	718	532.657	561	352.073
AT1G61093.1	731	545.657	0	0
AT2G37970.1	836	650.657	31	15.9267
AT3G02420.2	1674	1488.66	0	0
AT3G02420.1	1534	1348.66	101	25.0344
AT1G58190.2	3294	3108.66	1.54057	0.165663
AT1G58190.4	2864	2678.66	0	0
AT1G58190.3	3241	3055.66	0	0
AT1G58190.1	3168	2982.66	9.45943	1.06018
AT1G09860.1	1396	1210.66	2	0.552238
AT1G13280.1	1343	1157.66	120	34.6513
AT5G15300.1	1957	1771.66	6	1.13211
AT4G34131.1	1762	1576.66	15	3.18033
AT2G02130.1	707	521.657	602	385.77
AT5G03435.2	2496	2310.66	0	0
AT5G03435.1	2369	2183.66	3	0.459256
AT3G18830.1	1997	1811.66	240	44.2846
AT2G03570.1	270	98.8418	0	0
AT4G21670.1	3900	3714.66	54	4.85951
AT1G02230.1	1436	1250.66	1	0.267288
AT5G20140.1	1363	1177.66	68.2362	19.3693
AT5G20140.2	1416	1230.66	17.7638	4.82521
AT1G11630.1	1712	1526.66	30	6.56897
AT4G19440.1	3531	3345.66	0	0
AT4G19440.3	3555	3369.66	4.98814	0.494847
AT4G19440.2	3371	3185.66	0	0
AT4G19440.4	3552	3366.66	10.0119	0.994108
AT3G51890.1	1210	1024.66	59	19.2482
AT1G44085.1	273	101.251	0	0
AT1G07390.1	3267	3081.66	14.9999	1.62713
AT1G07390.4	3615	3429.66	0	0
AT1G07390.3	3418	3232.66	0	0
AT1G07390.5	3451	3265.66	0	0
AT1G07390.2	3304	3118.66	9.15536e-05	9.81354e-06
AT1G13607.1	452	267.588	0	0
AT1G08580.1	855	669.657	144	71.8832
AT2G25125.1	225	64.6535	0	0
AT1G59750.2	2472	2286.66	42.8855	6.26941
AT1G59750.3	2353	2167.66	162.259	25.0228
AT1G59750.1	2545	2359.66	0	0
AT1G59750.4	2558	2372.66	15.8558	2.23393
AT3G25950.1	1170	984.657	2	0.678989
AT5G22145.1	411	227.198	5.45361	8.02411
AT1G70209.1	144	19.2423	0	0
AT1G63660.1	2136	1950.66	101.926	17.4671
AT1G63660.2	1983	1797.66	5.07402	0.943546
AT2G21660.1	1165	979.657	5091.38	1737.32
AT2G21660.2	785	599.657	8502.62	4739.88
AT1G15320.2	1127	941.657	0	0
AT1G15320.1	1450	1264.66	0	0
AT1G79310.1	1675	1489.66	24	5.38571
AT5G42980.1	1035	849.657	2735.91	1076.41
AT1G70750.1	3211	3025.66	26	2.87258
AT5G35840.1	3802	3616.66	110	10.1672
AT2G45210.1	1177	991.657	34	11.4613
AT1G29390.1	1049	863.657	147.4	57.0525
AT1G29390.2	1103	917.657	7.59976	2.76845
AT4G16460.2	1242	1056.66	0	0
AT4G16460.3	1168	982.657	1.90287e-07	6.4733e-08
AT4G16460.1	1153	967.657	1	0.345459
AT5G50210.1	2691	2505.66	76	10.1393
AT1G17870.1	1856	1670.66	9	1.80083
AT5G38360.2	1459	1273.66	0	0
AT5G38360.1	1083	897.657	40.0088	14.8992
AT5G38360.3	1372	1186.66	9.99123	2.81457
AT1G15020.1	2139	1953.66	4.21697	0.721556
AT1G15020.2	2329	2143.66	55.783	8.6989
AT1G15020.3	2244	2058.66	0	0
AT1G23090.4	2538	2352.66	32.3493	4.59646
AT1G23090.1	2489	2303.66	71.6507	10.3973
AT1G23090.3	2605	2419.66	0	0
AT1G23090.2	2690	2504.66	0	0
AT4G01790.1	680	494.657	23	15.5432
AT4G38190.1	3749	3563.66	0	0
AT1G72810.1	2515	2329.66	79.8312	11.4551
AT5G45573.1	588	402.657	0	0
AT2G01755.1	588	402.657	11.5965	9.62742
AT2G01755.2	621	435.657	20.161	15.4698
AT5G25770.2	1588	1402.66	0.000481715	0.000114804
AT5G25770.1	1831	1645.66	14.0655	2.85714
AT5G25770.3	1597	1411.66	101.629	24.0661
AT1G56610.3	2170	1984.66	0	0
AT1G56610.2	2161	1975.66	38	6.42969
AT1G56610.1	2425	2239.66	0	0
AT4G09649.1	138	16.8867	0	0
AT2G03210.2	1900	1714.66	0	0
AT2G03210.3	1809	1623.66	0	0
AT2G03210.1	1620	1434.66	0	0
AT3G45990.1	402	218.49	0	0
AT5G51470.2	1745	1559.66	0	0
AT5G51470.1	2031	1845.66	0	0
AT3G46350.1	1335	1149.66	0	0
AT5G64170.1	2537	2351.66	54.7561	7.78353
AT5G64170.2	2667	2481.66	0	0
AT5G64170.3	2575	2389.66	9.45503	1.32265
AT3G24850.1	1080	894.657	0	0
AT2G27630.1	4276	4090.66	0	0
AT4G01590.2	1045	859.657	31.5484	12.2679
AT4G01590.3	979	793.657	53.2328	22.4215
AT4G01590.1	1067	881.657	36.1829	13.719
AT5G35970.1	3475	3289.66	71	7.21482
AT2G31390.1	1466	1280.66	150	39.154
AT4G14315.1	495	310.098	0	0
AT2G14635.1	371	188.834	0	0
AT1G53460.1	1519	1333.66	66	16.5431
AT5G52240.2	789	603.657	0	0
AT5G52240.1	1129	943.657	506	179.248
AT2G23250.1	1317	1131.66	0	0
AT3G62270.1	2948	2762.66	113	13.6732
AT2G04400.1	1428	1242.66	82	22.0587
AT1G76420.1	1438	1252.66	2	0.533722
AT2G29150.1	807	621.657	0	0
AT5G58090.1	1929	1743.66	145	27.7987
AT5G06950.3	1643	1457.66	13.3625	3.06444
AT5G06950.5	2031	1845.66	0	0
AT5G06950.1	1867	1681.66	22.5256	4.47772
AT5G06950.4	1558	1372.66	0.111878	0.0272458
AT5G06950.2	1624	1438.66	0	0
AT4G35350.2	1340	1154.66	0	0
AT4G35350.1	1317	1131.66	69	20.3822
AT4G04930.1	1409	1223.66	0	0
AT2G37900.2	2425	2239.66	0	0
AT2G37900.1	2299	2113.66	1	0.158155
AT5G19875.1	1098	912.657	24	8.79066
AT1G19350.3	1465	1279.66	27.3387	7.1417
AT1G19350.4	1502	1316.66	87.0426	22.0992
AT1G19350.6	1304	1118.66	327.61	97.8989
AT1G19350.1	2202	2016.66	157.897	26.1733
AT1G19350.5	1468	1282.66	0	0
AT3G06710.1	1631	1445.66	2	0.462469
AT4G29190.1	1533	1347.66	136	33.7347
AT1G68220.1	1007	821.657	86	34.9885
AT2G33060.1	2779	2593.66	38	4.89766
AT4G17080.1	2214	2028.66	140	23.0694
AT4G15700.1	767	581.657	4	2.29885
AT1G28327.1	1267	1081.66	0	0
AT3G56900.1	1692	1506.66	42	9.31864
AT3G25200.1	507	322.003	0	0
AT1G15825.1	536	350.806	3.75536	3.57852
AT3G49307.1	538	352.806	0	0
ATMG00500.1	426	241.867	0.356118	0.492192
AT4G12680.1	1910	1724.66	35	6.78396
AT2G19540.1	1653	1467.66	296	67.4194
AT2G40190.1	1784	1598.66	49	10.2461
AT1G59830.1	1462	1276.66	114.511	29.9841
AT1G59830.2	1357	1171.66	13.4891	3.84857
AT1G67325.2	1734	1548.66	49.4908	10.6828
AT1G67325.1	1261	1075.66	71.5092	22.2232
AT5G64310.1	946	760.657	111	48.7811
AT5G24280.3	4846	4660.66	0.601008	0.0431073
AT5G24280.1	4826	4640.66	0	0
AT5G24280.2	5050	4864.66	23.399	1.60791
AT3G06360.1	817	631.657	6	3.17532
AT5G53770.1	1903	1717.66	63	12.2609
AT3G25719.1	237	73.419	0	0
AT3G07230.1	636	450.657	327	242.56
AT3G21352.1	582	396.657	13	10.9558
AT2G32835.1	288	113.835	0	0
AT5G50345.1	391	207.916	0	0
AT3G02610.1	1236	1050.66	2	0.636336
AT3G02610.2	1444	1258.66	0	0
AT4G31354.2	421	237.011	0	0
AT4G31354.1	547	361.77	1	0.924029
AT4G31354.3	331	151.71	0	0
AT3G18270.1	1846	1660.66	67	13.4869
AT4G35680.1	1006	820.657	0	0
AT2G28490.1	1780	1594.66	1	0.209629
AT1G54215.1	853	667.657	2	1.00137
AT3G24200.2	2212	2026.66	0	0
AT3G24200.1	1892	1706.66	86	16.845
AT5G46680.1	1770	1584.66	11	2.32047
AT1G13080.2	1615	1429.66	26.6031	6.2204
AT1G13080.1	1908	1722.66	29.3969	5.70453
AT3G49630.3	1392	1206.66	0	0
AT3G49630.1	1054	868.657	0	0
