target_id	length	eff_length	est_counts	tpm
AT1G73150.2	1956	1763.98	12.7047	0.580134
AT3G51750.3	654	461.982	0	0
AT3G51750.1	563	371.022	7	1.5197
AT3G51750.2	560	368.022	0	0
AT1G07010.1	1622	1429.98	151.005	8.50591
AT1G07010.2	1556	1363.98	5.99481	0.354019
AT1G07010.3	1542	1349.98	3.40875e-08	2.03389e-09
AT1G32080.1	2009	1816.98	596	26.4214
AT1G16710.5	6346	6153.98	0	0
AT1G16710.7	5822	5629.98	187.163	2.67776
AT1G16710.1	6018	5825.98	3.46895	0.047961
AT1G16710.4	6502	6309.98	0	0
AT1G16710.8	6455	6262.98	0	0
AT1G16710.10	6023	5830.98	0	0
AT1G16710.6	6107	5914.98	58.4957	0.796581
AT1G16710.3	6619	6426.98	0	0
AT1G16710.9	6549	6356.98	23.8728	0.30249
AT1G16710.2	5783	5590.98	0	0
AT1G07590.1	2407	2214.98	8777.66	319.204
AT5G49170.1	1172	979.982	70	5.7536
AT2G40240.1	1614	1421.98	26	1.47278
AT4G30380.2	537	345.093	0	0
AT4G30380.1	486	294.686	1	0.273338
AT2G20619.1	201	44.7246	0	0
AT3G05830.2	1420	1227.98	0	0
AT3G05830.1	1358	1165.98	81	5.59568
AT3G05830.3	1524	1331.98	0	0
AT5G11430.6	3634	3441.98	0	0
AT5G11430.2	2601	2408.98	41.0772	1.37349
AT5G11430.4	2791	2598.98	0.00354427	0.000109846
AT5G11430.3	3322	3129.98	14.5839	0.37531
AT5G11430.5	2373	2180.98	18.0902	0.668113
AT5G11430.1	3147	2954.98	149.245	4.06823
AT1G20530.1	2269	2076.98	13	0.504162
AT4G23170.1	1824	1631.98	86	4.24466
AT1G44780.2	1644	1451.98	16.4217	0.910998
AT1G44780.1	1647	1454.98	79.5783	4.40551
AT1G60880.1	606	413.982	0	0
AT1G06160.1	1086	893.982	78	7.0279
AT3G07260.1	1204	1011.98	2.28149	0.181596
AT1G21090.1	1404	1211.98	176	11.697
AT1G21090.2	1416	1223.98	0	0
AT1G76730.1	1500	1307.98	680	41.8761
AT1G03970.1	1190	997.982	355	28.6527
AT5G19160.1	2182	1989.98	32	1.29527
AT5G19160.2	2242	2049.98	0	0
AT3G49744.1	174	30.0573	0	0
AT5G28820.1	519	327.225	0	0
AT4G12530.1	730	537.982	0	0
AT4G20050.1	1924	1731.98	0	0
AT4G20050.5	1742	1549.98	0	0
AT4G20050.3	1800	1607.98	0.000524582	2.6278e-05
AT4G20050.2	1873	1680.98	13.0952	0.627491
AT4G20050.6	1732	1539.98	0	0
AT4G20050.7	1707	1514.98	1.25453e-08	6.67013e-10
AT4G20050.4	1981	1788.98	4.90431	0.220816
AT5G53810.1	1574	1381.98	10	0.58285
AT2G28690.1	1117	924.982	41	3.57034
AT5G01530.1	1396	1203.98	48842	3267.63
AT3G62800.3	1283	1090.98	12.2044	0.901067
AT3G62800.1	1368	1175.98	68.0118	4.65847
AT3G62800.2	1297	1104.98	99.7838	7.27385
ATCG00900.1	468	276.801	1407	409.436
AT3G11385.1	2459	2266.98	4	0.142125
AT5G07010.1	1779	1586.98	454	23.0432
AT3G63040.1	654	461.982	0	0
AT2G26570.2	2921	2728.98	55.4975	1.63807
AT2G26570.1	2941	2748.98	501.503	14.6947
AT3G05560.2	756	563.982	0	0
AT3G05560.3	841	648.982	14.1295	1.7537
AT3G05560.1	840	647.982	1136.87	141.321
AT5G12080.3	2694	2501.98	152	4.89349
AT5G12080.2	2805	2612.98	0	0
AT5G12080.1	2754	2561.98	0	0
AT1G50870.1	1191	998.982	0	0
AT2G20610.2	1748	1555.98	59.8428	3.0979
AT2G20610.1	1794	1601.98	583.157	29.3216
AT5G02940.2	2792	2599.98	53.5106	1.65779
AT5G02940.1	2920	2727.98	475.489	14.0397
AT1G68430.1	945	752.982	20	2.13946
AT1G66550.2	856	663.982	1	0.121312
AT1G66550.1	765	572.982	0	0
AT1G09380.1	1641	1448.98	3	0.16677
AT3G48840.1	757	564.982	0	0
AT3G48840.2	667	474.982	2	0.339166
AT5G61800.1	1629	1436.98	20	1.12108
AT5G01445.1	589	397.022	25	5.07207
AT4G35500.1	1975	1782.98	15.8722	0.717052
AT4G35500.2	1638	1445.98	66.1278	3.68367
AT1G80310.1	1937	1744.98	455	21.0029
AT2G39400.2	1307	1114.98	59.7339	4.31531
AT2G39400.1	1394	1201.98	488.266	32.7204
AT4G04990.1	1217	1024.98	45	3.53635
AT3G60530.1	1465	1272.98	1492	94.4074
AT2G46180.1	2540	2347.98	231	7.92459
AT2G22270.1	1398	1205.98	64.6062	4.31512
AT2G22270.2	1174	981.982	78.3938	6.4304
AT2G43660.1	471	279.801	4	1.15152
AT2G43660.2	597	404.982	0	0
AT1G03910.2	2466	2273.98	55.5745	1.96856
AT1G03910.1	2565	2372.98	455.426	15.459
AT1G77590.1	2692	2499.98	493.696	15.9068
AT1G77590.2	2669	2476.98	0.304187	0.00989185
AT1G79020.1	2134	1941.98	198	8.21258
AT5G24420.1	1321	1128.98	49	3.49598
AT5G39490.1	1701	1508.98	0	0
AT3G26922.2	1894	1701.98	0	0
AT3G26922.1	1793	1600.98	10.6025	0.533436
AT3G26922.4	1661	1468.98	0	0
AT3G26922.5	1642	1449.98	20.3975	1.13311
AT3G26922.3	1711	1518.98	0	0
AT3G50450.1	926	733.982	9	0.987681
AT3G17160.1	882	689.982	492	57.4364
AT1G34315.1	819	626.982	48.4368	6.22272
AT5G08580.2	1818	1625.98	24.8984	1.23343
AT5G08580.1	1736	1543.98	269.102	14.0389
AT2G28360.1	3032	2839.98	264	7.48769
AT4G25000.1	1606	1413.98	5	0.28483
AT5G27410.4	1734	1541.98	225.626	11.7861
AT5G27410.1	2156	1963.98	47.6272	1.95334
AT5G27410.3	2229	2036.98	29.0503	1.14874
AT5G27410.2	3153	2960.98	21.0925	0.573789
AT5G65200.1	1982	1789.98	92	4.13998
AT5G23535.1	1015	822.982	235.63	23.0622
AT5G23535.2	830	637.982	1.36999	0.17297
AT1G05230.1	3520	3327.98	0	0
AT1G05230.5	3644	3451.98	0	0
AT1G05230.12	2134	1941.98	0	0
AT1G05230.6	3553	3360.98	0	0
AT1G05230.2	2983	2790.98	75.9492	2.19192
AT1G05230.11	2424	2231.98	0	0
AT1G05230.3	2678	2485.98	52.0356	1.68602
AT1G05230.7	3526	3333.98	0	0
AT1G05230.10	2557	2364.98	11.0152	0.375165
AT1G05230.9	3140	2947.98	0	0
AT1G05230.4	2974	2781.98	0	0
AT1G05230.8	3231	3038.98	0	0
AT1G79830.1	3669	3476.98	0	0
AT1G79830.3	3588	3395.98	305.84	7.25417
AT1G79830.2	3278	3085.98	916.828	23.9306
AT1G79830.4	3547	3354.98	0	0
AT1G79830.5	3718	3525.98	4.33262	0.098976
AT5G09480.1	840	647.982	238	29.5851
AT5G56480.1	409	219.098	0	0
AT5G60820.1	1648	1455.98	77	4.25985
AT5G55820.7	5630	5437.98	0.592896	0.00878213
AT5G55820.5	5831	5638.98	0	0
AT5G55820.8	5630	5437.98	0.592896	0.00878213
AT5G55820.10	5271	5078.98	0	0
AT5G55820.4	5292	5099.98	0	0
AT5G55820.9	5896	5703.98	0	0
AT5G55820.2	5622	5429.98	36.93	0.547823
AT5G55820.11	5449	5256.98	0	0
AT5G55820.3	5610	5417.98	37.2917	0.554414
AT5G55820.6	5642	5449.98	0.592534	0.00875744
AT5G55820.1	5481	5288.98	0	0
AT5G44950.1	1317	1124.98	0	0
AT4G31140.1	2171	1978.98	244	9.93133
AT4G35910.1	2164	1971.98	64	2.61419
AT3G56220.2	541	349.093	0	0
AT3G56220.1	905	712.982	15	1.69462
AT2G19970.1	926	733.982	160	17.5588
AT5G54520.1	1864	1671.98	104	5.01027
AT2G04032.1	1403	1210.98	3	0.199546
AT5G03455.1	704	511.982	765	120.356
AT5G03455.2	1006	813.982	0	0
AT1G48140.2	563	371.022	0	0
AT1G48140.1	743	550.982	179	26.1683
AT4G15050.1	1191	998.982	0	0
ATCG00420.1	477	285.744	690	194.505
AT5G30360.1	420	229.806	0	0
AT2G32600.1	1301	1108.98	440	31.9586
AT2G41010.1	1250	1057.98	59	4.49193
AT5G07170.2	1274	1081.98	0	0
AT5G07170.1	1612	1419.98	0	0
AT5G32670.1	700	507.982	0	0
AT1G60250.1	756	563.982	0	0
AT4G09012.1	1175	982.982	28	2.29442
AT3G26355.1	64	29.8	0	0
AT5G02710.1	1195	1002.98	380.035	30.5204
AT5G02710.2	1778	1585.98	67.7937	3.44311
AT5G02710.3	1348	1155.98	28.152	1.96164
AT4G10110.1	836	643.982	251	31.3949
AT5G13900.1	754	561.982	16	2.29328
AT5G16380.1	1108	915.982	139	12.2233
AT5G40630.1	937	744.982	4	0.432488
AT1G55670.1	780	587.982	21295.5	2917.32
AT5G66940.1	897	704.982	1	0.114257
AT3G06520.1	1598	1405.98	11	0.630191
AT3G06520.2	1668	1475.98	0	0
AT3G52870.1	1811	1618.98	539	26.8168
AT3G02900.2	759	566.982	0	0
AT3G02900.1	852	659.982	404	49.307
AT1G31520.1	399	209.313	0	0
AT5G57660.1	1564	1371.98	3452	202.666
AT3G09110.1	1666	1473.98	0	0
AT4G23690.1	1139	946.982	192	16.3312
AT1G05035.1	363	175.191	50	22.9888
AT5G45700.1	1180	987.982	29	2.36433
AT5G40410.1	1981	1788.98	6	0.27015
AT3G06580.1	2012	1819.98	653	28.9005
AT3G14920.1	2536	2343.98	383	13.1615
AT1G77610.1	1617	1424.98	370	20.9147
AT1G19170.1	1827	1634.98	138	6.7987
AT2G20740.1	1179	986.982	360.006	29.3805
AT2G20740.2	935	742.982	108.865	11.8024
AT2G20740.3	815	622.982	28.1294	3.63701
AT3G26940.1	1793	1600.98	0	0
AT4G27150.1	735	542.982	1	0.148345
AT2G26000.1	1672	1479.98	0	0
AT2G26000.2	1892	1699.98	121	5.73325
AT2G26000.3	2370	2177.98	0	0
AT5G38743.1	183	34.5985	1	2.3281
AT4G15210.4	2461	2268.98	0	0
AT4G15210.1	2066	1873.98	2	0.0859655
AT4G15210.3	2291	2098.98	0	0
AT4G15210.2	1890	1697.98	0	0
AT1G29070.1	819	626.982	3279	421.256
AT4G27570.1	1655	1462.98	0	0
AT5G65560.3	3618	3425.98	0	0
AT5G65560.2	3697	3504.98	29.0599	0.667833
AT5G65560.1	3623	3430.98	25.9401	0.608994
AT1G04170.1	1860	1667.98	938	45.2972
AT1G04170.2	2026	1833.98	0	0
ATCG00905.1	258	84.1554	1179.5	1128.95
AT1G29250.1	795	602.982	330	44.0828
AT3G51050.1	2543	2350.98	585	20.0432
AT5G23060.2	1608	1415.98	86.3046	4.90949
AT5G23060.1	1529	1336.98	2746.7	165.48
AT4G14770.2	3098	2905.98	0	0
AT4G14770.1	3064	2871.98	97.7456	2.74142
AT4G14770.3	3072	2879.98	129.409	3.61939
AT3G44140.1	216	53.9604	0	0
AT1G14630.2	1186	993.982	13.2591	1.07447
AT1G14630.1	1020	827.982	24.7409	2.40688
AT3G21480.1	3503	3310.98	78	1.89757
AT3G58760.4	1979	1786.98	0	0
AT3G58760.5	1946	1753.98	5.69344	0.261462
AT3G58760.2	2050	1857.98	0	0
AT3G58760.6	1827	1634.98	25.2545	1.24419
AT3G58760.3	2017	1824.98	0	0
AT3G58760.1	1839	1646.98	247.052	12.0826
AT2G03390.1	1459	1266.98	124.03	7.88527
AT2G03390.6	1475	1282.98	5.62992e-08	3.53461e-09
AT2G03390.3	1546	1353.98	38.8661	2.31216
AT2G03390.2	1210	1017.98	590.658	46.7364
AT2G03390.7	1166	973.982	14.4999	1.19915
AT2G03390.4	1497	1304.98	8.92853	0.551106
AT2G03390.5	1476	1283.98	32.017	2.00854
AT2G23093.2	1653	1460.98	13.8566	0.763959
AT2G23093.1	1834	1641.98	18.1434	0.890043
AT1G62600.1	1548	1355.98	209.571	12.4491
AT1G62600.2	1253	1060.98	5.42911	0.412173
AT3G54925.1	546	354.058	0	0
AT4G29550.3	1296	1103.98	0	0
AT4G29550.1	1236	1043.98	0	0
AT4G29550.2	1382	1189.98	1	0.0676892
AT5G02280.1	661	468.982	55	9.4464
AT2G36080.2	1783	1590.98	0	0
AT2G36080.4	1695	1502.98	4.25219	0.227887
AT2G36080.1	1311	1118.98	176.934	12.7364
AT2G36080.3	2143	1950.98	29.8137	1.2309
AT5G40830.2	1808	1615.98	0	0
AT5G40830.3	1497	1304.98	10.3049	0.636059
AT5G40830.1	1706	1513.98	79.6951	4.24005
AT3G58110.1	2818	2625.98	315.118	9.66586
AT3G58110.2	2618	2425.98	250.882	8.32994
AT2G46900.1	2280	2087.98	646	24.921
AT3G13440.2	1065	872.982	7.43676e-06	6.8618e-07
AT3G13440.1	2047	1854.98	283.926	12.3289
AT3G13440.3	969	776.982	34.0742	3.53244
AT5G08370.1	1572	1379.98	97.6978	5.70257
AT5G08370.2	1459	1266.98	80.3022	5.10524
AT5G02720.1	729	536.982	2.01873	0.302815
AT5G02720.2	987	794.982	0	0
AT3G44750.2	1057	864.982	306.691	28.5597
AT3G44750.1	1418	1225.98	251.309	16.5114
AT4G13020.7	2169	1976.98	24.5314	0.999493
AT4G13020.8	1927	1734.98	0	0
AT4G13020.1	2261	2068.98	23.6697	0.921502
AT4G13020.2	1864	1671.98	456.135	21.9746
AT4G13020.4	2094	1901.98	5.06791	0.214626
AT4G13020.6	2169	1976.98	37.1478	1.51353
AT4G13020.5	1887	1694.98	15.4478	0.734112
AT4G13020.3	1867	1674.98	0	0
AT1G23530.1	1139	946.982	36	3.06211
AT4G28710.1	5230	5037.98	383	6.12353
AT1G30795.1	713	520.982	0	0
AT3G30841.2	1817	1624.98	0	0
AT3G30841.1	1760	1567.98	82	4.21243
AT2G03667.2	2158	1965.98	13.0157	0.533272
AT2G03667.1	2081	1888.98	77.9843	3.32536
AT1G34770.3	1075	882.982	14.2029	1.29564
AT1G34770.6	687	494.982	0	0
AT1G34770.2	1103	910.982	2.26103	0.19992
AT1G34770.4	940	747.982	0	0
AT1G34770.5	744	551.982	1.46211	0.21336
AT1G34770.1	1029	836.982	17.074	1.64315
AT3G43240.1	2952	2759.98	345	10.0687
AT1G79620.2	3366	3173.98	0	0
AT1G79620.3	3364	3171.98	46.3619	1.17731
AT1G79620.5	3284	3091.98	0	0
AT1G79620.4	3380	3187.98	27.8774	0.704362
AT1G79620.1	3305	3112.98	27.7607	0.718313
AT2G24820.1	1825	1632.98	636	31.3715
AT4G33620.1	2526	2333.98	75	2.58835
AT5G49310.1	1786	1593.98	1	0.0505331
AT1G29810.1	948	755.982	118.267	12.6012
AT1G29810.2	590	398.022	7.7327	1.56489
AT4G28930.1	528	336.127	2	0.479277
AT1G17470.2	1522	1329.98	132.682	8.03576
AT1G17470.1	1602	1409.98	881.318	50.3476
AT1G34380.1	1380	1187.98	3.08395	0.209102
AT1G34380.3	1048	855.982	13.587	1.27855
AT1G34380.2	1277	1084.98	38.3291	2.84554
AT5G36240.1	765	572.982	0	0
AT2G20120.1	1259	1066.98	38.1065	2.87675
AT2G20120.2	1203	1010.98	783.844	62.4519
AT5G47670.3	1182	989.982	0	0
AT5G47670.1	1053	860.982	1	0.0935547
AT5G47670.2	1087	894.982	0	0
AT5G04070.1	1501	1308.98	65	3.99981
AT2G30690.2	2997	2804.98	0	0
AT2G30690.1	2896	2703.98	2	0.059578
AT1G11785.1	643	450.982	11	1.96469
AT1G27580.1	1221	1028.98	146.203	11.4448
AT2G43850.1	1973	1780.98	140.999	6.37699
AT2G43850.3	1703	1510.98	0	0
AT2G43850.2	1835	1642.98	0.0010451	5.12373e-05
AT4G18130.1	3912	3719.98	302	6.53921
AT1G23870.1	2973	2780.98	851	24.6485
AT3G49560.1	1227	1034.98	920	71.6003
AT5G36490.1	357	169.489	0	0
AT5G46030.2	926	733.982	9.29872	1.02046
AT5G46030.1	886	693.982	649.32	75.3651
AT5G46030.3	915	722.982	2.38098	0.26527
AT5G09650.1	1181	988.982	1358	110.604
AT2G43000.1	1040	847.982	24	2.27973
AT2G43000.2	1375	1182.98	0	0
AT1G52040.1	1751	1558.98	40	2.0667
AT3G05858.1	629	436.982	10	1.8433
AT5G60860.1	1046	853.982	423	39.898
AT5G54035.1	258	84.1554	0	0
AT1G07901.1	153	20.9325	0	0
AT4G10220.1	1203	1010.98	0	0
AT3G23790.1	2716	2523.98	305	9.73359
AT4G02075.2	1476	1283.98	0	0
AT4G02075.3	1357	1164.98	16.7348	1.15707
AT4G02075.1	973	780.982	72.2652	7.45329
AT5G36190.1	438	247.304	0	0
AT1G52650.1	1398	1205.98	3	0.200373
AT1G26750.1	809	616.982	316	41.2548
AT5G14980.1	984	791.982	0	0
AT5G50150.1	1846	1653.98	316	15.3892
AT2G15020.1	2088	1895.98	1	0.042484
AT3G45070.3	1093	900.982	0	0
AT3G45070.2	1211	1018.98	0	0
AT3G45070.1	1067	874.982	9	0.82852
AT4G22590.1	1763	1570.98	133	6.8193
AT5G30490.3	984	791.982	142.031	14.4454
AT5G30490.2	1163	970.982	0	0
AT5G30490.1	1252	1059.98	90.9686	6.91278
AT5G22670.1	1332	1139.98	0	0
AT4G35060.1	1123	930.982	37	3.20125
AT1G11480.2	2175	1982.98	468.873	19.0457
AT1G11480.1	2312	2119.98	526.127	19.9902
AT3G49030.1	1332	1139.98	0	0
AT3G49030.2	1483	1290.98	0	0
AT1G12300.1	3238	3045.98	38	1.00488
AT5G47930.1	718	525.982	1881	288.056
AT1G61093.1	731	538.982	0	0
AT2G37970.1	836	643.982	81	10.1314
AT3G02420.2	1674	1481.98	5.37333	0.292052
AT3G02420.1	1534	1341.98	365.627	21.9458
AT1G58190.2	3294	3101.98	6.29439	0.163446
AT1G58190.4	2864	2671.98	1.72367	0.0519614
AT1G58190.3	3241	3048.98	0	0
AT1G58190.1	3168	2975.98	41.9819	1.1363
AT1G09860.1	1396	1203.98	1	0.0669021
AT1G13280.1	1343	1150.98	341	23.8641
AT5G15300.1	1957	1764.98	17	0.775833
AT4G34131.1	1762	1569.98	75	3.84792
AT2G02130.1	707	514.982	1648	257.766
AT5G03435.2	2496	2303.98	0	0
AT5G03435.1	2369	2176.98	6	0.222002
AT3G18830.1	1997	1804.98	861	38.4229
AT2G03570.1	270	93.5981	0	0
AT4G21670.1	3900	3707.98	175	3.80154
AT1G02230.1	1436	1243.98	4	0.259003
AT5G20140.1	1363	1170.98	238.355	16.3959
AT5G20140.2	1416	1223.98	36.6445	2.41154
AT1G11630.1	1712	1519.98	63	3.33858
AT4G19440.1	3531	3338.98	18.1169	0.437049
AT4G19440.3	3555	3362.98	12.0076	0.287602
AT4G19440.2	3371	3178.98	0	0
AT4G19440.4	3552	3359.98	13.8755	0.332636
AT3G51890.1	1210	1017.98	244	19.3068
AT1G44085.1	273	96.0196	0	0
AT1G07390.1	3267	3074.98	0	0
AT1G07390.4	3615	3422.98	0	0
AT1G07390.3	3418	3225.98	0	0
AT1G07390.5	3451	3258.98	0	0
AT1G07390.2	3304	3111.98	26	0.67297
AT1G13607.1	452	261.15	0	0
AT1G08580.1	855	662.982	318	38.6354
AT2G25125.1	225	59.882	0	0
AT1G59750.2	2472	2279.98	152.488	5.3872
AT1G59750.3	2353	2160.98	487.039	18.154
AT1G59750.1	2545	2352.98	0	0
AT1G59750.4	2558	2365.98	92.4737	3.14823
AT3G25950.1	1170	977.982	7	0.576536
AT5G22145.1	411	221.009	2.1423	0.78078
AT1G70209.1	144	17.5017	0	0
AT1G63660.1	2136	1943.98	332	13.7564
AT1G63660.2	1983	1790.98	0	0
AT2G21660.1	1165	972.982	14311.9	1184.82
AT2G21660.2	785	592.982	35585.1	4833.77
AT1G15320.2	1127	934.982	0	0
AT1G15320.1	1450	1257.98	0	0
AT1G79310.1	1675	1482.98	55	2.98735
AT5G42980.1	1035	842.982	9519.73	909.633
AT1G70750.1	3211	3018.98	128	3.41514
AT5G35840.1	3802	3609.98	352	7.85411
AT2G45210.1	1177	984.982	114	9.32258
AT1G29390.1	1049	856.982	881.684	82.8707
AT1G29390.2	1103	910.982	10.3161	0.912148
AT4G16460.2	1242	1049.98	0	0
AT4G16460.3	1168	975.982	2.75011e-08	2.2697e-09
AT4G16460.1	1153	960.982	1	0.0838194
AT5G50210.1	2691	2498.98	242	7.80031
AT1G17870.1	1856	1663.98	42	2.03311
AT5G38360.2	1459	1266.98	0	0
AT5G38360.1	1083	890.982	99.1521	8.96381
AT5G38360.3	1372	1179.98	60.8479	4.15365
AT1G15020.1	2139	1946.98	13.7303	0.568039
AT1G15020.2	2329	2136.98	170.152	6.41349
AT1G15020.3	2244	2051.98	7.11808	0.279415
AT1G23090.4	2538	2345.98	41.1961	1.41446
AT1G23090.1	2489	2296.98	279.168	9.78965
AT1G23090.3	2605	2412.98	0	0
AT1G23090.2	2690	2497.98	57.6361	1.85851
AT4G01790.1	680	487.982	54	8.91353
AT4G38190.1	3749	3556.98	0	0
AT1G72810.1	2515	2322.98	259.031	8.98184
AT5G45573.1	588	396.022	0	0
AT2G01755.1	588	396.022	138.924	28.2565
AT2G01755.2	621	428.982	51.5305	9.67577
AT5G25770.2	1588	1395.98	131.98	7.61531
AT5G25770.1	1831	1638.98	42.0252	2.06536
AT5G25770.3	1597	1404.98	179.273	10.2779
AT1G56610.3	2170	1977.98	4.43669e-05	1.80674e-06
AT1G56610.2	2161	1968.98	119.08	4.87145
AT1G56610.1	2425	2232.98	15.9195	0.574252
AT4G09649.1	138	15.5602	0	0
AT2G03210.2	1900	1707.98	0	0
AT2G03210.3	1809	1616.98	0	0
AT2G03210.1	1620	1427.98	1	0.0564075
AT3G45990.1	402	212.206	0	0
AT5G51470.2	1745	1552.98	5	0.259336
AT5G51470.1	2031	1838.98	0	0
AT3G46350.1	1335	1142.98	0	0
AT5G64170.1	2537	2344.98	113.111	3.88531
AT5G64170.2	2667	2474.98	42.0088	1.36719
AT5G64170.3	2575	2382.98	29.0401	0.981604
AT3G24850.1	1080	887.982	1	0.0907101
AT2G27630.1	4276	4083.98	0	0
AT4G01590.2	1045	852.982	83.9008	7.92293
AT4G01590.3	979	786.982	91.6243	9.3779
AT4G01590.1	1067	874.982	156.475	14.4047
AT5G35970.1	3475	3282.98	347	8.51374
AT2G31390.1	1466	1273.98	550	34.7743
AT4G14315.1	495	303.565	0	0
AT2G14635.1	371	182.738	0	0
AT1G53460.1	1519	1326.98	201	12.2009
AT5G52240.2	789	596.982	0	0
AT5G52240.1	1129	936.982	1767	151.902
AT2G23250.1	1317	1124.98	0	0
AT3G62270.1	2948	2755.98	338	9.8787
AT2G04400.1	1428	1235.98	273	17.7914
AT1G76420.1	1438	1245.98	1	0.0646469
AT2G29150.1	807	614.982	0	0
AT5G58090.1	1929	1736.98	777	36.0317
AT5G06950.3	1643	1450.98	0	0
AT5G06950.5	2031	1838.98	0	0
AT5G06950.1	1867	1674.98	48.1577	2.31588
AT5G06950.4	1558	1365.98	99.3088	5.85601
AT5G06950.2	1624	1431.98	2.53353	0.142511
AT4G35350.2	1340	1147.98	0	0
AT4G35350.1	1317	1124.98	155	11.098
AT4G04930.1	1409	1216.98	0	0
AT2G37900.2	2425	2232.98	0	0
AT2G37900.1	2299	2106.98	13	0.496984
AT5G19875.1	1098	905.982	44	3.91194
AT1G19350.3	1465	1272.98	70.8613	4.4838
AT1G19350.4	1502	1309.98	401.096	24.6628
AT1G19350.6	1304	1111.98	1545.62	111.96
AT1G19350.1	2202	2009.98	567.24	22.7318
AT1G19350.5	1468	1275.98	18.8398	1.1893
AT3G06710.1	1631	1438.98	13	0.727692
AT4G29190.1	1533	1340.98	528	31.7154
AT1G68220.1	1007	814.982	273	26.982
AT2G33060.1	2779	2586.98	102	3.1759
AT4G17080.1	2214	2021.98	478	19.0419
AT4G15700.1	767	574.982	10	1.40089
AT1G28327.1	1267	1074.98	0	0
AT3G56900.1	1692	1499.98	145	7.78649
AT3G25200.1	507	315.257	0	0
AT1G15825.1	536	344.093	15.2182	3.56244
AT3G49307.1	538	346.093	0	0
ATMG00500.1	426	235.666	0	0
AT4G12680.1	1910	1717.98	122	5.72006
AT2G19540.1	1653	1460.98	840	46.312
AT2G40190.1	1784	1591.98	167	8.44963
AT1G59830.1	1462	1269.98	520.119	32.9887
AT1G59830.2	1357	1164.98	19.8809	1.3746
AT1G67325.2	1734	1541.98	164.02	8.56795
AT1G67325.1	1261	1068.98	359.98	27.1249
AT5G64310.1	946	753.982	523	55.8728
AT5G24280.3	4846	4653.98	106.871	1.84967
AT5G24280.1	4826	4633.98	0.129329	0.00224803
AT5G24280.2	5050	4857.98	0	0
AT3G06360.1	817	624.982	24	3.09317
AT5G53770.1	1903	1710.98	180	8.47396
AT3G25719.1	237	68.2014	0	0
AT3G07230.1	636	443.982	1066	193.398
AT3G21352.1	582	390.022	40	8.26096
AT2G32835.1	288	108.076	0	0
AT5G50345.1	391	201.624	0	0
AT3G02610.1	1236	1043.98	10.9809	0.847233
AT3G02610.2	1444	1251.98	6.01914	0.387254
AT4G31354.2	421	230.76	1.2255	0.427773
