target_id	length	eff_length	est_counts	tpm
AT2G40240.1	1614	1370.05	0	0
AT4G30380.2	537	343.155	0	0
AT4G30380.1	486	305.417	0	0
AT2G20619.1	201	111.218	0	0
AT3G05830.2	1420	1176.05	0	0
AT3G05830.1	1358	1114.05	6	11.6539
AT3G05830.3	1524	1280.05	0	0
AT5G11430.6	3634	3390.05	0	0
AT5G11430.2	2601	2357.05	0	0
AT5G11430.4	2791	2547.05	0	0
AT5G11430.3	3322	3078.05	0	0
AT5G11430.5	2373	2129.05	1.49859	1.52307
AT5G11430.1	3147	2903.05	7.50141	5.59129
AT1G20530.1	2269	2025.05	0	0
AT4G23170.1	1824	1580.05	3	4.10842
AT1G44780.2	1644	1400.05	0	0
AT1G44780.1	1647	1403.05	0	0
AT1G60880.1	606	399.712	0	0
AT1G06160.1	1086	842.047	1	2.56973
AT3G07260.1	1204	960.047	0	0
AT1G21090.1	1404	1160.05	8	14.9224
AT1G21090.2	1416	1172.05	0	0
AT1G76730.1	1500	1256.05	23	39.6228
AT1G03970.1	1190	946.047	14	32.0213
AT5G19160.1	2182	1938.05	1	1.1165
AT5G19160.2	2242	1998.05	0	0
AT3G49744.1	174	95.5643	0	0
AT5G28820.1	519	331.189	0	0
AT4G12530.1	730	504.436	0	0
AT4G20050.1	1924	1680.05	0	0
AT4G20050.5	1742	1498.05	0	0
AT4G20050.3	1800	1556.05	0	0
AT4G20050.2	1873	1629.05	0	0
AT4G20050.6	1732	1488.05	0	0
AT4G20050.7	1707	1463.05	0	0
AT4G20050.4	1981	1737.05	0	0
AT5G53810.1	1574	1330.05	1	1.62688
AT2G28690.1	1117	873.047	0	0
AT5G01530.1	1396	1152.05	2148	4034.48
AT3G62800.3	1283	1039.05	0	0
AT3G62800.1	1368	1124.05	0	0
AT3G62800.2	1297	1053.05	8	16.4386
ATCG00900.1	468	292.162	32.5	240.703
AT3G11385.1	2459	2215.05	0	0
AT5G07010.1	1779	1535.05	33	46.5174
AT3G63040.1	654	439.062	0	0
AT2G26570.2	2921	2677.05	21.9561	17.7469
AT2G26570.1	2941	2697.05	0.0438937	0.0352158
AT3G05560.2	756	527.535	10.6243	43.5785
AT3G05560.3	841	605.616	0	0
AT3G05560.1	840	604.616	31.3757	112.289
AT5G12080.3	2694	2450.05	3	2.64954
AT5G12080.2	2805	2561.05	0	0
AT5G12080.1	2754	2510.05	0	0
AT1G50870.1	1191	947.047	0	0
AT2G20610.2	1748	1504.05	0	0
AT2G20610.1	1794	1550.05	28	39.0874
AT5G02940.2	2792	2548.05	0	0
AT5G02940.1	2920	2676.05	35	28.3007
AT1G68430.1	945	702.741	0	0
AT1G66550.2	856	619.41	0	0
AT1G66550.1	765	536.113	0	0
AT1G09380.1	1641	1397.05	1	1.54886
AT3G48840.1	757	528.535	0	0
AT3G48840.2	667	449.69	0	0
AT5G61800.1	1629	1385.05	0	0
AT5G01445.1	589	384.361	0	0
AT4G35500.1	1975	1731.05	0	0
AT4G35500.2	1638	1394.05	3	4.65658
AT1G80310.1	1937	1693.05	28.1549	35.9839
AT2G39400.2	1307	1063.05	0	0
AT2G39400.1	1394	1150.05	20	37.6303
AT4G04990.1	1217	973.047	0	0
AT3G60530.1	1465	1221.05	57	101.01
AT2G46180.1	2540	2296.05	18	16.9635
AT2G22270.1	1398	1154.05	0	0
AT2G22270.2	1174	930.047	2	4.65316
AT2G43660.1	471	293.553	0	0
AT2G43660.2	597	391.543	0	0
AT1G03910.2	2466	2222.05	3.57685	3.48314
AT1G03910.1	2565	2321.05	23.4232	21.8366
AT1G77590.1	2692	2448.05	0.00754584	0.00666977
AT1G77590.2	2669	2425.05	19.9925	17.8389
AT1G79020.1	2134	1890.05	7	8.01399
AT5G24420.1	1321	1077.05	3	6.02712
AT5G39490.1	1701	1457.05	0	0
AT3G26922.2	1894	1650.05	0	0
AT3G26922.1	1793	1549.05	0	0
AT3G26922.4	1661	1417.05	1.27298e-05	1.94384e-05
AT3G26922.5	1642	1398.05	0.999987	1.54773
AT3G26922.3	1711	1467.05	0	0
AT3G50450.1	926	684.282	0	0
AT3G17160.1	882	643.908	20	67.2093
AT1G34315.1	819	585.717	0	0
AT5G08580.2	1818	1574.05	0	0
AT5G08580.1	1736	1492.05	10	14.5024
AT2G28360.1	3032	2788.05	17	13.1939
AT4G25000.1	1606	1362.05	9	14.2979
AT5G27410.4	1734	1490.05	13.8734	20.1468
AT5G27410.1	2156	1912.05	4.85118e-08	5.48999e-08
AT5G27410.3	2229	1985.05	0	0
AT5G27410.2	3153	2909.05	4.85117	3.60844
AT5G65200.1	1982	1738.05	6	7.46987
AT5G23535.1	1015	771.047	0	0
AT5G23535.2	830	594.853	6	21.8255
AT1G05230.1	3520	3276.05	0	0
AT1G05230.5	3644	3400.05	0	0
AT1G05230.12	2134	1890.05	0	0
AT1G05230.6	3553	3309.05	0	0
AT1G05230.2	2983	2739.05	0	0
AT1G05230.11	2424	2180.05	0	0
AT1G05230.3	2678	2434.05	7	6.22289
AT1G05230.7	3526	3282.05	0	0
AT1G05230.10	2557	2313.05	0	0
AT1G05230.9	3140	2896.05	0	0
AT1G05230.4	2974	2730.05	0	0
AT1G05230.8	3231	2987.05	0	0
AT1G79830.1	3669	3425.05	0	0
AT1G79830.3	3588	3344.05	0.000815047	0.000527392
AT1G79830.2	3278	3034.05	21.7446	15.5078
AT1G79830.4	3547	3303.05	24.2546	15.8892
AT1G79830.5	3718	3474.05	0	0
AT5G09480.1	840	604.616	18	64.4193
AT5G56480.1	409	247.049	0	0
AT5G60820.1	1648	1404.05	1	1.54114
AT5G55820.7	5630	5386.05	0	0
AT5G55820.5	5831	5587.05	0	0
AT5G55820.8	5630	5386.05	0	0
AT5G55820.10	5271	5027.05	2.91042	1.25275
AT5G55820.4	5292	5048.05	0.0895848	0.0384002
AT5G55820.9	5896	5652.05	0	0
AT5G55820.2	5622	5378.05	0	0
AT5G55820.11	5449	5205.05	0	0
AT5G55820.3	5610	5366.05	0	0
AT5G55820.6	5642	5398.05	0	0
AT5G55820.1	5481	5237.05	0	0
AT5G44950.1	1317	1073.05	0	0
AT4G31140.1	2171	1927.05	10	11.2287
AT4G35910.1	2164	1920.05	3	3.3809
AT3G56220.2	541	346.409	0	0
AT3G56220.1	905	664.602	0	0
AT2G19970.1	926	684.282	3	9.48657
AT5G54520.1	1864	1620.05	3	4.00698
AT2G04032.1	1403	1159.05	0	0
AT5G03455.1	704	481.42	42	188.777
AT5G03455.2	1006	762.047	0	0
AT1G48140.2	563	362.944	1.63502	9.74777
AT1G48140.1	743	516.411	3.36498	14.0997
AT4G15050.1	1191	947.047	0	0
ATCG00420.1	477	298.202	13	94.3314
AT5G30360.1	420	254.436	0	0
AT2G32600.1	1301	1057.05	10	20.4705
AT2G41010.1	1250	1006.05	3	6.45247
AT5G07170.2	1274	1030.05	0	0
AT5G07170.1	1612	1368.05	0	0
AT5G32670.1	700	477.614	0	0
AT1G60250.1	756	527.535	0	0
AT4G09012.1	1175	931.047	2	4.64817
AT3G26355.1	64	31.3542	0	0
AT5G02710.1	1195	951.047	10.2285	23.272
AT5G02710.2	1778	1534.05	0	0
AT5G02710.3	1348	1104.05	9.77148	19.1512
AT4G10110.1	836	600.616	12	43.2322
AT5G13900.1	754	525.535	2	8.23477
AT5G16380.1	1108	864.047	4	10.0172
AT5G40630.1	937	695.013	0	0
AT1G55670.1	780	549.605	667.715	2628.84
AT5G66940.1	897	657.12	1	3.2929
AT3G06520.1	1598	1354.05	0	0
AT3G06520.2	1668	1424.05	0	0
AT3G52870.1	1811	1567.05	17	23.4742
AT3G02900.2	759	530.113	6.60561	26.963
AT3G02900.1	852	615.653	14.3944	50.5918
AT1G31520.1	399	238.942	0	0
AT5G57660.1	1564	1320.05	143	234.407
AT3G09110.1	1666	1422.05	0	0
AT4G23690.1	1139	895.047	8	19.3405
AT1G05035.1	363	213.127	0	0
AT5G45700.1	1180	936.047	1	2.31167
AT5G40410.1	1981	1737.05	0	0
AT3G06580.1	2012	1768.05	27	33.044
AT3G14920.1	2536	2292.05	19	17.9371
AT1G77610.1	1617	1373.05	9	14.1834
AT1G19170.1	1827	1583.05	3	4.10063
AT2G20740.1	1179	935.047	7.72657	17.8804
AT2G20740.2	935	693.013	1.36368	4.25789
AT2G20740.3	815	581.717	6.90975	25.7024
AT3G26940.1	1793	1549.05	0	0
AT4G27150.1	735	509.029	0	0
AT2G26000.1	1672	1428.05	6	9.09142
AT2G26000.2	1892	1648.05	0	0
AT2G26000.3	2370	2126.05	0	0
AT5G38743.1	183	101.085	0	0
AT4G15210.4	2461	2217.05	0	0
AT4G15210.1	2066	1822.05	0	0
AT4G15210.3	2291	2047.05	0	0
AT4G15210.2	1890	1646.05	0	0
AT1G29070.1	819	585.717	89	328.795
AT4G27570.1	1655	1411.05	0	0
AT5G65560.3	3618	3374.05	1.5499	0.993974
AT5G65560.2	3697	3453.05	0	0
AT5G65560.1	3623	3379.05	0.450102	0.28823
AT1G04170.1	1860	1616.05	27.2648	36.5066
AT1G04170.2	2026	1782.05	10.7352	13.0351
ATCG00905.1	258	146.14	36	533.035
AT1G29250.1	795	562.619	3	11.538
AT3G51050.1	2543	2299.05	23	21.6473
AT5G23060.2	1608	1364.05	0	0
AT5G23060.1	1529	1285.05	107	180.172
AT4G14770.2	3098	2854.05	0	0
AT4G14770.1	3064	2820.05	11.7254	8.99691
AT4G14770.3	3072	2828.05	0	0
AT3G44140.1	216	120.606	0	0
AT1G14630.2	1186	942.047	0	0
AT1G14630.1	1020	776.047	1	2.78827
AT3G21480.1	3503	3259.05	2	1.32789
AT3G58760.4	1979	1735.05	0	0
AT3G58760.5	1946	1702.05	0	0
AT3G58760.2	2050	1806.05	0	0
AT3G58760.6	1827	1583.05	9	12.3019
AT3G58760.3	2017	1773.05	0	0
AT3G58760.1	1839	1595.05	0	0
AT2G03390.1	1459	1215.05	9.75942	17.3802
AT2G03390.6	1475	1231.05	0	0
AT2G03390.3	1546	1302.05	0	0
AT2G03390.2	1210	966.047	20.2406	45.3365
AT2G03390.7	1166	922.047	0	0
AT2G03390.4	1497	1253.05	0	0
AT2G03390.5	1476	1232.05	0	0
AT2G23093.2	1653	1409.05	0	0
AT2G23093.1	1834	1590.05	0	0
AT1G62600.1	1548	1304.05	6	9.95591
AT1G62600.2	1253	1009.05	0	0
AT3G54925.1	546	349.457	0	0
AT4G29550.3	1296	1052.05	0	0
AT4G29550.1	1236	992.047	0	0
AT4G29550.2	1382	1138.05	0	0
AT5G02280.1	661	445.156	4	19.4433
AT2G36080.2	1783	1539.05	0	0
AT2G36080.4	1695	1451.05	0	0
AT2G36080.1	1311	1067.05	11	22.3065
AT2G36080.3	2143	1899.05	0	0
AT5G40830.2	1808	1564.05	0	0
AT5G40830.3	1497	1253.05	0	0
AT5G40830.1	1706	1462.05	5	7.4
AT3G58110.1	2818	2574.05	0	0
AT3G58110.2	2618	2374.05	19	17.3176
AT2G46900.1	2280	2036.05	18	19.1297
AT3G13440.2	1065	821.047	0	0
AT3G13440.1	2047	1803.05	6.69396	8.0334
AT3G13440.3	969	725.63	4.30604	12.8406
AT5G08370.1	1572	1328.05	0	0
AT5G08370.2	1459	1215.05	5	8.90431
AT5G02720.1	729	503.639	0	0
AT5G02720.2	987	743.341	0	0
AT3G44750.2	1057	813.047	5.74779	15.2971
AT3G44750.1	1418	1174.05	3.25221	5.99399
AT4G13020.7	2169	1925.05	0	0
AT4G13020.8	1927	1683.05	0	0
AT4G13020.1	2261	2017.05	0	0
AT4G13020.2	1864	1620.05	23	30.7202
AT4G13020.4	2094	1850.05	0	0
AT4G13020.6	2169	1925.05	0	0
AT4G13020.5	1887	1643.05	0	0
AT4G13020.3	1867	1623.05	0	0
AT1G23530.1	1139	895.047	3	7.25268
AT4G28710.1	5230	4986.05	18	7.81159
AT1G30795.1	713	489.24	0	0
AT3G30841.2	1817	1573.05	0	0
AT3G30841.1	1760	1516.05	4	5.70914
AT2G03667.2	2158	1914.05	0	0
AT2G03667.1	2081	1837.05	3	3.53366
AT1G34770.3	1075	831.047	0	0
AT1G34770.6	687	466.523	0	0
AT1G34770.2	1103	859.047	0	0
AT1G34770.4	940	697.741	2	6.20239
AT1G34770.5	744	517.411	0	0
AT1G34770.1	1029	785.047	0	0
AT3G43240.1	2952	2708.05	12	9.58845
AT1G79620.2	3366	3122.05	0	0
AT1G79620.3	3364	3120.05	0	0
AT1G79620.5	3284	3040.05	4.98411	3.54756
AT1G79620.4	3380	3136.05	0	0
AT1G79620.1	3305	3061.05	0.0158923	0.0112342
AT2G24820.1	1825	1581.05	27	36.9524
AT4G33620.1	2526	2282.05	3	2.84459
AT5G49310.1	1786	1542.05	0	0
AT1G29810.1	948	705.741	6	18.3962
AT1G29810.2	590	385.361	0	0
AT4G28930.1	528	336.671	0	0
AT1G17470.2	1522	1278.05	33	55.8715
AT1G17470.1	1602	1358.05	0	0
AT1G34380.1	1380	1136.05	0	0
AT1G34380.3	1048	804.047	3	8.07352
AT1G34380.2	1277	1033.05	0	0
AT5G36240.1	765	536.113	0	0
AT2G20120.1	1259	1015.05	0	0
AT2G20120.2	1203	959.047	35.6983	80.5435
AT5G47670.3	1182	938.047	0	0
AT5G47670.1	1053	809.047	0	0
AT5G47670.2	1087	843.047	0	0
AT5G04070.1	1501	1257.05	5	8.6068
AT2G30690.2	2997	2753.05	0	0
AT2G30690.1	2896	2652.05	0	0
AT1G11785.1	643	429.308	0	0
AT1G27580.1	1221	977.047	12.5536	27.8019
AT2G43850.1	1973	1729.05	0	0
AT2G43850.3	1703	1459.05	0	0
AT2G43850.2	1835	1591.05	5	6.80002
AT4G18130.1	3912	3668.05	14	8.25879
AT1G23870.1	2973	2729.05	27	21.408
AT3G49560.1	1227	983.047	27	59.4309
AT5G36490.1	357	209.181	0	0
AT5G46030.2	926	684.282	0	0
AT5G46030.1	886	647.4	26	86.9008
AT5G46030.3	915	674.078	0	0
AT5G09650.1	1181	937.047	38	87.7496
AT2G43000.1	1040	796.047	0	0
AT2G43000.2	1375	1131.05	0	0
AT1G52040.1	1751	1507.05	2	2.87162
AT3G05858.1	629	418.46	0	0
AT5G60860.1	1046	802.047	16	43.1661
AT5G54035.1	258	146.14	0	0
AT1G07901.1	153	83.831	0	0
AT4G10220.1	1203	959.047	0	0
AT3G23790.1	2716	2472.05	8	7.00255
AT4G02075.2	1476	1232.05	0	0
AT4G02075.3	1357	1113.05	0	0
AT4G02075.1	973	729.63	3	8.89697
AT5G36190.1	438	267.631	0	0
AT1G52650.1	1398	1154.05	0	0
AT1G26750.1	809	575.946	7	26.299
AT5G14980.1	984	740.341	0	0
AT5G50150.1	1846	1602.05	5	6.75333
AT2G15020.1	2088	1844.05	0	0
AT3G45070.3	1093	849.047	0	0
AT3G45070.2	1211	967.047	0	0
AT3G45070.1	1067	823.047	0	0
AT4G22590.1	1763	1519.05	6	8.54679
AT5G30490.3	984	740.341	0.468996	1.37076
AT5G30490.2	1163	919.047	0	0
AT5G30490.1	1252	1008.05	7.531	16.1657
AT5G22670.1	1332	1088.05	0	0
AT4G35060.1	1123	879.047	1	2.46156
AT1G11480.2	2175	1931.05	0.000297325	0.000333167
AT1G11480.1	2312	2068.05	38.9997	40.806
AT3G49030.1	1332	1088.05	0	0
AT3G49030.2	1483	1239.05	0	0
AT1G12300.1	3238	2994.05	3	2.16813
AT5G47930.1	718	493.844	65	284.804
AT1G61093.1	731	505.436	0	0
AT2G37970.1	836	600.616	3	10.8081
AT3G02420.2	1674	1430.05	0	0
AT3G02420.1	1534	1290.05	10	16.7733
AT1G58190.2	3294	3050.05	0	0
AT1G58190.4	2864	2620.05	0	0
AT1G58190.3	3241	2997.05	0	0
AT1G58190.1	3168	2924.05	0	0
AT1G09860.1	1396	1152.05	0	0
AT1G13280.1	1343	1099.05	21	41.3453
AT5G15300.1	1957	1713.05	1	1.26315
AT4G34131.1	1762	1518.05	11	15.6794
AT2G02130.1	707	484.225	54	241.307
AT5G03435.2	2496	2252.05	0	0
AT5G03435.1	2369	2125.05	0	0
AT3G18830.1	1997	1753.05	44	54.3103
AT2G03570.1	270	153.677	0	0
AT4G21670.1	3900	3656.05	7	4.14295
AT1G02230.1	1436	1192.05	0	0
AT5G20140.1	1363	1119.05	4.27584	8.26791
AT5G20140.2	1416	1172.05	3.72416	6.87554
AT1G11630.1	1712	1468.05	3	4.42185
AT4G19440.1	3531	3287.05	0	0
AT4G19440.3	3555	3311.05	0	0
AT4G19440.2	3371	3127.05	2	1.38394
AT4G19440.4	3552	3308.05	0	0
AT3G51890.1	1210	966.047	9	20.1589
AT1G44085.1	273	155.543	0	0
AT1G07390.1	3267	3023.05	1.99992	1.4315
AT1G07390.4	3615	3371.05	0	0
AT1G07390.3	3418	3174.05	0	0
AT1G07390.5	3451	3207.05	0	0
AT1G07390.2	3304	3060.05	7.75431e-05	5.48326e-05
AT1G13607.1	452	279.598	0	0
AT1G08580.1	855	618.41	0	0
AT2G25125.1	225	126.212	0	0
AT1G59750.2	2472	2228.05	4.2965e-06	4.17267e-06
AT1G59750.3	2353	2109.05	2.7536e-07	2.82513e-07
AT1G59750.1	2545	2301.05	0	0
AT1G59750.4	2558	2314.05	19	17.7666
AT3G25950.1	1170	926.047	2	4.67326
AT5G22145.1	411	248.81	1	8.69673
AT1G70209.1	144	78.8754	0	0
AT1G63660.1	2136	1892.05	0	0
AT1G63660.2	1983	1739.05	5	6.22131
AT2G21660.1	1165	921.047	356.062	836.501
AT2G21660.2	785	553.727	1638.94	6404.58
AT1G15320.2	1127	883.047	0	0
AT1G15320.1	1450	1206.05	0	0
AT1G79310.1	1675	1431.05	0	0
AT5G42980.1	1035	791.047	340.807	932.242
AT1G70750.1	3211	2967.05	3	2.18786
AT5G35840.1	3802	3558.05	13	7.90596
AT2G45210.1	1177	933.047	9	20.8719
AT1G29390.1	1049	805.047	48	129.016
AT1G29390.2	1103	859.047	0	0
AT4G16460.2	1242	998.047	0	0
AT4G16460.3	1168	924.047	0	0
AT4G16460.1	1153	909.047	0	0
AT5G50210.1	2691	2447.05	6	5.30557
AT1G17870.1	1856	1612.05	5	6.71144
AT5G38360.2	1459	1215.05	0	0
AT5G38360.1	1083	839.047	3	7.73674
AT5G38360.3	1372	1128.05	0	0
AT1G15020.1	2139	1895.05	0	0
AT1G15020.2	2329	2085.05	8	8.30228
AT1G15020.3	2244	2000.05	0	0
AT1G23090.4	2538	2294.05	4.4405e-08	4.18845e-08
AT1G23090.1	2489	2245.05	3	2.89147
AT1G23090.3	2605	2361.05	0	0
AT1G23090.2	2690	2446.05	0	0
AT4G01790.1	680	460.278	1	4.70114
AT4G38190.1	3749	3505.05	0	0
AT1G72810.1	2515	2271.05	10.6175	10.1163
AT5G45573.1	588	383.523	0	0
AT2G01755.1	588	383.523	0	0
AT2G01755.2	621	411.671	6	31.5373
AT5G25770.2	1588	1344.05	24.9054	40.096
AT5G25770.1	1831	1587.05	0	0
AT5G25770.3	1597	1353.05	0.0946469	0.151362
AT1G56610.3	2170	1926.05	0.21592	0.242577
AT1G56610.2	2161	1917.05	10.7841	12.1723
AT1G56610.1	2425	2181.05	0	0
AT4G09649.1	138	74.7716	0	0
AT2G03210.2	1900	1656.05	0	0
AT2G03210.3	1809	1565.05	0	0
AT2G03210.1	1620	1376.05	0	0
AT3G45990.1	402	241.358	0	0
AT5G51470.2	1745	1501.05	0	0
AT5G51470.1	2031	1787.05	0	0
AT3G46350.1	1335	1091.05	0	0
AT5G64170.1	2537	2293.05	15.2515	14.3921
AT5G64170.2	2667	2423.05	0	0
AT5G64170.3	2575	2331.05	1.67118e-05	1.5513e-05
AT3G24850.1	1080	836.047	0	0
AT2G27630.1	4276	4032.05	1	0.536658
AT4G01590.2	1045	801.047	6.16532	16.6541
AT4G01590.3	979	735.63	9.17697e-05	0.000269938
AT4G01590.1	1067	823.047	10.8346	28.4847
AT5G35970.1	3475	3231.05	14	9.37579
AT2G31390.1	1466	1222.05	21	37.1839
AT4G14315.1	495	312.604	0	0
AT2G14635.1	371	218.833	0	0
AT1G53460.1	1519	1275.05	7	11.8794
AT5G52240.2	789	557.064	16.0309	62.2695
AT5G52240.1	1129	885.047	53.9691	131.948
AT2G23250.1	1317	1073.05	0	0
AT3G62270.1	2948	2704.05	4	3.20088
AT2G04400.1	1428	1184.05	18	32.8948
AT1G76420.1	1438	1194.05	0	0
AT2G29150.1	807	573.946	0	0
AT5G58090.1	1929	1685.05	25	32.1034
AT5G06950.3	1643	1399.05	0	0
AT5G06950.5	2031	1787.05	0	0
AT5G06950.1	1867	1623.05	0	0
AT5G06950.4	1558	1314.05	9	14.8202
AT5G06950.2	1624	1380.05	0	0
AT4G35350.2	1340	1096.05	0	0
AT4G35350.1	1317	1073.05	12	24.1983
AT4G04930.1	1409	1165.05	0	0
AT2G37900.2	2425	2181.05	0	0
AT2G37900.1	2299	2055.05	0	0
AT5G19875.1	1098	854.047	0	0
AT1G19350.3	1465	1221.05	0.0743036	0.131674
AT1G19350.4	1502	1258.05	8.51487	14.6455
AT1G19350.6	1304	1060.05	83.1245	169.679
AT1G19350.1	2202	1958.05	26.3038	29.0682
AT1G19350.5	1468	1224.05	7.3861	13.0569
AT3G06710.1	1631	1387.05	1	1.56003
AT4G29190.1	1533	1289.05	37	62.1092
AT1G68220.1	1007	763.047	9	25.522
AT2G33060.1	2779	2535.05	10	8.53566
AT4G17080.1	2214	1970.05	8	8.78692
AT4G15700.1	767	537.47	0	0
AT1G28327.1	1267	1023.05	0	0
AT3G56900.1	1692	1448.05	3	4.48293
AT3G25200.1	507	321.073	0	0
AT1G15825.1	536	342.452	2	12.6373
AT3G49307.1	538	343.708	0	0
ATMG00500.1	426	258.728	0	0
AT4G12680.1	1910	1666.05	7	9.09147
AT2G19540.1	1653	1409.05	20	30.7134
AT2G40190.1	1784	1540.05	6	8.43025
AT1G59830.1	1462	1218.05	0	0
AT1G59830.2	1357	1113.05	13	25.2728
AT1G67325.2	1734	1490.05	7.53611	10.9439
AT1G67325.1	1261	1017.05	8.46389	18.0074
AT5G64310.1	946	703.741	31	95.3174
AT5G24280.3	4846	4602.05	0.0256625	0.0120662
AT5G24280.1	4826	4582.05	0.974338	0.460122
AT5G24280.2	5050	4806.05	0	0
AT3G06360.1	817	583.717	1	3.70698
AT5G53770.1	1903	1659.05	3	3.91278
AT3G25719.1	237	134.094	0	0
AT3G07230.1	636	423.89	23	117.408
AT3G21352.1	582	378.652	0	0
AT2G32835.1	288	164.63	0	0
AT5G50345.1	391	232.911	0	0
AT3G02610.1	1236	992.047	1	2.18118
AT3G02610.2	1444	1200.05	0	0
AT4G31354.2	421	255.315	0	0
AT4G31354.1	547	350.156	0	0
AT4G31354.3	331	192.247	0	0
AT3G18270.1	1846	1602.05	12	16.208
AT4G35680.1	1006	762.047	0	0
AT2G28490.1	1780	1536.05	0	0
AT1G54215.1	853	616.653	0	0
AT3G24200.2	2212	1968.05	0	0
AT3G24200.1	1892	1648.05	12	15.7556
AT5G46680.1	1770	1526.05	0	0
AT1G13080.2	1615	1371.05	10.3207	16.2884
AT1G13080.1	1908	1664.05	5.67934	7.38509
AT3G49630.3	1392	1148.05	0	0
AT3G49630.1	1054	810.047	0	0
AT3G49630.2	1441	1197.05	0	0
AT3G47965.1	522	332.872	11	71.5053
AT1G53060.1	1108	864.047	1	2.5043
AT2G26920.1	2276	2032.05	12	12.7782
AT5G66980.1	1025	781.047	0	0
AT5G19175.1	361	211.778	0	0
AT5G04770.1	2423	2179.05	0	0
AT5G04770.2	2719	2475.05	0	0
AT5G04770.3	2147	1903.05	5	5.68517
AT5G45400.1	3360	3116.05	1.04927	0.728626
AT1G75945.1	461	286.627	4	30.1971
AT1G19980.1	1586	1342.05	4	6.44934
AT3G19810.1	1543	1299.05	15.746	26.2282
AT3G19810.2	1378	1134.05	4.25397	8.11684
AT4G24670.1	2033	1789.05	0.0115335	0.0139496
AT4G24670.2	2022	1778.05	1.98847	2.4199
AT2G04066.1	516	328.921	0	0
AT1G30520.1	2479	2235.05	0	0
AT1G30520.4	2146	1902.05	5.5	6.25698
AT1G30520.2	2479	2235.05	0	0
AT1G30520.3	2146	1902.05	5.5	6.25698
AT5G22030.1	2616	2372.05	0	0
AT5G22030.2	3126	2882.05	10	7.50796
