target_id	length	eff_length	est_counts	tpm
AT1G77590.2	2669	2429.73	0	0
AT1G79020.1	2134	1894.73	4	5.2103
AT5G24420.1	1321	1081.73	6	13.6894
AT5G39490.1	1701	1461.73	0	0
AT3G26922.2	1894	1654.73	0	0
AT3G26922.1	1793	1553.73	0	0
AT3G26922.4	1661	1421.73	0	0
AT3G26922.5	1642	1402.73	0	0
AT3G26922.3	1711	1471.73	0	0
AT3G50450.1	926	688.834	0	0
AT3G17160.1	882	648.8	12	45.6478
AT1G34315.1	819	590.862	1	4.177
AT5G08580.2	1818	1578.73	0	0
AT5G08580.1	1736	1496.73	10	16.4895
AT2G28360.1	3032	2792.73	11	9.72107
AT4G25000.1	1606	1366.73	15	27.0869
AT5G27410.4	1734	1494.73	11.2613	18.5941
AT5G27410.1	2156	1916.73	9.60781e-05	0.000123713
AT5G27410.3	2229	1989.73	0	0
AT5G27410.2	3153	2913.73	7.28787	6.17307
AT5G65200.1	1982	1742.73	4	5.66475
AT5G23535.1	1015	775.728	8.8776	28.2446
AT5G23535.2	830	600.967	1.1224	4.60944
AT1G05230.1	3520	3280.73	0	0
AT1G05230.5	3644	3404.73	0	0
AT1G05230.12	2134	1894.73	3.51704	4.58122
AT1G05230.6	3553	3313.73	0	0
AT1G05230.2	2983	2743.73	0	0
AT1G05230.11	2424	2184.73	0	0
AT1G05230.3	2678	2438.73	4.48296	4.53682
AT1G05230.7	3526	3286.73	0	0
AT1G05230.10	2557	2317.73	0	0
AT1G05230.9	3140	2900.73	0	0
AT1G05230.4	2974	2734.73	0	0
AT1G05230.8	3231	2991.73	0	0
AT1G79830.1	3669	3429.73	0	0
AT1G79830.3	3588	3348.73	0	0
AT1G79830.2	3278	3038.73	43	34.9242
AT1G79830.4	3547	3307.73	0	0
AT1G79830.5	3718	3478.73	0	0
AT5G09480.1	840	610.518	10	40.4251
AT5G56480.1	409	249.433	0	0
AT5G60820.1	1648	1408.73	1	1.75195
AT5G55820.7	5630	5390.73	0	0
AT5G55820.5	5831	5591.73	0	0
AT5G55820.8	5630	5390.73	0	0
AT5G55820.10	5271	5031.73	1.93737	0.950266
AT5G55820.4	5292	5052.73	0.0626313	0.0305925
AT5G55820.9	5896	5656.73	0	0
AT5G55820.2	5622	5382.73	0	0
AT5G55820.11	5449	5209.73	0	0
AT5G55820.3	5610	5370.73	0	0
AT5G55820.6	5642	5402.73	0	0
AT5G55820.1	5481	5241.73	0	0
AT5G44950.1	1317	1077.73	0	0
AT4G31140.1	2171	1931.73	9	11.4986
AT4G35910.1	2164	1924.73	2	2.56455
AT3G56220.2	541	350.589	1	7.03967
AT3G56220.1	905	670.359	0	0
AT2G19970.1	926	688.834	1	3.58291
AT5G54520.1	1864	1624.73	5	7.5952
AT2G04032.1	1403	1163.73	0	0
AT5G03455.1	704	488.663	19	95.9609
AT5G03455.2	1006	766.728	0	0
AT1G48140.2	563	369.114	0	0
AT1G48140.1	743	520.752	9	42.6542
AT4G15050.1	1191	951.728	0	0
ATCG00420.1	477	298.792	15	123.9
AT5G30360.1	420	257.028	0	0
AT2G32600.1	1301	1061.73	8	18.5963
AT2G41010.1	1250	1010.73	4	9.76733
AT5G07170.2	1274	1034.73	0	0
AT5G07170.1	1612	1372.73	0	0
AT5G32670.1	700	485.783	0	0
AT1G60250.1	756	532.951	0	0
AT4G09012.1	1175	935.728	1	2.63755
AT3G26355.1	64	30.6375	0	0
AT5G02710.1	1195	955.728	14	36.153
AT5G02710.2	1778	1538.73	0	0
AT5G02710.3	1348	1108.73	0	0
AT4G10110.1	836	606.518	6	24.4151
AT5G13900.1	754	531.353	2	9.2896
AT5G16380.1	1108	868.728	4	11.3639
AT5G40630.1	937	699.326	0	0
AT1G55670.1	780	554.892	584.084	2597.87
AT5G66940.1	897	662.359	0	0
AT3G06520.1	1598	1358.73	1	1.81643
AT3G06520.2	1668	1428.73	0	0
AT3G52870.1	1811	1571.73	16	25.1242
AT3G02900.2	759	535.951	0	0
AT3G02900.1	852	620.225	12	47.7509
AT1G31520.1	399	241.65	0	0
AT5G57660.1	1564	1324.73	115	214.25
AT3G09110.1	1666	1426.73	0	0
AT4G23690.1	1139	899.728	11	30.1739
AT1G05035.1	363	217.252	1	11.3602
AT5G45700.1	1180	940.728	1	2.62353
AT5G40410.1	1981	1741.73	0	0
AT3G06580.1	2012	1772.73	28	38.9822
AT3G14920.1	2536	2296.73	21	22.5663
AT1G77610.1	1617	1377.73	17	30.4534
AT1G19170.1	1827	1587.73	6	9.32664
AT2G20740.1	1179	939.728	10.6525	27.9769
AT2G20740.2	935	697.326	0	0
AT2G20740.3	815	586.862	7.34749	30.8996
AT3G26940.1	1793	1553.73	0	0
AT4G27150.1	735	513.928	0	0
AT2G26000.1	1672	1432.73	4.06536e-05	7.00302e-05
AT2G26000.2	1892	1652.73	6.99996	10.4531
AT2G26000.3	2370	2130.73	0	0
AT5G38743.1	183	101.533	0	0
AT4G15210.4	2461	2221.73	0	0
AT4G15210.1	2066	1826.73	0	0
AT4G15210.3	2291	2051.73	0	0
AT4G15210.2	1890	1650.73	1	1.49511
AT1G29070.1	819	590.862	88	367.576
AT4G27570.1	1655	1415.73	1	1.74329
AT5G65560.3	3618	3378.73	2	1.46092
AT5G65560.2	3697	3457.73	0	0
AT5G65560.1	3623	3383.73	0	0
AT1G04170.1	1860	1620.73	29	44.1609
AT1G04170.2	2026	1786.73	0	0
ATCG00905.1	258	148.259	48	799.042
AT1G29250.1	795	569.892	7	30.3149
AT3G51050.1	2543	2303.73	20	21.4264
AT5G23060.2	1608	1368.73	18.775	33.8541
AT5G23060.1	1529	1289.73	77.225	147.778
AT4G14770.2	3098	2858.73	0	0
AT4G14770.1	3064	2824.73	8.13605	7.10865
AT4G14770.3	3072	2832.73	0	0
AT3G44140.1	216	122.576	0	0
AT1G14630.2	1186	946.728	1	2.6069
AT1G14630.1	1020	780.728	0	0
AT3G21480.1	3503	3263.73	0	0
AT3G58760.4	1979	1739.73	0	0
AT3G58760.5	1946	1706.73	0	0
AT3G58760.2	2050	1810.73	0	0
AT3G58760.6	1827	1587.73	0	0
AT3G58760.3	2017	1777.73	0	0
AT3G58760.1	1839	1599.73	7	10.7995
AT2G03390.1	1459	1219.73	4.89851	9.91176
AT2G03390.6	1475	1235.73	0	0
AT2G03390.3	1546	1306.73	0	0
AT2G03390.2	1210	970.728	13.1015	33.3099
AT2G03390.7	1166	926.728	0	0
AT2G03390.4	1497	1257.73	0	0
AT2G03390.5	1476	1236.73	0	0
AT2G23093.2	1653	1413.73	1	1.74576
AT2G23093.1	1834	1594.73	0	0
AT1G62600.1	1548	1308.73	8	15.0866
AT1G62600.2	1253	1013.73	0	0
AT3G54925.1	546	354.442	0	0
AT4G29550.3	1296	1056.73	0	0
AT4G29550.1	1236	996.728	0	0
AT4G29550.2	1382	1142.73	0	0
AT5G02280.1	661	450.026	4	21.9367
AT2G36080.2	1783	1543.73	0	0
AT2G36080.4	1695	1455.73	1.21091	2.05297
AT2G36080.1	1311	1071.73	11.7891	27.1485
AT2G36080.3	2143	1903.73	0	0
AT5G40830.2	1808	1568.73	0	0
AT5G40830.3	1497	1257.73	0	0
AT5G40830.1	1706	1466.73	4	6.7307
AT3G58110.1	2818	2578.73	12.8936	12.3401
AT3G58110.2	2618	2378.73	4.10636	4.26052
AT2G46900.1	2280	2040.73	20	24.1877
AT3G13440.2	1065	825.728	0	0
AT3G13440.1	2047	1807.73	5.03334	6.87184
AT3G13440.3	969	730.276	4.96666	16.7852
AT5G08370.1	1572	1332.73	0	0
AT5G08370.2	1459	1219.73	3	6.07027
AT5G02720.1	729	508.703	0	0
AT5G02720.2	987	747.728	0	0
AT3G44750.2	1057	817.728	2.46965	7.45378
AT3G44750.1	1418	1178.73	6.53035	13.6733
AT4G13020.7	2169	1929.73	0	0
AT4G13020.8	1927	1687.73	0	0
AT4G13020.1	2261	2021.73	0	0
AT4G13020.2	1864	1624.73	12.3082	18.6966
AT4G13020.4	2094	1854.73	0	0
AT4G13020.6	2169	1929.73	0	0
AT4G13020.5	1887	1647.73	0.00011476	0.000171892
AT4G13020.3	1867	1627.73	2.69172	4.0813
AT1G23530.1	1139	899.728	2	5.48616
AT4G28710.1	5230	4990.73	6	2.96714
AT1G30795.1	713	496.53	0	0
AT3G30841.2	1817	1577.73	0	0
AT3G30841.1	1760	1520.73	5	8.11463
AT2G03667.2	2158	1918.73	0	0
AT2G03667.1	2081	1841.73	2	2.68012
AT1G34770.3	1075	835.728	0	0
AT1G34770.6	687	473.899	0	0
AT1G34770.2	1103	863.728	0	0
AT1G34770.4	940	702.326	0	0
AT1G34770.5	744	521.752	0	0
AT1G34770.1	1029	789.728	0	0
AT3G43240.1	2952	2712.73	9	8.18816
AT1G79620.2	3366	3126.73	0	0
AT1G79620.3	3364	3124.73	0	0
AT1G79620.5	3284	3044.73	1.99309	1.61558
AT1G79620.4	3380	3140.73	0	0
AT1G79620.1	3305	3065.73	0.00691493	0.00556678
AT2G24820.1	1825	1585.73	27	42.0228
AT4G33620.1	2526	2286.73	4	4.31713
AT5G49310.1	1786	1546.73	0	0
AT1G29810.1	948	709.809	2.22384	7.73235
AT1G29810.2	590	390.627	1.77616	11.222
AT4G28930.1	528	338.988	1	7.28058
AT1G17470.2	1522	1282.73	23.9659	46.1115
AT1G17470.1	1602	1362.73	17.0341	30.8503
AT1G34380.1	1380	1140.73	0	0
AT1G34380.3	1048	808.728	1	3.05174
AT1G34380.2	1277	1037.73	0	0
AT5G36240.1	765	541.544	0	0
AT2G20120.1	1259	1019.73	0	0
AT2G20120.2	1203	963.728	32.3148	82.7554
AT5G47670.3	1182	942.728	0	0
AT5G47670.1	1053	813.728	0	0
AT5G47670.2	1087	847.728	0	0
AT5G04070.1	1501	1261.73	3	5.86821
AT2G30690.2	2997	2757.73	0	0
AT2G30690.1	2896	2656.73	0	0
AT1G11785.1	643	435.121	0	0
AT1G27580.1	1221	981.728	5.00543	12.5835
AT2G43850.1	1973	1733.73	4	5.69415
AT2G43850.3	1703	1463.73	0	0
AT2G43850.2	1835	1595.73	0	0
AT4G18130.1	3912	3672.73	8	5.3759
AT1G23870.1	2973	2733.73	24	21.6674
AT3G49560.1	1227	987.728	30	74.9607
AT5G36490.1	357	212.916	0	0
AT5G46030.2	926	688.834	0	0
AT5G46030.1	886	651.359	19	71.9918
AT5G46030.3	915	679.861	0	0
AT5G09650.1	1181	941.728	47	123.175
AT2G43000.1	1040	800.728	0	0
AT2G43000.2	1375	1135.73	0	0
AT1G52040.1	1751	1511.73	4	6.53035
AT3G05858.1	629	423.806	1	5.82348
AT5G60860.1	1046	806.728	19	58.1268
AT5G54035.1	258	148.259	0	0
AT1G07901.1	153	84.2679	1	29.2879
AT4G10220.1	1203	963.728	0	0
AT3G23790.1	2716	2476.73	13	12.9543
AT4G02075.2	1476	1236.73	0	0
AT4G02075.3	1357	1117.73	0	0
AT4G02075.1	973	734.276	3	10.0835
AT5G36190.1	438	270.549	0	0
AT1G52650.1	1398	1158.73	2	4.25989
AT1G26750.1	809	581.739	11	46.6675
AT5G14980.1	984	745.276	0	0
AT5G50150.1	1846	1606.73	6	9.21635
AT2G15020.1	2088	1848.73	0	0
AT3G45070.3	1093	853.728	0	0
AT3G45070.2	1211	971.728	0	0
AT3G45070.1	1067	827.728	0	0
AT4G22590.1	1763	1523.73	5	8.09865
AT5G30490.3	984	745.276	7.21342	23.8877
AT5G30490.2	1163	923.728	0	0
AT5G30490.1	1252	1012.73	3.78658	9.22793
AT5G22670.1	1332	1092.73	0	0
AT4G35060.1	1123	883.728	1	2.79275
AT1G11480.2	2175	1935.73	18.8706	24.0598
AT1G11480.1	2312	2072.73	15.1294	18.0148
AT3G49030.1	1332	1092.73	0	0
AT3G49030.2	1483	1243.73	0	0
AT1G12300.1	3238	2998.73	4	3.2921
AT5G47930.1	718	500.389	67	330.459
AT1G61093.1	731	510.703	0	0
AT2G37970.1	836	606.518	3	12.2075
AT3G02420.2	1674	1434.73	0	0
AT3G02420.1	1534	1294.73	17	32.4056
AT1G58190.2	3294	3054.73	0	0
AT1G58190.4	2864	2624.73	0	0
AT1G58190.3	3241	3001.73	0	0
AT1G58190.1	3168	2928.73	1	0.842696
AT1G09860.1	1396	1156.73	0	0
AT1G13280.1	1343	1103.73	28	62.6103
AT5G15300.1	1957	1717.73	0	0
AT4G34131.1	1762	1522.73	8	12.9663
AT2G02130.1	707	491.289	41	205.967
AT5G03435.2	2496	2256.73	0	0
AT5G03435.1	2369	2129.73	0	0
AT3G18830.1	1997	1757.73	41	57.5681
AT2G03570.1	270	155.725	0	0
AT4G21670.1	3900	3660.73	6	4.04514
AT1G02230.1	1436	1196.73	0	0
AT5G20140.1	1363	1123.73	5	10.9814
AT5G20140.2	1416	1176.73	0	0
AT1G11630.1	1712	1472.73	1	1.67582
AT4G19440.1	3531	3291.73	0.992247	0.743954
AT4G19440.3	3555	3315.73	0.00249423	0.00185656
AT4G19440.2	3371	3131.73	0	0
AT4G19440.4	3552	3312.73	0.00525855	0.00391769
AT3G51890.1	1210	970.728	8	20.3396
AT1G44085.1	273	158.011	0	0
AT1G07390.1	3267	3027.73	2.99986	2.44532
AT1G07390.4	3615	3375.73	0	0
AT1G07390.3	3418	3178.73	0	0
AT1G07390.5	3451	3211.73	0	0
AT1G07390.2	3304	3064.73	0.000135032	0.000108741
AT1G13607.1	452	281.185	0	0
AT1G08580.1	855	623.225	8	31.6807
AT2G25125.1	225	128.464	0	0
AT1G59750.2	2472	2232.73	7.12499	7.87587
AT1G59750.3	2353	2113.73	10.875	12.6979
AT1G59750.1	2545	2305.73	0	0
AT1G59750.4	2558	2318.73	0	0
AT3G25950.1	1170	930.728	0	0
AT5G22145.1	411	250.755	0	0
AT1G70209.1	144	79.2796	0	0
AT1G63660.1	2136	1896.73	0	0
AT1G63660.2	1983	1743.73	3	4.24612
AT2G21660.1	1165	925.728	536.454	1430.21
AT2G21660.2	785	559.892	1232.55	5433.12
AT1G15320.2	1127	887.728	0	0
AT1G15320.1	1450	1210.73	0	0
AT1G79310.1	1675	1435.73	1	1.71901
AT5G42980.1	1035	795.728	346.944	1076.08
AT1G70750.1	3211	2971.73	1	0.830503
AT5G35840.1	3802	3562.73	10	6.92735
AT2G45210.1	1177	937.728	4	10.5277
AT1G29390.1	1049	809.728	46	140.207
AT1G29390.2	1103	863.728	0	0
AT4G16460.2	1242	1002.73	0	0
AT4G16460.3	1168	928.728	0	0
AT4G16460.1	1153	913.728	0	0
AT5G50210.1	2691	2451.73	4	4.02659
AT1G17870.1	1856	1616.73	1	1.52656
AT5G38360.2	1459	1219.73	0	0
AT5G38360.1	1083	843.728	7	20.476
AT5G38360.3	1372	1132.73	0	0
AT1G15020.1	2139	1899.73	0	0
AT1G15020.2	2329	2089.73	9	10.6293
AT1G15020.3	2244	2004.73	0	0
AT1G23090.4	2538	2298.73	0	0
AT1G23090.1	2489	2249.73	0	0
AT1G23090.3	2605	2365.73	0	0
AT1G23090.2	2690	2450.73	0	0
AT4G01790.1	680	467.263	1	5.28188
AT4G38190.1	3749	3509.73	0	0
AT1G72810.1	2515	2275.73	7.76454	8.42065
AT5G45573.1	588	388.936	0	0
AT2G01755.1	588	388.936	4.69264	29.7775
AT2G01755.2	621	417.786	0	0
AT5G25770.2	1588	1348.73	22.9045	41.9128
AT5G25770.1	1831	1591.73	0	0
AT5G25770.3	1597	1357.73	0.0954727	0.173547
AT1G56610.3	2170	1930.73	0.0625079	0.0799031
AT1G56610.2	2161	1921.73	2.93749	3.77255
AT1G56610.1	2425	2185.73	0	0
AT4G09649.1	138	74.8282	0	0
AT2G03210.2	1900	1660.73	0	0
AT2G03210.3	1809	1569.73	0	0
AT2G03210.1	1620	1380.73	0	0
AT3G45990.1	402	243.549	0	0
AT5G51470.2	1745	1505.73	0	0
AT5G51470.1	2031	1791.73	0	0
AT3G46350.1	1335	1095.73	0	0
AT5G64170.1	2537	2297.73	14	15.0376
AT5G64170.2	2667	2427.73	0	0
AT5G64170.3	2575	2335.73	1.88903e-05	1.99603e-05
AT3G24850.1	1080	840.728	0	0
AT2G27630.1	4276	4036.73	0	0
AT4G01590.2	1045	805.728	8.55304	26.1988
AT4G01590.3	979	740.276	5.76043	19.2049
AT4G01590.1	1067	827.728	0.686529	2.04701
AT5G35970.1	3475	3235.73	14	10.6784
AT2G31390.1	1466	1226.73	25	50.297
AT4G14315.1	495	313.201	0	0
AT2G14635.1	371	221.713	0	0
AT1G53460.1	1519	1279.73	7	13.4999
AT5G52240.2	789	563.892	0	0
AT5G52240.1	1129	889.728	64	177.53
AT2G23250.1	1317	1077.73	0	0
AT3G62270.1	2948	2708.73	3	2.73342
AT2G04400.1	1428	1188.73	16	33.2191
AT1G76420.1	1438	1198.73	0	0
AT2G29150.1	807	580.174	1	4.25394
AT5G58090.1	1929	1689.73	15	21.9091
AT5G06950.3	1643	1403.73	0	0
AT5G06950.5	2031	1791.73	0	0
AT5G06950.1	1867	1627.73	0	0
AT5G06950.4	1558	1318.73	5	9.35761
AT5G06950.2	1624	1384.73	0	0
AT4G35350.2	1340	1100.73	0	0
AT4G35350.1	1317	1077.73	14	32.0604
AT4G04930.1	1409	1169.73	0	0
AT2G37900.2	2425	2185.73	0	0
AT2G37900.1	2299	2059.73	0	0
AT5G19875.1	1098	858.728	4	11.4962
AT1G19350.3	1465	1225.73	0.000274766	0.000553246
AT1G19350.4	1502	1262.73	8.627	16.8616
AT1G19350.6	1304	1064.73	58.3798	135.324
AT1G19350.1	2202	1962.73	24.6015	30.9351
AT1G19350.5	1468	1228.73	0	0
AT3G06710.1	1631	1391.73	0	0
AT4G29190.1	1533	1293.73	23	43.8768
AT1G68220.1	1007	767.728	12	38.5766
AT2G33060.1	2779	2539.73	3	2.91531
AT4G17080.1	2214	1974.73	10	12.4981
AT4G15700.1	767	543.544	1	4.54062
AT1G28327.1	1267	1027.73	0	0
AT3G56900.1	1692	1452.73	3	5.09668
AT3G25200.1	507	321.505	0	0
AT1G15825.1	536	345.589	1	7.14152
AT3G49307.1	538	347.589	0	0
ATMG00500.1	426	262.332	1	9.40802
AT4G12680.1	1910	1670.73	6	8.8633
AT2G19540.1	1653	1413.73	30	52.3728
AT2G40190.1	1784	1544.73	5	7.98855
AT1G59830.1	1462	1222.73	14	28.2584
AT1G59830.2	1357	1117.73	0	0
AT1G67325.2	1734	1494.73	0	0
AT1G67325.1	1261	1021.73	23	55.5575
AT5G64310.1	946	707.809	20	69.7371
AT5G24280.3	4846	4606.73	0.0539676	0.0289128
AT5G24280.1	4826	4586.73	1.94603	1.04712
AT5G24280.2	5050	4810.73	0	0
AT3G06360.1	817	588.862	0	0
AT5G53770.1	1903	1663.73	5	7.41716
AT3G25719.1	237	134.947	0	0
AT3G07230.1	636	429.808	32	183.749
AT3G21352.1	582	384.169	1	6.42432
AT2G32835.1	288	167.903	0	0
AT5G50345.1	391	234.737	0	0
AT3G02610.1	1236	996.728	0	0
AT3G02610.2	1444	1204.73	0	0
AT4G31354.2	421	258.028	0	0
AT4G31354.1	547	355.154	0	0
AT4G31354.3	331	192.944	1	12.7914
AT3G18270.1	1846	1606.73	7	10.7524
AT4G35680.1	1006	766.728	0	0
AT2G28490.1	1780	1540.73	0	0
AT1G54215.1	853	621.225	0	0
AT3G24200.2	2212	1972.73	0	0
AT3G24200.1	1892	1652.73	18	26.8795
AT5G46680.1	1770	1530.73	1	1.61232
AT1G13080.2	1615	1375.73	18	32.2916
AT1G13080.1	1908	1668.73	0	0
AT3G49630.3	1392	1152.73	0	0
AT3G49630.1	1054	814.728	0	0
AT3G49630.2	1441	1201.73	0	0
AT3G47965.1	522	333.54	12	88.794
AT1G53060.1	1108	868.728	2	5.68193
AT2G26920.1	2276	2036.73	14	16.9647
AT5G66980.1	1025	785.728	0	0
AT5G19175.1	361	216.294	0	0
AT5G04770.1	2423	2183.73	5	5.65095
AT5G04770.2	2719	2479.73	0	0
AT5G04770.3	2147	1907.73	0	0
AT5G45400.1	3360	3120.73	0	0
AT1G75945.1	461	286.759	3	25.8199
AT1G19980.1	1586	1346.73	4	7.33044
AT3G19810.1	1543	1303.73	17	32.1819
AT3G19810.2	1378	1138.73	0	0
AT4G24670.1	2033	1793.73	0.0125023	0.0172021
AT4G24670.2	2022	1782.73	1.9875	2.75151
AT2G04066.1	516	329.17	0	0
AT1G30520.1	2479	2239.73	6.49861	7.16102
AT1G30520.4	2146	1906.73	0.00139172	0.00180141
AT1G30520.2	2479	2239.73	6.49861	7.16102
AT1G30520.3	2146	1906.73	0.00139172	0.00180141
AT5G22030.1	2616	2376.73	0	0
