target_id	length	eff_length	est_counts	tpm
AT1G16710.7	5822	5570.46	4	2.25489
AT1G16710.1	6018	5766.46	0	0
AT1G16710.4	6502	6250.46	0	0
AT1G16710.8	6455	6203.46	0	0
AT1G16710.10	6023	5771.46	0	0
AT1G16710.6	6107	5855.46	0	0
AT1G16710.3	6619	6367.46	0	0
AT1G16710.9	6549	6297.46	0	0
AT1G16710.2	5783	5531.46	0	0
AT1G07590.1	2407	2155.46	191.882	279.545
AT5G49170.1	1172	920.458	1	3.41156
AT2G40240.1	1614	1362.46	0	0
AT4G30380.2	537	347.429	0	0
AT4G30380.1	486	307.829	0	0
AT2G20619.1	201	112.273	0	0
AT3G05830.2	1420	1168.46	0	0
AT3G05830.1	1358	1106.46	0	0
AT3G05830.3	1524	1272.46	0	0
AT5G11430.6	3634	3382.46	0	0
AT5G11430.2	2601	2349.46	0	0
AT5G11430.4	2791	2539.46	0	0
AT5G11430.3	3322	3070.46	0	0
AT5G11430.5	2373	2121.46	2	2.96041
AT5G11430.1	3147	2895.46	0	0
AT1G20530.1	2269	2017.46	0	0
AT4G23170.1	1824	1572.46	5	9.98499
AT1G44780.2	1644	1392.46	0.846402	1.90876
AT1G44780.1	1647	1395.46	0.153598	0.345642
AT1G60880.1	606	400.749	0	0
AT1G06160.1	1086	834.458	1	3.76316
AT3G07260.1	1204	952.458	0	0
AT1G21090.1	1404	1152.46	2.99919	8.17213
AT1G21090.2	1416	1164.46	0.000811927	0.00218953
AT1G76730.1	1500	1248.46	22	55.3357
AT1G03970.1	1190	938.458	10	33.4612
AT5G19160.1	2182	1930.46	1	1.62666
AT5G19160.2	2242	1990.46	0	0
AT3G49744.1	174	96.5868	0	0
AT5G28820.1	519	332.948	0	0
AT4G12530.1	730	503.359	0	0
AT4G20050.1	1924	1672.46	0	0
AT4G20050.5	1742	1490.46	0	0
AT4G20050.3	1800	1548.46	0	0
AT4G20050.2	1873	1621.46	0	0
AT4G20050.6	1732	1480.46	0	0
AT4G20050.7	1707	1455.46	0	0
AT4G20050.4	1981	1729.46	0	0
AT5G53810.1	1574	1322.46	0	0
AT2G28690.1	1117	865.458	1	3.62836
AT5G01530.1	1396	1144.46	1267	3476.43
AT3G62800.3	1283	1031.46	0	0
AT3G62800.1	1368	1116.46	0	0
AT3G62800.2	1297	1045.46	6	18.0219
ATCG00900.1	468	293.889	22.5	240.412
AT3G11385.1	2459	2207.46	0	0
AT5G07010.1	1779	1527.46	13	26.7258
AT3G63040.1	654	438.881	0	0
AT2G26570.2	2921	2669.46	0	0
AT2G26570.1	2941	2689.46	20	23.3519
AT3G05560.2	756	525.695	0	0
AT3G05560.3	841	600.3	0	0
AT3G05560.1	840	599.3	38	199.111
AT5G12080.3	2694	2442.46	5	6.42835
AT5G12080.2	2805	2553.46	0	0
AT5G12080.1	2754	2502.46	2.19277e-08	2.75159e-08
AT1G50870.1	1191	939.458	0	0
AT2G20610.2	1748	1496.46	15.2825	32.0691
AT2G20610.1	1794	1542.46	10.7175	21.8191
AT5G02940.2	2792	2540.46	11	13.5968
AT5G02940.1	2920	2668.46	0	0
AT1G68430.1	945	697.284	1	4.50347
AT1G66550.2	856	614.829	0	0
AT1G66550.1	765	532.625	0	0
AT1G09380.1	1641	1389.46	0	0
AT3G48840.1	757	526.695	0	0
AT3G48840.2	667	449.38	0	0
AT5G61800.1	1629	1377.46	1	2.2797
AT5G01445.1	589	388.697	0	0
AT4G35500.1	1975	1723.46	0	0
AT4G35500.2	1638	1386.46	0	0
AT1G80310.1	1937	1685.46	13.0801	24.3696
AT2G39400.2	1307	1055.46	0	0
AT2G39400.1	1394	1142.46	20	54.9726
AT4G04990.1	1217	965.458	0	0
AT3G60530.1	1465	1213.46	34	87.9855
AT2G46180.1	2540	2288.46	10	13.7219
AT2G22270.1	1398	1146.46	4.99882	13.692
AT2G22270.2	1174	922.458	0.00118026	0.0040178
AT2G43660.1	471	296.354	0	0
AT2G43660.2	597	394.723	0	0
AT1G03910.2	2466	2214.46	12	17.0165
AT1G03910.1	2565	2313.46	0	0
AT1G77590.1	2692	2440.46	0.0065737	0.00845854
AT1G77590.2	2669	2417.46	11.9934	15.5791
AT1G79020.1	2134	1882.46	7	11.677
AT5G24420.1	1321	1069.46	1	2.93625
AT5G39490.1	1701	1449.46	0	0
AT3G26922.2	1894	1642.46	0	0
AT3G26922.1	1793	1541.46	0	0
AT3G26922.4	1661	1409.46	4.23516e-05	9.4357e-05
AT3G26922.5	1642	1390.46	1.99996	4.51669
AT3G26922.3	1711	1459.46	0	0
AT3G50450.1	926	679.326	0	0
AT3G17160.1	882	639.864	9	44.1684
AT1G34315.1	819	580.562	0	0
AT5G08580.2	1818	1566.46	0	0
AT5G08580.1	1736	1484.46	9	19.0384
AT2G28360.1	3032	2780.46	11	12.4232
AT4G25000.1	1606	1354.46	0	0
AT5G27410.4	1734	1482.46	8	16.9459
AT5G27410.1	2156	1904.46	0	0
AT5G27410.3	2229	1977.46	0	0
AT5G27410.2	3153	2901.46	0	0
AT5G65200.1	1982	1730.46	1	1.81466
AT5G23535.1	1015	763.458	4.39523	18.0781
AT5G23535.2	830	589.756	9.60477	51.1412
AT1G05230.1	3520	3268.46	0	0
AT1G05230.5	3644	3392.46	0	0
AT1G05230.12	2134	1882.46	0	0
AT1G05230.6	3553	3301.46	0	0
AT1G05230.2	2983	2731.46	0	0
AT1G05230.11	2424	2172.46	4	5.78183
AT1G05230.3	2678	2426.46	0	0
AT1G05230.7	3526	3274.46	0	0
AT1G05230.10	2557	2305.46	0	0
AT1G05230.9	3140	2888.46	0	0
AT1G05230.4	2974	2722.46	0	0
AT1G05230.8	3231	2979.46	0	0
AT1G79830.1	3669	3417.46	0.0480185	0.0441227
AT1G79830.3	3588	3336.46	8.74342	8.22911
AT1G79830.2	3278	3026.46	40.2086	41.7197
AT1G79830.4	3547	3295.46	0	0
AT1G79830.5	3718	3466.46	0	0
AT5G09480.1	840	599.3	6	31.4386
AT5G56480.1	409	246.411	0	0
AT5G60820.1	1648	1396.46	3	6.74606
AT5G55820.7	5630	5378.46	0	0
AT5G55820.5	5831	5579.46	0	0
AT5G55820.8	5630	5378.46	0	0
AT5G55820.10	5271	5019.46	1.92959	1.20716
AT5G55820.4	5292	5040.46	0.0704072	0.0438636
AT5G55820.9	5896	5644.46	0	0
AT5G55820.2	5622	5370.46	0	0
AT5G55820.11	5449	5197.46	0	0
AT5G55820.3	5610	5358.46	0	0
AT5G55820.6	5642	5390.46	0	0
AT5G55820.1	5481	5229.46	0	0
AT5G44950.1	1317	1065.46	0	0
AT4G31140.1	2171	1919.46	9.75009	15.951
AT4G35910.1	2164	1912.46	2	3.28394
AT3G56220.2	541	351.126	1	8.94321
AT3G56220.1	905	660.867	0	0
AT2G19970.1	926	679.326	0	0
AT5G54520.1	1864	1612.46	1	1.94746
AT2G04032.1	1403	1151.46	0	0
AT5G03455.1	704	480.469	20	130.714
AT5G03455.2	1006	754.458	0	0
AT1G48140.2	563	368.81	2	17.0288
AT1G48140.1	743	515.15	0	0
AT4G15050.1	1191	939.458	0	0
ATCG00420.1	477	300.466	12	125.413
AT5G30360.1	420	255.762	0	0
AT2G32600.1	1301	1049.46	15	44.8831
AT2G41010.1	1250	998.458	3	9.43514
AT5G07170.2	1274	1022.46	0	0
AT5G07170.1	1612	1360.46	0	0
AT5G32670.1	700	476.469	0	0
AT1G60250.1	756	525.695	0	0
AT4G09012.1	1175	923.458	3	10.2014
AT3G26355.1	64	33.4393	0	0
AT5G02710.1	1195	943.458	13	43.2691
AT5G02710.2	1778	1526.46	0	0
AT5G02710.3	1348	1096.46	0	0
AT4G10110.1	836	595.3	4	21.0999
AT5G13900.1	754	523.695	0	0
AT5G16380.1	1108	856.458	4	14.666
AT5G40630.1	937	689.284	0	0
AT1G55670.1	780	545.946	577.859	3323.75
AT5G66940.1	897	653.871	0	0
AT3G06520.1	1598	1346.46	0	0
AT3G06520.2	1668	1416.46	0	0
AT3G52870.1	1811	1559.46	16	32.2183
AT3G02900.2	759	527.87	13.6729	81.3377
AT3G02900.1	852	611.3	7.32706	37.6384
AT1G31520.1	399	238.259	0	0
AT5G57660.1	1564	1312.46	83	198.586
AT3G09110.1	1666	1414.46	0	0
AT4G23690.1	1139	887.458	11	38.9226
AT1G05035.1	363	216.383	0	0
AT5G45700.1	1180	928.458	1	3.38216
AT5G40410.1	1981	1729.46	1	1.81571
AT3G06580.1	2012	1760.46	19	33.891
AT3G14920.1	2536	2284.46	15	20.6189
AT1G77610.1	1617	1365.46	10	22.9974
AT1G19170.1	1827	1575.46	3	5.97959
AT2G20740.1	1179	927.458	0	0
AT2G20740.2	935	687.284	0	0
AT2G20740.3	815	577.009	7	38.0954
AT3G26940.1	1793	1541.46	0	0
AT4G27150.1	735	508.359	0	0
AT2G26000.1	1672	1420.46	3	6.63208
AT2G26000.2	1892	1640.46	0	0
AT2G26000.3	2370	2118.46	0	0
AT5G38743.1	183	101.901	0	0
AT4G15210.4	2461	2209.46	0	0
AT4G15210.1	2066	1814.46	0	0
AT4G15210.3	2291	2039.46	0	0
AT4G15210.2	1890	1638.46	1	1.91656
AT1G29070.1	819	580.562	92	497.618
AT4G27570.1	1655	1403.46	0	0
AT5G65560.3	3618	3366.46	1.52879	1.42604
AT5G65560.2	3697	3445.46	1.56984e-08	1.43076e-08
AT5G65560.1	3623	3371.46	0.471212	0.43889
AT1G04170.1	1860	1608.46	22	42.9507
AT1G04170.2	2026	1774.46	0	0
ATCG00905.1	258	146.172	27.5	590.78
AT1G29250.1	795	559.651	12	67.3319
AT3G51050.1	2543	2291.46	14	19.1855
AT5G23060.2	1608	1356.46	7.22757	16.7318
AT5G23060.1	1529	1277.46	58.7724	144.472
AT4G14770.2	3098	2846.46	0.000613349	0.000676643
AT4G14770.1	3064	2812.46	8.43653	9.41965
AT4G14770.3	3072	2820.46	0.887005	0.98756
AT3G44140.1	216	120.971	0	0
AT1G14630.2	1186	934.458	0	0
AT1G14630.1	1020	768.458	3	12.2591
AT3G21480.1	3503	3251.46	3	2.89734
AT3G58760.4	1979	1727.46	0	0
AT3G58760.5	1946	1694.46	0	0
AT3G58760.2	2050	1798.46	0	0
AT3G58760.6	1827	1575.46	3.99028	7.95341
AT3G58760.3	2017	1765.46	0	0
AT3G58760.1	1839	1587.46	0.00972165	0.0192307
AT2G03390.1	1459	1207.46	4.84923	12.6112
AT2G03390.6	1475	1223.46	0	0
AT2G03390.3	1546	1294.46	0	0
AT2G03390.2	1210	958.458	20.1508	66.02
AT2G03390.7	1166	914.458	0	0
AT2G03390.4	1497	1245.46	0	0
AT2G03390.5	1476	1224.46	0	0
AT2G23093.2	1653	1401.46	0	0
AT2G23093.1	1834	1582.46	0	0
AT1G62600.1	1548	1296.46	4.47653	10.8428
AT1G62600.2	1253	1001.46	3.52347	11.0483
AT3G54925.1	546	355.216	0	0
AT4G29550.3	1296	1044.46	0	0
AT4G29550.1	1236	984.458	0	0
AT4G29550.2	1382	1130.46	0	0
AT5G02280.1	661	444.099	2	14.1419
AT2G36080.2	1783	1531.46	0	0
AT2G36080.4	1695	1443.46	0	0
AT2G36080.1	1311	1059.46	12	35.5676
AT2G36080.3	2143	1891.46	0	0
AT5G40830.2	1808	1556.46	0	0
AT5G40830.3	1497	1245.46	3	7.56396
AT5G40830.1	1706	1454.46	0	0
AT3G58110.1	2818	2566.46	12.8323	15.701
AT3G58110.2	2618	2366.46	7.16771	9.51127
AT2G46900.1	2280	2028.46	14	21.673
AT3G13440.2	1065	813.458	0	0
AT3G13440.1	2047	1795.46	3.33797	5.838
AT3G13440.3	969	719.679	7.66203	33.432
AT5G08370.1	1572	1320.46	0	0
AT5G08370.2	1459	1207.46	7	18.2047
AT5G02720.1	729	502.359	0	0
AT5G02720.2	987	736.018	0	0
AT3G44750.2	1057	805.458	11.7688	45.8825
AT3G44750.1	1418	1166.46	3.23119	8.69861
AT4G13020.7	2169	1917.46	0	0
AT4G13020.8	1927	1675.46	0	0
AT4G13020.1	2261	2009.46	0	0
AT4G13020.2	1864	1612.46	15	29.2119
AT4G13020.4	2094	1842.46	0	0
AT4G13020.6	2169	1917.46	0	0
AT4G13020.5	1887	1635.46	0	0
AT4G13020.3	1867	1615.46	0	0
AT1G23530.1	1139	887.458	1	3.53842
AT4G28710.1	5230	4978.46	10	6.30757
AT1G30795.1	713	488.696	0	0
AT3G30841.2	1817	1565.46	0	0
AT3G30841.1	1760	1508.46	4	8.32691
AT2G03667.2	2158	1906.46	0	0
AT2G03667.1	2081	1829.46	3	5.14939
AT1G34770.3	1075	823.458	0	0
AT1G34770.6	687	465.349	0	0
AT1G34770.2	1103	851.458	0	0
AT1G34770.4	940	692.284	0	0
AT1G34770.5	744	516.15	1	6.08389
AT1G34770.1	1029	777.458	0	0
AT3G43240.1	2952	2700.46	12	13.9541
AT1G79620.2	3366	3114.46	0	0
AT1G79620.3	3364	3112.46	0	0
AT1G79620.5	3284	3032.46	0.995818	1.0312
AT1G79620.4	3380	3128.46	0	0
AT1G79620.1	3305	3053.46	0.00418249	0.0043013
AT2G24820.1	1825	1573.46	17	33.9274
AT4G33620.1	2526	2274.46	3	4.14191
AT5G49310.1	1786	1534.46	0	0
AT1G29810.1	948	699.752	2.25686	10.1279
AT1G29810.2	590	389.697	2.74314	22.1044
AT4G28930.1	528	339.908	0	0
AT1G17470.2	1522	1270.46	17	42.019
AT1G17470.1	1602	1350.46	0	0
AT1G34380.1	1380	1128.46	0	0
AT1G34380.3	1048	796.458	0	0
AT1G34380.2	1277	1025.46	0	0
AT5G36240.1	765	532.625	0	0
AT2G20120.1	1259	1007.46	0	0
AT2G20120.2	1203	951.458	26.4845	87.4095
AT5G47670.3	1182	930.458	0	0
AT5G47670.1	1053	801.458	0	0
AT5G47670.2	1087	835.458	0	0
AT5G04070.1	1501	1249.46	0	0
AT2G30690.2	2997	2745.46	0	0
AT2G30690.1	2896	2644.46	1	1.18746
AT1G11785.1	643	429.638	0	0
AT1G27580.1	1221	969.458	9.35684	30.308
AT2G43850.1	1973	1721.46	0	0
AT2G43850.3	1703	1451.46	0	0
AT2G43850.2	1835	1583.46	2	3.96625
AT4G18130.1	3912	3660.46	7	6.00509
AT1G23870.1	2973	2721.46	30	34.616
AT3G49560.1	1227	975.458	20	64.3841
AT5G36490.1	357	211.689	0	0
AT5G46030.2	926	679.326	2.75447	12.7326
AT5G46030.1	886	643.864	15.2455	74.3542
AT5G46030.3	915	668.837	0	0
AT5G09650.1	1181	929.458	50	168.926
AT2G43000.1	1040	788.458	1	3.98271
AT2G43000.2	1375	1123.46	0	0
AT1G52040.1	1751	1499.46	0	0
AT3G05858.1	629	417.354	0	0
AT5G60860.1	1046	794.458	16	63.2421
AT5G54035.1	258	146.172	0	0
AT1G07901.1	153	85.5804	0	0
AT4G10220.1	1203	951.458	0	0
AT3G23790.1	2716	2464.46	17	21.6613
AT4G02075.2	1476	1224.46	0	0
AT4G02075.3	1357	1105.46	0	0
AT4G02075.1	973	723.131	1	4.3425
AT5G36190.1	438	270.322	0	0
AT1G52650.1	1398	1146.46	0	0
AT1G26750.1	809	571.898	9	49.4175
AT5G14980.1	984	733.575	0	0
AT5G50150.1	1846	1594.46	8	15.7556
AT2G15020.1	2088	1836.46	0	0
AT3G45070.3	1093	841.458	0	0
AT3G45070.2	1211	959.458	0	0
AT3G45070.1	1067	815.458	0	0
AT4G22590.1	1763	1511.46	4	8.31038
AT5G30490.3	984	733.575	3	12.842
AT5G30490.2	1163	911.458	0	0
AT5G30490.1	1252	1000.46	0	0
AT5G22670.1	1332	1080.46	0	0
AT4G35060.1	1123	871.458	0	0
AT1G11480.2	2175	1923.46	33	53.8751
AT1G11480.1	2312	2060.46	0	0
AT3G49030.1	1332	1080.46	0	0
AT3G49030.2	1483	1231.46	0	0
AT1G12300.1	3238	2986.46	0	0
AT5G47930.1	718	492.141	66	421.125
AT1G61093.1	731	504.359	0	0
AT2G37970.1	836	595.3	2	10.55
AT3G02420.2	1674	1422.46	0	0
AT3G02420.1	1534	1282.46	4	9.79431
AT1G58190.2	3294	3042.46	0	0
AT1G58190.4	2864	2612.46	0	0
AT1G58190.3	3241	2989.46	0	0
AT1G58190.1	3168	2916.46	0	0
AT1G09860.1	1396	1144.46	0	0
AT1G13280.1	1343	1091.46	7	20.1395
AT5G15300.1	1957	1705.46	1	1.84126
AT4G34131.1	1762	1510.46	1	2.07897
AT2G02130.1	707	483.469	47	305.271
AT5G03435.2	2496	2244.46	0	0
AT5G03435.1	2369	2117.46	0	0
AT3G18830.1	1997	1745.46	18	32.3832
AT2G03570.1	270	154.179	0	0
AT4G21670.1	3900	3648.46	6	5.16415
AT1G02230.1	1436	1184.46	0	0
AT5G20140.1	1363	1111.46	10	28.253
AT5G20140.2	1416	1164.46	0	0
AT1G11630.1	1712	1460.46	0	0
AT4G19440.1	3531	3279.46	2	1.91507
AT4G19440.3	3555	3303.46	0	0
AT4G19440.2	3371	3119.46	0	0
AT4G19440.4	3552	3300.46	0	0
AT3G51890.1	1210	958.458	9	29.4867
AT1G44085.1	273	156.432	0	0
AT1G07390.1	3267	3015.46	0.999937	1.0413
AT1G07390.4	3615	3363.46	0	0
AT1G07390.3	3418	3166.46	0	0
AT1G07390.5	3451	3199.46	0	0
AT1G07390.2	3304	3052.46	6.30837e-05	6.48969e-05
AT1G13607.1	452	280.767	0	0
AT1G08580.1	855	613.829	11	56.2733
AT2G25125.1	225	126.55	0	0
AT1G59750.2	2472	2220.46	9.33196	13.1974
AT1G59750.3	2353	2101.46	17.668	26.4013
AT1G59750.1	2545	2293.46	0	0
AT1G59750.4	2558	2306.46	0	0
AT3G25950.1	1170	918.458	0	0
AT5G22145.1	411	247.943	0	0
AT1G70209.1	144	80.9571	0	0
AT1G63660.1	2136	1884.46	0	0
AT1G63660.2	1983	1731.46	7	12.6953
AT2G21660.1	1165	913.458	302.021	1038.26
AT2G21660.2	785	550.519	1127.98	6434.06
AT1G15320.2	1127	875.458	0	0
AT1G15320.1	1450	1198.46	0	0
AT1G79310.1	1675	1423.46	1	2.20603
AT5G42980.1	1035	783.458	224	897.82
AT1G70750.1	3211	2959.46	3	3.18321
AT5G35840.1	3802	3550.46	10	8.84448
AT2G45210.1	1177	925.458	5	16.9656
AT1G29390.1	1049	797.458	25	98.444
AT1G29390.2	1103	851.458	0	0
AT4G16460.2	1242	990.458	0	0
AT4G16460.3	1168	916.458	0	0
AT4G16460.1	1153	901.458	0	0
AT5G50210.1	2691	2439.46	10	12.8725
AT1G17870.1	1856	1604.46	4	7.82868
AT5G38360.2	1459	1207.46	0	0
AT5G38360.1	1083	831.458	3	11.3302
AT5G38360.3	1372	1120.46	0	0
AT1G15020.1	2139	1887.46	3	4.99115
AT1G15020.2	2329	2077.46	0	0
AT1G15020.3	2244	1992.46	0	0
AT1G23090.4	2538	2286.46	5.19135e-07	7.12974e-07
AT1G23090.1	2489	2237.46	15	21.052
AT1G23090.3	2605	2353.46	0	0
AT1G23090.2	2690	2438.46	0	0
AT4G01790.1	680	459.456	3	20.5038
AT4G38190.1	3749	3497.46	0	0
AT1G72810.1	2515	2263.46	6	8.32407
AT5G45573.1	588	388.023	0	0
AT2G01755.1	588	388.023	5	40.4641
AT2G01755.2	621	411.39	0	0
AT5G25770.2	1588	1336.46	8.95628	21.044
AT5G25770.1	1831	1579.46	0	0
AT5G25770.3	1597	1345.46	0.0437187	0.102036
AT1G56610.3	2170	1918.46	0.117276	0.191961
AT1G56610.2	2161	1909.46	4.88272	8.02988
AT1G56610.1	2425	2173.46	0	0
AT4G09649.1	138	77.3092	0	0
AT2G03210.2	1900	1648.46	0	0
AT2G03210.3	1809	1557.46	0	0
AT2G03210.1	1620	1368.46	0	0
AT3G45990.1	402	241.031	0	0
AT5G51470.2	1745	1493.46	0	0
AT5G51470.1	2031	1779.46	0	0
AT3G46350.1	1335	1083.46	0	0
AT5G64170.1	2537	2285.46	5.99999	8.24392
AT5G64170.2	2667	2415.46	0	0
AT5G64170.3	2575	2323.46	1.25608e-05	1.69761e-05
AT3G24850.1	1080	828.458	0	0
AT2G27630.1	4276	4024.46	0	0
AT4G01590.2	1045	793.458	0	0
AT4G01590.3	979	729.131	9	38.7609
AT4G01590.1	1067	815.458	0	0
AT5G35970.1	3475	3223.46	4	3.89668
AT2G31390.1	1466	1214.46	13	33.6138
AT4G14315.1	495	314.613	0	0
AT2G14635.1	371	221.079	0	0
AT1G53460.1	1519	1267.46	7	17.3429
AT5G52240.2	789	554.519	0	0
AT5G52240.1	1129	877.458	61	218.303
AT2G23250.1	1317	1065.46	0	0
AT3G62270.1	2948	2696.46	8	9.31651
AT2G04400.1	1428	1176.46	12	32.0304
AT1G76420.1	1438	1186.46	0	0
AT2G29150.1	807	570.341	0	0
AT5G58090.1	1929	1677.46	19	35.5679
AT5G06950.3	1643	1391.46	0	0
AT5G06950.5	2031	1779.46	0	0
AT5G06950.1	1867	1615.46	0	0
AT5G06950.4	1558	1306.46	4	9.61438
AT5G06950.2	1624	1372.46	0	0
AT4G35350.2	1340	1088.46	0	0
AT4G35350.1	1317	1065.46	4	11.7891
AT4G04930.1	1409	1157.46	0	0
AT2G37900.2	2425	2173.46	0	0
AT2G37900.1	2299	2047.46	0	0
AT5G19875.1	1098	846.458	1	3.70981
AT1G19350.3	1465	1213.46	0	0
AT1G19350.4	1502	1250.46	0	0
AT1G19350.6	1304	1052.46	60	179.021
AT1G19350.1	2202	1950.46	0	0
AT1G19350.5	1468	1216.46	0	0
AT3G06710.1	1631	1379.46	0	0
AT4G29190.1	1533	1281.46	21	51.4602
AT1G68220.1	1007	755.458	14	58.1935
AT2G33060.1	2779	2527.46	4	4.96973
AT4G17080.1	2214	1962.46	14	22.4019
AT4G15700.1	767	534.209	1	5.87822
AT1G28327.1	1267	1015.46	0	0
AT3G56900.1	1692	1440.46	2	4.36
AT3G25200.1	507	322.958	0	0
AT1G15825.1	536	346.729	1	9.05663
AT3G49307.1	538	348.429	0	0
ATMG00500.1	426	261.03	0	0
AT4G12680.1	1910	1658.46	6	11.3607
AT2G19540.1	1653	1401.46	35	78.4233
AT2G40190.1	1784	1532.46	9	18.4421
AT1G59830.1	1462	1210.46	0	0
AT1G59830.2	1357	1105.46	13	36.9282
AT1G67325.2	1734	1482.46	0	0
AT1G67325.1	1261	1009.46	15	46.6616
AT5G64310.1	946	698.284	15	67.4553
AT5G24280.3	4846	4594.46	0.0914586	0.0625097
AT5G24280.1	4826	4574.46	2.90854	1.99661
AT5G24280.2	5050	4798.46	0	0
AT3G06360.1	817	578.562	1	5.42759
AT5G53770.1	1903	1651.46	6	11.4088
AT3G25719.1	237	134.362	0	0
AT3G07230.1	636	422.982	36	267.262
AT3G21352.1	582	383.969	1	8.17826
AT2G32835.1	288	166.881	0	0
AT5G50345.1	391	234.348	0	0
AT3G02610.1	1236	984.458	0	0
AT3G02610.2	1444	1192.46	0	0
AT4G31354.2	421	256.762	0	0
AT4G31354.1	547	355.91	1	8.82302
AT4G31354.3	331	194.322	0	0
AT3G18270.1	1846	1594.46	3	5.90833
AT4G35680.1	1006	754.458	0	0
AT2G28490.1	1780	1528.46	0	0
AT1G54215.1	853	612.3	0	0
AT3G24200.2	2212	1960.46	0	0
AT3G24200.1	1892	1640.46	13	24.8849
AT5G46680.1	1770	1518.46	0	0
AT1G13080.2	1615	1363.46	7	16.1218
AT1G13080.1	1908	1656.46	0	0
AT3G49630.3	1392	1140.46	0	0
AT3G49630.1	1054	802.458	0	0
AT3G49630.2	1441	1189.46	0	0
AT3G47965.1	522	334.494	5	46.9395
AT1G53060.1	1108	856.458	0	0
AT2G26920.1	2276	2024.46	7	10.8579
AT5G66980.1	1025	773.458	0	0
AT5G19175.1	361	214.602	0	0
AT5G04770.1	2423	2171.46	0	0
AT5G04770.2	2719	2467.46	0	0
AT5G04770.3	2147	1895.46	5	8.28348
AT5G45400.1	3360	3108.46	0	0
AT1G75945.1	461	288.206	4	43.5826
AT1G19980.1	1586	1334.46	4	9.41265
AT3G19810.1	1543	1291.46	16	38.9042
AT3G19810.2	1378	1126.46	0	0
AT4G24670.1	2033	1781.46	0.00730597	0.0128783
AT4G24670.2	2022	1770.46	0.992694	1.76071
AT2G04066.1	516	330.238	0	0
AT1G30520.1	2479	2227.46	0	0
AT1G30520.4	2146	1894.46	3	4.97271
AT1G30520.2	2479	2227.46	0	0
AT1G30520.3	2146	1894.46	3	4.97271
AT5G22030.1	2616	2364.46	0	0
AT5G22030.2	3126	2874.46	9	9.83203
AT1G19490.1	1939	1687.46	2	3.72181
AT4G27780.1	1595	1343.46	6	14.0244
AT4G27780.2	1633	1381.46	0	0
AT1G56130.1	3265	3013.46	0	0
AT1G56130.3	2869	2617.46	0	0
