target_id	length	eff_length	est_counts	tpm
AT1G20530.1	2269	2086.11	8	0.352825
AT4G23170.1	1824	1641.11	73	4.09253
AT1G44780.2	1644	1461.11	13.2281	0.832955
AT1G44780.1	1647	1464.11	45.7719	2.87628
AT1G60880.1	606	423.212	0	0
AT1G06160.1	1086	903.113	9	0.916869
AT3G07260.1	1204	1021.11	1.14847	0.103479
AT1G21090.1	1404	1221.11	99.5892	7.5035
AT1G21090.2	1416	1233.11	14.4108	1.0752
AT1G76730.1	1500	1317.11	553	38.6286
AT1G03970.1	1190	1007.11	319	29.142
AT5G19160.1	2182	1999.11	18	0.828404
AT5G19160.2	2242	2059.11	0	0
AT3G49744.1	174	31.9972	0	0
AT5G28820.1	519	336.362	0	0
AT4G12530.1	730	547.113	0	0
AT4G20050.1	1924	1741.11	5.80591	0.306797
AT4G20050.5	1742	1559.11	0	0
AT4G20050.3	1800	1617.11	9.19409	0.523089
AT4G20050.2	1873	1690.11	0	0
AT4G20050.6	1732	1549.11	0	0
AT4G20050.7	1707	1524.11	0	0
AT4G20050.4	1981	1798.11	0	0
AT5G53810.1	1574	1391.11	17	1.12433
AT2G28690.1	1117	934.113	5	0.492468
AT5G01530.1	1396	1213.11	44916	3406.49
AT3G62800.3	1283	1100.11	30.2982	2.53388
AT3G62800.1	1368	1185.11	102.848	7.98441
AT3G62800.2	1297	1114.11	89.8539	7.42019
ATCG00900.1	468	285.662	1397	449.937
AT3G11385.1	2459	2276.11	0	0
AT5G07010.1	1779	1596.11	892	51.4172
AT3G63040.1	654	471.212	1	0.19525
AT2G26570.2	2921	2738.11	84.0031	2.82261
AT2G26570.1	2941	2758.11	640.997	21.3821
AT3G05560.2	756	573.113	0	0
AT3G05560.3	841	658.113	6.35586	0.888549
AT3G05560.1	840	657.113	826.644	115.741
AT5G12080.3	2694	2511.11	82	3.00438
AT5G12080.2	2805	2622.11	0	0
AT5G12080.1	2754	2571.11	0	0
AT1G50870.1	1191	1008.11	0	0
AT2G20610.2	1748	1565.11	35.3835	2.08
AT2G20610.1	1794	1611.11	518.616	29.6161
AT5G02940.2	2792	2609.11	85.197	3.00427
AT5G02940.1	2920	2737.11	823.803	27.6909
AT1G68430.1	945	762.113	17	2.05228
AT1G66550.2	856	673.113	0	0
AT1G66550.1	765	582.113	0	0
AT1G09380.1	1641	1458.11	14	0.883373
AT3G48840.1	757	574.113	0	0
AT3G48840.2	667	484.212	0	0
AT5G61800.1	1629	1446.11	21	1.33605
AT5G01445.1	589	406.212	17	3.85037
AT4G35500.1	1975	1792.11	21.2714	1.09204
AT4G35500.2	1638	1455.11	96.7286	6.11597
AT1G80310.1	1937	1754.11	691	36.2433
AT2G39400.2	1307	1124.11	57.0566	4.66985
AT2G39400.1	1394	1211.11	410.943	31.218
AT4G04990.1	1217	1034.11	19	1.69041
AT3G60530.1	1465	1282.11	1429	102.545
AT2G46180.1	2540	2357.11	218	8.50909
AT2G22270.1	1398	1215.11	27.1231	2.05366
AT2G22270.2	1174	991.113	84.8769	7.87905
AT2G43660.1	471	288.633	0	0
AT2G43660.2	597	414.212	0	0
AT1G03910.2	2466	2283.11	0	0
AT1G03910.1	2565	2382.11	468	18.0755
AT1G77590.1	2692	2509.11	477.983	17.5267
AT1G77590.2	2669	2486.11	0.0165085	0.000610933
AT1G79020.1	2134	1951.11	180	8.48784
AT5G24420.1	1321	1138.11	60	4.85035
AT5G39490.1	1701	1518.11	0	0
AT3G26922.2	1894	1711.11	0	0
AT3G26922.1	1793	1610.11	0	0
AT3G26922.4	1661	1478.11	0	0
AT3G26922.5	1642	1459.11	24	1.51332
AT3G26922.3	1711	1528.11	0	0
AT3G50450.1	926	743.113	3	0.371427
AT3G17160.1	882	699.113	464	61.0629
AT1G34315.1	819	636.113	22	3.18197
AT5G08580.2	1818	1635.11	11.0623	0.622451
AT5G08580.1	1736	1553.11	244.938	14.5097
AT2G28360.1	3032	2849.11	275	8.88035
AT4G25000.1	1606	1423.11	297	19.201
AT5G27410.4	1734	1551.11	287.888	17.076
AT5G27410.1	2156	1973.11	105.181	4.90449
AT5G27410.3	2229	2046.11	33.9309	1.52571
AT5G27410.2	3153	2970.11	0	0
AT5G65200.1	1982	1799.11	68	3.47742
AT5G23535.1	1015	832.113	149.144	16.4904
AT5G23535.2	830	647.113	19.8557	2.82301
AT1G05230.1	3520	3337.11	0	0
AT1G05230.5	3644	3461.11	0	0
AT1G05230.12	2134	1951.11	0	0
AT1G05230.6	3553	3370.11	0	0
AT1G05230.2	2983	2800.11	6.29126e-06	2.06714e-07
AT1G05230.11	2424	2241.11	14.1797	0.582116
AT1G05230.3	2678	2495.11	22.208	0.818891
AT1G05230.7	3526	3343.11	0	0
AT1G05230.10	2557	2374.11	0	0
AT1G05230.9	3140	2957.11	0	0
AT1G05230.4	2974	2791.11	91.6123	3.01984
AT1G05230.8	3231	3048.11	0	0
AT1G79830.1	3669	3486.11	0	0
AT1G79830.3	3588	3405.11	340.125	9.18998
AT1G79830.2	3278	3095.11	833.78	24.7846
AT1G79830.4	3547	3364.11	0	0
AT1G79830.5	3718	3535.11	15.0946	0.39285
AT5G09480.1	840	657.113	569	79.6672
AT5G56480.1	409	227.597	0	0
AT5G60820.1	1648	1465.11	67	4.20737
AT5G55820.7	5630	5447.11	0.79833	0.0134841
AT5G55820.5	5831	5648.11	0	0
AT5G55820.8	5630	5447.11	0.79833	0.0134841
AT5G55820.10	5271	5088.11	0	0
AT5G55820.4	5292	5109.11	0	0
AT5G55820.9	5896	5713.11	0	0
AT5G55820.2	5622	5439.11	16.3567	0.276678
AT5G55820.11	5449	5266.11	0	0
AT5G55820.3	5610	5427.11	48.7765	0.826892
AT5G55820.6	5642	5459.11	0.270147	0.00455288
AT5G55820.1	5481	5298.11	0	0
AT5G44950.1	1317	1134.11	0	0
AT4G31140.1	2171	1988.11	235	10.8751
AT4G35910.1	2164	1981.11	71	3.29728
AT3G56220.2	541	358.291	0	0
AT3G56220.1	905	722.113	14	1.78373
AT2G19970.1	926	743.113	37	4.58093
AT5G54520.1	1864	1681.11	84	4.59716
AT2G04032.1	1403	1220.11	4	0.301625
AT5G03455.1	704	521.113	685.353	121.001
AT5G03455.2	1006	823.113	1.64724	0.184121
AT1G48140.2	563	380.291	0	0
AT1G48140.1	743	560.113	127	20.861
AT4G15050.1	1191	1008.11	0	0
ATCG00420.1	477	294.546	501	156.492
AT5G30360.1	420	238.363	0	0
AT2G32600.1	1301	1118.11	370	30.4455
AT2G41010.1	1250	1067.11	55	4.74198
AT5G07170.2	1274	1091.11	0	0
AT5G07170.1	1612	1429.11	0	0
AT5G32670.1	700	517.113	0	0
AT1G60250.1	756	573.113	0	0
AT4G09012.1	1175	992.113	18	1.66924
AT3G26355.1	64	28.5	0	0
AT5G02710.1	1195	1012.11	276.312	25.1176
AT5G02710.2	1778	1595.11	51.9339	2.99548
AT5G02710.3	1348	1165.11	4.75407	0.375409
AT4G10110.1	836	653.113	201	28.3149
AT5G13900.1	754	571.113	81	13.0488
AT5G16380.1	1108	925.113	94	9.34846
AT5G40630.1	937	754.113	3	0.366009
AT1G55670.1	780	597.113	17196.2	2649.61
AT5G66940.1	897	714.113	3	0.386511
AT3G06520.1	1598	1415.11	12	0.780184
AT3G06520.2	1668	1485.11	0	0
AT3G52870.1	1811	1628.11	507	28.6504
AT3G02900.2	759	576.113	0	0
AT3G02900.1	852	669.113	400	55.0006
AT1G31520.1	399	217.864	0	0
AT5G57660.1	1564	1381.11	2945	196.184
AT3G09110.1	1666	1483.11	0	0
AT4G23690.1	1139	956.113	249	23.9606
AT1G05035.1	363	183.266	7	3.51418
AT5G45700.1	1180	997.113	27	2.4913
AT5G40410.1	1981	1798.11	4	0.204668
AT3G06580.1	2012	1829.11	693	34.8578
AT3G14920.1	2536	2353.11	413	16.1478
AT1G77610.1	1617	1434.11	287	18.4122
AT1G19170.1	1827	1644.11	97	5.42809
AT2G20740.1	1179	996.113	371.501	34.313
AT2G20740.2	935	752.113	21.5848	2.64041
AT2G20740.3	815	632.113	102.914	14.9791
AT3G26940.1	1793	1610.11	0	0
AT4G27150.1	735	552.113	0	0
AT2G26000.1	1672	1489.11	0	0
AT2G26000.2	1892	1709.11	118	6.35211
AT2G26000.3	2370	2187.11	0	0
AT5G38743.1	183	36.9749	0	0
AT4G15210.4	2461	2278.11	0	0
AT4G15210.1	2066	1883.11	15	0.732862
AT4G15210.3	2291	2108.11	0	0
AT4G15210.2	1890	1707.11	0	0
AT1G29070.1	819	636.113	2280	329.767
AT4G27570.1	1655	1472.11	0	0
AT5G65560.3	3618	3435.11	0	0
AT5G65560.2	3697	3514.11	18.0397	0.472303
AT5G65560.1	3623	3440.11	26.9603	0.72104
AT1G04170.1	1860	1677.11	656.978	36.0409
AT1G04170.2	2026	1843.11	9.02197	0.450357
ATCG00905.1	258	89.7296	1309.5	1342.69
AT1G29250.1	795	612.113	169	25.4017
AT3G51050.1	2543	2360.11	438	17.0745
AT5G23060.2	1608	1425.11	93.4171	6.03093
AT5G23060.1	1529	1346.11	2201.58	150.474
AT4G14770.2	3098	2915.11	0	0
AT4G14770.1	3064	2881.11	202.05	6.45218
AT4G14770.3	3072	2889.11	0	0
AT3G44140.1	216	58.4404	0	0
AT1G14630.2	1186	1003.11	0	0
AT1G14630.1	1020	837.113	24	2.63775
AT3G21480.1	3503	3320.11	40	1.10845
AT3G58760.4	1979	1796.11	0	0
AT3G58760.5	1946	1763.11	32.6815	1.70541
AT3G58760.2	2050	1867.11	0	0
AT3G58760.6	1827	1644.11	31.5058	1.76306
AT3G58760.3	2017	1834.11	0	0
AT3G58760.1	1839	1656.11	245.813	13.6559
AT2G03390.1	1459	1276.11	79.6936	5.74568
AT2G03390.6	1475	1292.11	0	0
AT2G03390.3	1546	1363.11	14.2084	0.959001
AT2G03390.2	1210	1027.11	454.956	40.7529
AT2G03390.7	1166	983.113	5.70108	0.533533
AT2G03390.4	1497	1314.11	10.1727	0.712213
AT2G03390.5	1476	1293.11	54.2681	3.86114
AT2G23093.2	1653	1470.11	15.8778	0.993682
AT2G23093.1	1834	1651.11	9.12217	0.50831
AT1G62600.1	1548	1365.11	238.96	16.1051
AT1G62600.2	1253	1070.11	4.04048	0.347384
AT3G54925.1	546	363.291	0	0
AT4G29550.3	1296	1113.11	0	0
AT4G29550.1	1236	1053.11	3	0.262092
AT4G29550.2	1382	1199.11	0	0
AT5G02280.1	661	478.212	61	11.7359
AT2G36080.2	1783	1600.11	0	0
AT2G36080.4	1695	1512.11	5.57184	0.339017
AT2G36080.1	1311	1128.11	321.201	26.1958
AT2G36080.3	2143	1960.11	41.2268	1.93511
AT5G40830.2	1808	1625.11	0	0
AT5G40830.3	1497	1314.11	12.3585	0.86525
AT5G40830.1	1706	1523.11	38.6415	2.33415
AT3G58110.1	2818	2635.11	276.687	9.66043
AT3G58110.2	2618	2435.11	229.313	8.66397
AT2G46900.1	2280	2097.11	516	22.6378
AT3G13440.2	1065	882.113	0.00241126	0.000251494
AT3G13440.1	2047	1864.11	166.006	8.19329
AT3G13440.3	969	786.113	62.9916	7.37233
AT5G08370.1	1572	1389.11	86.0513	5.69937
AT5G08370.2	1459	1276.11	61.9487	4.46633
AT5G02720.1	729	546.113	0	0
AT5G02720.2	987	804.113	0	0
AT3G44750.2	1057	874.113	129.151	13.5937
AT3G44750.1	1418	1235.11	71.8487	5.35204
AT4G13020.7	2169	1986.11	7.35085	0.340519
AT4G13020.8	1927	1744.11	0	0
AT4G13020.1	2261	2078.11	29.873	1.32257
AT4G13020.2	1864	1681.11	328.217	17.9627
AT4G13020.4	2094	1911.11	5.87548	0.282855
AT4G13020.6	2169	1986.11	11.0116	0.5101
AT4G13020.5	1887	1704.11	58.6719	3.16766
AT4G13020.3	1867	1684.11	0	0
AT1G23530.1	1139	956.113	70	6.7359
AT4G28710.1	5230	5047.11	254	4.63018
AT1G30795.1	713	530.113	0	0
AT3G30841.2	1817	1634.11	14.923	0.840197
AT3G30841.1	1760	1577.11	60.077	3.50471
AT2G03667.2	2158	1975.11	7.14065	0.332623
AT2G03667.1	2081	1898.11	39.8594	1.93204
AT1G34770.3	1075	892.113	13.2165	1.36302
AT1G34770.6	687	504.113	0	0
AT1G34770.2	1103	920.113	0	0
AT1G34770.4	940	757.113	11.7835	1.43193
AT1G34770.5	744	561.113	0	0
AT1G34770.1	1029	846.113	0	0
AT3G43240.1	2952	2769.11	274	9.10368
AT1G79620.2	3366	3183.11	14.886	0.430262
AT1G79620.3	3364	3181.11	0	0
AT1G79620.5	3284	3101.11	4.03782e-08	1.19794e-09
AT1G79620.4	3380	3197.11	42.4081	1.22039
AT1G79620.1	3305	3122.11	26.7059	0.786983
AT2G24820.1	1825	1642.11	776	43.4776
AT4G33620.1	2526	2343.11	46	1.80622
AT5G49310.1	1786	1603.11	0	0
AT1G29810.1	948	765.113	85.5112	10.2826
AT1G29810.2	590	407.212	18.4888	4.17729
AT4G28930.1	528	345.362	8	2.1312
AT1G17470.2	1522	1339.11	290.31	19.9458
AT1G17470.1	1602	1419.11	496.69	32.2014
AT1G34380.1	1380	1197.11	0	0
AT1G34380.3	1048	865.113	7.07844	0.752786
AT1G34380.2	1277	1094.11	24.9216	2.09566
AT5G36240.1	765	582.113	0	0
AT2G20120.1	1259	1076.11	0	0
AT2G20120.2	1203	1020.11	563.481	50.8204
AT5G47670.3	1182	999.113	0	0
AT5G47670.1	1053	870.113	4	0.422952
AT5G47670.2	1087	904.113	0	0
AT5G04070.1	1501	1318.11	55	3.83899
AT2G30690.2	2997	2814.11	0	0
AT2G30690.1	2896	2713.11	2	0.0678218
AT1G11785.1	643	460.212	15	2.99875
AT1G27580.1	1221	1038.11	140.263	12.431
AT2G43850.1	1973	1790.11	70.9993	3.64906
AT2G43850.3	1703	1520.11	0	0
AT2G43850.2	1835	1652.11	0.000698585	3.89033e-05
AT4G18130.1	3912	3729.11	282	6.95746
AT1G23870.1	2973	2790.11	770	25.3908
AT3G49560.1	1227	1044.11	692	60.9769
AT5G36490.1	357	177.523	0	0
AT5G46030.2	926	743.113	13.696	1.69568
AT5G46030.1	886	703.113	598.321	78.2918
AT5G46030.3	915	732.113	6.98282	0.877525
AT5G09650.1	1181	998.113	921	84.896
AT2G43000.1	1040	857.113	11	1.18076
AT2G43000.2	1375	1192.11	0	0
AT1G52040.1	1751	1568.11	164	9.62218
AT3G05858.1	629	446.212	21	4.32997
AT5G60860.1	1046	863.113	418	44.557
AT5G54035.1	258	89.7296	0	0
AT1G07901.1	153	21.2011	3	13.0188
AT4G10220.1	1203	1020.11	0	0
AT3G23790.1	2716	2533.11	327	11.8768
AT4G02075.2	1476	1293.11	6.02399	0.428602
AT4G02075.3	1357	1174.11	13.3941	1.04957
AT4G02075.1	973	790.113	73.5819	8.56819
AT5G36190.1	438	256.012	0	0
AT1G52650.1	1398	1215.11	8	0.605732
AT1G26750.1	809	626.113	232	34.0912
AT5G14980.1	984	801.113	0	0
AT5G50150.1	1846	1663.11	223	12.3365
AT2G15020.1	2088	1905.11	2	0.0965865
AT3G45070.3	1093	910.113	14	1.41527
AT3G45070.2	1211	1028.11	0	0
AT3G45070.1	1067	884.113	0	0
AT4G22590.1	1763	1580.11	152	8.85039
AT5G30490.3	984	801.113	115.278	13.2391
AT5G30490.2	1163	980.113	7.09853	0.666345
AT5G30490.1	1252	1069.11	70.6236	6.07762
AT5G22670.1	1332	1149.11	0	0
AT4G35060.1	1123	940.113	27	2.64235
AT1G11480.2	2175	1992.11	467.23	21.5786
AT1G11480.1	2312	2129.11	481.77	20.8184
AT3G49030.1	1332	1149.11	0	0
AT3G49030.2	1483	1300.11	0	0
AT1G12300.1	3238	3055.11	29	0.873329
AT5G47930.1	718	535.113	1410	242.427
AT1G61093.1	731	548.113	1	0.167856
AT2G37970.1	836	653.113	145	20.4262
AT3G02420.2	1674	1491.11	0	0
AT3G02420.1	1534	1351.11	287	19.5433
AT1G58190.2	3294	3111.11	11.9989	0.35484
AT1G58190.4	2864	2681.11	0	0
AT1G58190.3	3241	3058.11	1.79099	0.0538823
AT1G58190.1	3168	2985.11	36.2101	1.11603
AT1G09860.1	1396	1213.11	3	0.227524
AT1G13280.1	1343	1160.11	476	37.7497
AT5G15300.1	1957	1774.11	11	0.570451
AT4G34131.1	1762	1579.11	208	12.1187
AT2G02130.1	707	524.113	1698	298.071
AT5G03435.2	2496	2313.11	10	0.39775
AT5G03435.1	2369	2186.11	0	0
AT3G18830.1	1997	1814.11	892	45.2384
AT2G03570.1	270	99.342	0	0
AT4G21670.1	3900	3717.11	123	3.04443
AT1G02230.1	1436	1253.11	4	0.293682
AT5G20140.1	1363	1180.11	204.982	15.9808
AT5G20140.2	1416	1233.11	32.0183	2.38892
AT1G11630.1	1712	1529.11	38	2.28639
AT4G19440.1	3531	3348.11	19.6505	0.539983
AT4G19440.3	3555	3372.11	3.85746	0.105246
AT4G19440.2	3371	3188.11	4.54241	0.131087
AT4G19440.4	3552	3369.11	8.94967	0.244398
AT3G51890.1	1210	1027.11	303	27.1414
AT1G44085.1	273	101.808	0	0
AT1G07390.1	3267	3084.11	13.5754	0.404976
AT1G07390.4	3615	3432.11	0	0
AT1G07390.3	3418	3235.11	21.4246	0.609299
AT1G07390.5	3451	3268.11	0	0
AT1G07390.2	3304	3121.11	0	0
AT1G13607.1	452	269.8	0	0
AT1G08580.1	855	672.113	165	22.5865
AT2G25125.1	225	64.7115	0	0
AT1G59750.2	2472	2289.11	88.3815	3.55223
AT1G59750.3	2353	2170.11	484.712	20.5499
AT1G59750.1	2545	2362.11	1.76031e-08	6.85639e-10
AT1G59750.4	2558	2375.11	80.9061	3.13404
AT3G25950.1	1170	987.113	24	2.23693
AT5G22145.1	411	229.597	1.64316	0.658445
AT1G70209.1	144	17.3603	0	0
AT1G63660.1	2136	1953.11	163	7.67834
AT1G63660.2	1983	1800.11	0	0
AT2G21660.1	1165	982.113	14758.1	1382.53
AT2G21660.2	785	602.113	33427.9	5107.85
AT1G15320.2	1127	944.113	0	0
AT1G15320.1	1450	1267.11	0	0
AT1G79310.1	1675	1492.11	25	1.54151
AT5G42980.1	1035	852.113	9690.51	1046.3
AT1G70750.1	3211	3028.11	67	2.03568
AT5G35840.1	3802	3619.11	294	7.47399
AT2G45210.1	1177	994.113	190	17.5843
AT1G29390.1	1049	866.113	1132.71	120.323
AT1G29390.2	1103	920.113	31.2937	3.12913
AT4G16460.2	1242	1059.11	0	0
AT4G16460.3	1168	985.113	7.09554e-08	6.62684e-09
AT4G16460.1	1153	970.113	2	0.189677
AT5G50210.1	2691	2508.11	135	4.95215
AT1G17870.1	1856	1673.11	113	6.21384
AT5G38360.2	1459	1276.11	0	0
AT5G38360.1	1083	900.113	93.6497	9.5723
AT5G38360.3	1372	1189.11	13.3503	1.03294
AT1G15020.1	2139	1956.11	23.0018	1.08187
AT1G15020.2	2329	2146.11	134.998	5.78739
AT1G15020.3	2244	2061.11	0	0
AT1G23090.4	2538	2355.11	0	0
AT1G23090.1	2489	2306.11	94.7874	3.78162
AT1G23090.3	2605	2422.11	0	0
AT1G23090.2	2690	2507.11	25.2126	0.925231
AT4G01790.1	680	497.163	38	7.03221
AT4G38190.1	3749	3566.11	0	0
AT1G72810.1	2515	2332.11	263.925	10.4121
AT5G45573.1	588	405.212	0	0
AT2G01755.1	588	405.212	105.442	23.9407
AT2G01755.2	621	438.212	16.7163	3.50964
AT5G25770.2	1588	1405.11	0.000164644	1.07806e-05
AT5G25770.1	1831	1648.11	55.7698	3.11329
AT5G25770.3	1597	1414.11	585.19	38.0733
AT1G56610.3	2170	1987.11	0.000429159	1.98702e-05
AT1G56610.2	2161	1978.11	149	6.93012
AT1G56610.1	2425	2242.11	0	0
AT4G09649.1	138	15.137	1	6.07809
AT2G03210.2	1900	1717.11	0	0
AT2G03210.3	1809	1626.11	0	0
AT2G03210.1	1620	1437.11	0	0
AT3G45990.1	402	220.754	0	0
AT5G51470.2	1745	1562.11	0	0
AT5G51470.1	2031	1848.11	0	0
AT3G46350.1	1335	1152.11	0	0
AT5G64170.1	2537	2354.11	296.085	11.5717
AT5G64170.2	2667	2484.11	57.3257	2.12317
AT5G64170.3	2575	2392.11	0	0
AT3G24850.1	1080	897.113	0	0
AT2G27630.1	4276	4093.11	3	0.0674333
AT4G01590.2	1045	862.113	35.9174	3.83308
AT4G01590.3	979	796.113	58.4913	6.75965
AT4G01590.1	1067	884.113	141.591	14.7345
AT5G35970.1	3475	3292.11	402	11.2346
AT2G31390.1	1466	1283.11	876	62.8125
AT4G14315.1	495	312.394	0	0
AT2G14635.1	371	190.87	0	0
AT1G53460.1	1519	1336.11	183	12.6013
AT5G52240.2	789	606.113	0	0
AT5G52240.1	1129	946.113	1651	160.55
AT2G23250.1	1317	1134.11	0	0
AT3G62270.1	2948	2765.11	130	4.32551
AT2G04400.1	1428	1245.11	269	19.877
AT1G76420.1	1438	1255.11	0	0
AT2G29150.1	807	624.113	1	0.147416
AT5G58090.1	1929	1746.11	446	23.5001
AT5G06950.3	1643	1460.11	0	0
AT5G06950.5	2031	1848.11	0	0
AT5G06950.1	1867	1684.11	49.0518	2.67973
AT5G06950.4	1558	1375.11	65.9482	4.41236
AT5G06950.2	1624	1441.11	0	0
AT4G35350.2	1340	1157.11	5.01991	0.399142
AT4G35350.1	1317	1134.11	398.98	32.367
AT4G04930.1	1409	1226.11	0	0
AT2G37900.2	2425	2242.11	0	0
AT2G37900.1	2299	2116.11	24	1.04347
AT5G19875.1	1098	915.113	127	12.7684
AT1G19350.3	1465	1282.11	68.6819	4.9286
AT1G19350.4	1502	1319.11	460.001	32.0836
AT1G19350.6	1304	1121.11	1515.78	124.392
AT1G19350.1	2202	2019.11	477.892	21.7759
AT1G19350.5	1468	1285.11	17.3986	1.2456
AT3G06710.1	1631	1448.11	8	0.50827
AT4G29190.1	1533	1350.11	637	43.4087
AT1G68220.1	1007	824.113	224	25.0074
AT2G33060.1	2779	2596.11	133	4.71341
AT4G17080.1	2214	2031.11	316	14.314
AT4G15700.1	767	584.113	3	0.472532
AT1G28327.1	1267	1084.11	0	0
AT3G56900.1	1692	1509.11	99	6.0356
AT3G25200.1	507	324.394	0	0
AT1G15825.1	536	353.327	13.9404	3.63
AT3G49307.1	538	355.327	0	0
ATMG00500.1	426	244.314	0.402254	0.151481
AT4G12680.1	1910	1727.11	136	7.24478
AT2G19540.1	1653	1470.11	588	36.7988
AT2G40190.1	1784	1601.11	173	9.94103
AT1G59830.1	1462	1279.11	453	32.5834
AT1G59830.2	1357	1174.11	0	0
AT1G67325.2	1734	1551.11	197.48	11.7135
AT1G67325.1	1261	1078.11	356.52	30.4247
AT5G64310.1	946	763.113	886	106.82
AT5G24280.3	4846	4663.11	57.1416	1.12741
AT5G24280.1	4826	4643.11	0	0
AT5G24280.2	5050	4867.11	23.8584	0.451
AT3G06360.1	817	634.113	21	3.04691
AT5G53770.1	1903	1720.11	114	6.09754
AT3G25719.1	237	73.3478	0	0
AT3G07230.1	636	453.212	777	157.734
AT3G21352.1	582	399.252	4	0.921764
AT2G32835.1	288	114.49	0	0
AT5G50345.1	391	210.122	0	0
AT3G02610.1	1236	1053.11	2.93696	0.256584
AT3G02610.2	1444	1261.11	6.06304	0.442327
AT4G31354.2	421	239.363	2.15791	0.829438
AT4G31354.1	547	364.291	9.4546	2.38782
AT4G31354.3	331	153.124	3.38749	2.03537
AT3G18270.1	1846	1663.11	199	11.0088
AT4G35680.1	1006	823.113	1	0.111776
