target_id	length	eff_length	est_counts	tpm
AT2G46180.1	2540	2298.89	9	11.3165
AT2G22270.1	1398	1156.89	3	7.49583
AT2G22270.2	1174	932.885	0	0
AT2G43660.1	471	289.231	0	0
AT2G43660.2	597	393.079	0	0
AT1G03910.2	2466	2224.89	17	22.0867
AT1G03910.1	2565	2323.89	0	0
AT1G77590.1	2692	2450.89	23	27.1265
AT1G77590.2	2669	2427.89	0	0
AT1G79020.1	2134	1892.89	3	4.58127
AT5G24420.1	1321	1079.89	3	8.03031
AT5G39490.1	1701	1459.89	0	0
AT3G26922.2	1894	1652.89	0	0
AT3G26922.1	1793	1551.89	0	0
AT3G26922.4	1661	1419.89	4.52456e-05	9.21111e-05
AT3G26922.5	1642	1400.89	1.99995	4.12673
AT3G26922.3	1711	1469.89	0	0
AT3G50450.1	926	687.94	0	0
AT3G17160.1	882	644.404	9	40.3713
AT1G34315.1	819	587.205	0	0
AT5G08580.2	1818	1576.89	0	0
AT5G08580.1	1736	1494.89	9	17.403
AT2G28360.1	3032	2790.89	13	13.4645
AT4G25000.1	1606	1364.89	0	0
AT5G27410.4	1734	1492.89	5.92839	11.4789
AT5G27410.1	2156	1914.89	8.67941	13.102
AT5G27410.3	2229	1987.89	0	0
AT5G27410.2	3153	2911.89	0.594865	0.590518
AT5G65200.1	1982	1740.89	2	3.32084
AT5G23535.1	1015	773.885	11	41.087
AT5G23535.2	830	597.778	0	0
AT1G05230.1	3520	3278.89	0	0
AT1G05230.5	3644	3402.89	0	0
AT1G05230.12	2134	1892.89	0	0
AT1G05230.6	3553	3311.89	0	0
AT1G05230.2	2983	2741.89	0	0
AT1G05230.11	2424	2182.89	4	5.29685
AT1G05230.3	2678	2436.89	0	0
AT1G05230.7	3526	3284.89	0	0
AT1G05230.10	2557	2315.89	0	0
AT1G05230.9	3140	2898.89	0	0
AT1G05230.4	2974	2732.89	0	0
AT1G05230.8	3231	2989.89	0	0
AT1G79830.1	3669	3427.89	0	0
AT1G79830.3	3588	3346.89	0.000299874	0.000258992
AT1G79830.2	3278	3036.89	34.6632	32.9935
AT1G79830.4	3547	3305.89	5.33653	4.66616
AT1G79830.5	3718	3476.89	0	0
AT5G09480.1	840	607.341	25	118.986
AT5G56480.1	409	243.693	0	0
AT5G60820.1	1648	1406.89	3	6.16384
AT5G55820.7	5630	5388.89	0	0
AT5G55820.5	5831	5589.89	0	0
AT5G55820.8	5630	5388.89	0	0
AT5G55820.10	5271	5029.89	0.964705	0.554403
AT5G55820.4	5292	5050.89	0.0352949	0.0201991
AT5G55820.9	5896	5654.89	0	0
AT5G55820.2	5622	5380.89	0	0
AT5G55820.11	5449	5207.89	0	0
AT5G55820.3	5610	5368.89	0	0
AT5G55820.6	5642	5400.89	0	0
AT5G55820.1	5481	5239.89	0	0
AT5G44950.1	1317	1075.89	0	0
AT4G31140.1	2171	1929.89	4	5.99125
AT4G35910.1	2164	1922.89	1	1.50326
AT3G56220.2	541	344.261	0	0
AT3G56220.1	905	666.94	0	0
AT2G19970.1	926	687.94	0	0
AT5G54520.1	1864	1622.89	1	1.78115
AT2G04032.1	1403	1161.89	0	0
AT5G03455.1	704	486.581	19	112.872
AT5G03455.2	1006	764.885	0	0
AT1G48140.2	563	363.792	6	47.6745
AT1G48140.1	743	518.842	0	0
AT4G15050.1	1191	949.885	0	0
ATCG00420.1	477	293.322	14	137.966
AT5G30360.1	420	252.096	0	0
AT2G32600.1	1301	1059.89	12	32.7274
AT2G41010.1	1250	1008.89	1	2.86515
AT5G07170.2	1274	1032.89	0	0
AT5G07170.1	1612	1370.89	0	0
AT5G32670.1	700	482.942	0	0
AT1G60250.1	756	531.069	0	0
AT4G09012.1	1175	933.885	0	0
AT3G26355.1	64	34.1527	0	0
AT5G02710.1	1195	953.885	5.29705	16.0519
AT5G02710.2	1778	1536.89	0	0
AT5G02710.3	1348	1106.89	0	0
AT4G10110.1	836	603.341	10.475	50.1855
AT5G13900.1	754	529.459	2	10.9191
AT5G16380.1	1108	866.885	9	30.0103
AT5G40630.1	937	697.945	0	0
AT1G55670.1	780	551.097	443.851	2328.08
AT5G66940.1	897	658.94	0	0
AT3G06520.1	1598	1356.89	0	0
AT3G06520.2	1668	1426.89	0	0
AT3G52870.1	1811	1569.89	17	31.3018
AT3G02900.2	759	533.678	4.63846	25.1237
AT3G02900.1	852	617.57	7.36154	34.4565
AT1G31520.1	399	237.326	0	0
AT5G57660.1	1564	1322.89	114	249.099
AT3G09110.1	1666	1424.89	0	0
AT4G23690.1	1139	897.885	8	25.7548
AT1G05035.1	363	211.768	1	13.6499
AT5G45700.1	1180	938.885	1	3.07876
AT5G40410.1	1981	1739.89	0	0
AT3G06580.1	2012	1770.89	12	19.5875
AT3G14920.1	2536	2294.89	9	11.3363
AT1G77610.1	1617	1375.89	9	18.9081
AT1G19170.1	1827	1585.89	1	1.82271
AT2G20740.1	1179	937.885	10.5772	32.5996
AT2G20740.2	935	695.945	0	0
AT2G20740.3	815	583.205	3.42275	16.9646
AT3G26940.1	1793	1551.89	0	0
AT4G27150.1	735	513.506	0	0
AT2G26000.1	1672	1430.89	6	12.1209
AT2G26000.2	1892	1650.89	0	0
AT2G26000.3	2370	2128.89	0	0
AT5G38743.1	183	97.6047	0	0
AT4G15210.4	2461	2219.89	0	0
AT4G15210.1	2066	1824.89	0	0
AT4G15210.3	2291	2049.89	0	0
AT4G15210.2	1890	1648.89	0	0
AT1G29070.1	819	587.205	98	482.42
AT4G27570.1	1655	1413.89	0	0
AT5G65560.3	3618	3376.89	0.764006	0.653987
AT5G65560.2	3697	3455.89	0	0
AT5G65560.1	3623	3381.89	0.235994	0.201711
AT1G04170.1	1860	1618.89	31	55.3521
AT1G04170.2	2026	1784.89	0	0
ATCG00905.1	258	144.198	45.5	912.099
AT1G29250.1	795	565.287	8	40.9082
AT3G51050.1	2543	2301.89	12	15.0691
AT5G23060.2	1608	1366.89	0	0
AT5G23060.1	1529	1287.89	98	219.957
AT4G14770.2	3098	2856.89	0.000269108	0.000272284
AT4G14770.1	3064	2822.89	3.61732	3.7041
AT4G14770.3	3072	2830.89	0.382409	0.390477
AT3G44140.1	216	117.286	0	0
AT1G14630.2	1186	944.885	0	0
AT1G14630.1	1020	778.885	1	3.71121
AT3G21480.1	3503	3261.89	0	0
AT3G58760.4	1979	1737.89	0	0
AT3G58760.5	1946	1704.89	0	0
AT3G58760.2	2050	1808.89	0	0
AT3G58760.6	1827	1585.89	0	0
AT3G58760.3	2017	1775.89	0	0
AT3G58760.1	1839	1597.89	6	10.8541
AT2G03390.1	1459	1217.89	0	0
AT2G03390.6	1475	1233.89	0	0
AT2G03390.3	1546	1304.89	0	0
AT2G03390.2	1210	968.885	23.6241	70.4809
AT2G03390.7	1166	924.885	0	0
AT2G03390.4	1497	1255.89	4.37591	10.0718
AT2G03390.5	1476	1234.89	0	0
AT2G23093.2	1653	1411.89	0	0
AT2G23093.1	1834	1592.89	0	0
AT1G62600.1	1548	1306.89	4.43012	9.79866
AT1G62600.2	1253	1011.89	1.56988	4.4846
AT3G54925.1	546	347.906	0	0
AT4G29550.3	1296	1054.89	0	0
AT4G29550.1	1236	994.885	0	0
AT4G29550.2	1382	1140.89	0	0
AT5G02280.1	661	448.463	3	19.3367
AT2G36080.2	1783	1541.89	0	0
AT2G36080.4	1695	1453.89	0	0
AT2G36080.1	1311	1069.89	6.21222	16.7841
AT2G36080.3	2143	1901.89	3.78778	5.7569
AT5G40830.2	1808	1566.89	0	0
AT5G40830.3	1497	1255.89	2	4.60329
AT5G40830.1	1706	1464.89	0	0
AT3G58110.1	2818	2576.89	0	0
AT3G58110.2	2618	2376.89	13	15.8097
AT2G46900.1	2280	2038.89	11	15.5951
AT3G13440.2	1065	823.885	0	0
AT3G13440.1	2047	1805.89	6.70087	10.7258
AT3G13440.3	969	727.885	2.29913	9.13038
AT5G08370.1	1572	1330.89	0	0
AT5G08370.2	1459	1217.89	7	16.6142
AT5G02720.1	729	507.886	3.70295	21.0751
AT5G02720.2	987	745.885	0	0
AT3G44750.2	1057	815.885	7.73993	27.4218
AT3G44750.1	1418	1176.89	3.26007	8.00722
AT4G13020.7	2169	1927.89	0	0
AT4G13020.8	1927	1685.89	0	0
AT4G13020.1	2261	2019.89	0	0
AT4G13020.2	1864	1622.89	16.2502	28.9441
AT4G13020.4	2094	1852.89	0	0
AT4G13020.6	2169	1927.89	0	0
AT4G13020.5	1887	1645.89	0	0
AT4G13020.3	1867	1625.89	3.7498	6.66665
AT1G23530.1	1139	897.885	2	6.4387
AT4G28710.1	5230	4988.89	11	6.3735
AT1G30795.1	713	494.108	0	0
AT3G30841.2	1817	1575.89	0	0
AT3G30841.1	1760	1518.89	3	5.70933
AT2G03667.2	2158	1916.89	0	0
AT2G03667.1	2081	1839.89	3	4.71324
AT1G34770.3	1075	833.885	0	0
AT1G34770.6	687	471.734	0	0
AT1G34770.2	1103	861.885	0	0
AT1G34770.4	940	700.945	1	4.12387
AT1G34770.5	744	519.842	0	0
AT1G34770.1	1029	787.885	0	0
AT3G43240.1	2952	2710.89	11	11.7293
AT1G79620.2	3366	3124.89	0	0
AT1G79620.3	3364	3122.89	0	0
AT1G79620.5	3284	3042.89	0.995768	0.945935
AT1G79620.4	3380	3138.89	0	0
AT1G79620.1	3305	3063.89	0.00423197	0.00399263
AT2G24820.1	1825	1583.89	20	36.5002
AT4G33620.1	2526	2284.89	1	1.2651
AT5G49310.1	1786	1544.89	0	0
AT1G29810.1	948	708.945	0	0
AT1G29810.2	590	386.979	6	44.818
AT4G28930.1	528	333.123	0	0
AT1G17470.2	1522	1280.89	8.56951e-07	1.9339e-06
AT1G17470.1	1602	1360.89	26	55.2256
AT1G34380.1	1380	1138.89	0	0
AT1G34380.3	1048	806.885	2	7.16485
AT1G34380.2	1277	1035.89	0	0
AT5G36240.1	765	539.286	0	0
AT2G20120.1	1259	1017.89	0	0
AT2G20120.2	1203	961.885	33.2502	99.9218
AT5G47670.3	1182	940.885	0	0
AT5G47670.1	1053	811.885	0	0
AT5G47670.2	1087	845.885	0	0
AT5G04070.1	1501	1259.89	1	2.29434
AT2G30690.2	2997	2755.89	0	0
AT2G30690.1	2896	2654.89	0	0
AT1G11785.1	643	432.801	0	0
AT1G27580.1	1221	979.885	5.80487	17.124
AT2G43850.1	1973	1731.89	0	0
AT2G43850.3	1703	1461.89	4	7.90925
AT2G43850.2	1835	1593.89	0	0
AT4G18130.1	3912	3670.89	16	12.5991
AT1G23870.1	2973	2731.89	29	30.6849
AT3G49560.1	1227	985.885	22	64.5038
AT5G36490.1	357	207.543	0	0
AT5G46030.2	926	687.94	0	0
AT5G46030.1	886	647.94	24.7292	110.323
AT5G46030.3	915	676.94	7.27078	31.047
AT5G09650.1	1181	939.885	26	79.9627
AT2G43000.1	1040	798.885	0	0
AT2G43000.2	1375	1133.89	0	0
AT1G52040.1	1751	1509.89	0	0
AT3G05858.1	629	419.441	0	0
AT5G60860.1	1046	804.885	13	46.6872
AT5G54035.1	258	144.198	1	20.0461
AT1G07901.1	153	83.2478	1	34.7229
AT4G10220.1	1203	961.885	0	0
AT3G23790.1	2716	2474.89	10	11.6798
AT4G02075.2	1476	1234.89	0	0
AT4G02075.3	1357	1115.89	0	0
AT4G02075.1	973	731.885	3	11.8486
AT5G36190.1	438	264.339	0	0
AT1G52650.1	1398	1156.89	0	0
AT1G26750.1	809	577.625	9	45.0386
AT5G14980.1	984	742.885	0	0
AT5G50150.1	1846	1604.89	9	16.2102
AT2G15020.1	2088	1846.89	0	0
AT3G45070.3	1093	851.885	0	0
AT3G45070.2	1211	969.885	0	0
AT3G45070.1	1067	825.885	0	0
AT4G22590.1	1763	1521.89	6	11.3961
AT5G30490.3	984	742.885	8	31.1284
AT5G30490.2	1163	921.885	0	0
AT5G30490.1	1252	1010.89	0	0
AT5G22670.1	1332	1090.89	0	0
AT4G35060.1	1123	881.885	1	3.27776
AT1G11480.2	2175	1933.89	29	43.3467
AT1G11480.1	2312	2070.89	0	0
AT3G49030.1	1332	1090.89	0	0
AT3G49030.2	1483	1241.89	0	0
AT1G12300.1	3238	2996.89	3	2.89361
AT5G47930.1	718	498.004	49	284.415
AT1G61093.1	731	509.886	0	0
AT2G37970.1	836	603.341	6	28.746
AT3G02420.2	1674	1432.89	0	0
AT3G02420.1	1534	1292.89	8	17.8862
AT1G58190.2	3294	3052.89	0	0
AT1G58190.4	2864	2622.89	0	0
AT1G58190.3	3241	2999.89	0	0
AT1G58190.1	3168	2926.89	0	0
AT1G09860.1	1396	1154.89	0	0
AT1G13280.1	1343	1101.89	9	23.6099
AT5G15300.1	1957	1715.89	1	1.68461
AT4G34131.1	1762	1520.89	5	9.50303
AT2G02130.1	707	489.581	48	283.403
AT5G03435.2	2496	2254.89	0	0
AT5G03435.1	2369	2127.89	1	1.35844
AT3G18830.1	1997	1755.89	22	36.2172
AT2G03570.1	270	152.663	0	0
AT4G21670.1	3900	3658.89	7	5.53016
AT1G02230.1	1436	1194.89	0	0
AT5G20140.1	1363	1121.89	11	28.3422
AT5G20140.2	1416	1174.89	0	0
AT1G11630.1	1712	1470.89	1	1.96521
AT4G19440.1	3531	3289.89	0.990578	0.870356
AT4G19440.3	3555	3313.89	0.00308643	0.0026922
AT4G19440.2	3371	3129.89	0	0
AT4G19440.4	3552	3310.89	0.00633528	0.00553109
AT3G51890.1	1210	968.885	15	44.7515
AT1G44085.1	273	155.143	0	0
AT1G07390.1	3267	3025.89	0.999936	0.955231
AT1G07390.4	3615	3373.89	0	0
AT1G07390.3	3418	3176.89	0	0
AT1G07390.5	3451	3209.89	0	0
AT1G07390.2	3304	3062.89	6.44205e-05	6.0797e-05
AT1G13607.1	452	274.926	0	0
AT1G08580.1	855	620.123	12	55.9361
AT2G25125.1	225	122.623	0	0
AT1G59750.2	2472	2230.89	16	20.7315
AT1G59750.3	2353	2111.89	0	0
AT1G59750.1	2545	2303.89	0	0
AT1G59750.4	2558	2316.89	0	0
AT3G25950.1	1170	928.885	1	3.11191
AT5G22145.1	411	245.478	0	0
AT1G70209.1	144	78.3031	0	0
AT1G63660.1	2136	1894.89	10	15.2548
AT1G63660.2	1983	1741.89	8.50574e-08	1.4115e-07
AT2G21660.1	1165	923.885	228.039	713.476
AT2G21660.2	785	555.695	1132.96	5893.42
AT1G15320.2	1127	885.885	0	0
AT1G15320.1	1450	1208.89	0	0
AT1G79310.1	1675	1433.89	0	0
AT5G42980.1	1035	793.885	332.926	1212.21
AT1G70750.1	3211	2969.89	3	2.91992
AT5G35840.1	3802	3560.89	9	7.30589
AT2G45210.1	1177	935.885	5	15.4432
AT1G29390.1	1049	807.885	30	107.34
AT1G29390.2	1103	861.885	0	0
AT4G16460.2	1242	1000.89	0	0
AT4G16460.3	1168	926.885	0	0
AT4G16460.1	1153	911.885	0	0
AT5G50210.1	2691	2449.89	4	4.71958
AT1G17870.1	1856	1614.89	0	0
AT5G38360.2	1459	1217.89	0	0
AT5G38360.1	1083	841.885	8	27.4679
AT5G38360.3	1372	1130.89	0	0
AT1G15020.1	2139	1897.89	7	10.6615
AT1G15020.2	2329	2087.89	0	0
AT1G15020.3	2244	2002.89	0	0
AT1G23090.4	2538	2296.89	3.29841e-07	4.15101e-07
AT1G23090.1	2489	2247.89	9	11.5733
AT1G23090.3	2605	2363.89	0	0
AT1G23090.2	2690	2448.89	0	0
AT4G01790.1	680	465.085	3	18.6457
AT4G38190.1	3749	3507.89	0	0
AT1G72810.1	2515	2273.89	6	7.62731
AT5G45573.1	588	385.875	0	0
AT2G01755.1	588	385.875	2	14.9821
AT2G01755.2	621	414.306	0	0
AT5G25770.2	1588	1346.89	10.9447	23.4889
AT5G25770.1	1831	1589.89	0	0
AT5G25770.3	1597	1355.89	0.0552951	0.117883
AT1G56610.3	2170	1928.89	0.190508	0.285493
AT1G56610.2	2161	1919.89	7.80949	11.7581
AT1G56610.1	2425	2183.89	0	0
AT4G09649.1	138	75.1804	0	0
AT2G03210.2	1900	1658.89	0	0
AT2G03210.3	1809	1567.89	0	0
AT2G03210.1	1620	1378.89	0	0
AT3G45990.1	402	239.692	0	0
AT5G51470.2	1745	1503.89	0	0
AT5G51470.1	2031	1789.89	0	0
AT3G46350.1	1335	1093.89	0	0
AT5G64170.1	2537	2295.89	0	0
AT5G64170.2	2667	2425.89	0	0
AT5G64170.3	2575	2333.89	8	9.9083
AT3G24850.1	1080	838.885	0	0
AT2G27630.1	4276	4034.89	0	0
AT4G01590.2	1045	803.885	6.29382	22.6313
AT4G01590.3	979	737.885	11.6898	45.794
AT4G01590.1	1067	825.885	0.0163422	0.0571979
AT5G35970.1	3475	3233.89	11	9.83234
AT2G31390.1	1466	1224.89	20	47.198
AT4G14315.1	495	305.99	0	0
AT2G14635.1	371	218.368	0	0
AT1G53460.1	1519	1277.89	8	18.0962
AT5G52240.2	789	559.287	26.2776	135.812
AT5G52240.1	1129	887.885	29.7224	96.7645
AT2G23250.1	1317	1075.89	0	0
AT3G62270.1	2948	2706.89	11	11.7466
AT2G04400.1	1428	1186.89	15	36.5318
AT1G76420.1	1438	1196.89	2	4.83021
AT2G29150.1	807	576.044	0	0
AT5G58090.1	1929	1687.89	23	39.3889
AT5G06950.3	1643	1401.89	0	0
AT5G06950.5	2031	1789.89	0	0
AT5G06950.1	1867	1625.89	0	0
AT5G06950.4	1558	1316.89	5	10.9752
AT5G06950.2	1624	1382.89	0	0
AT4G35350.2	1340	1098.89	0	0
AT4G35350.1	1317	1075.89	8	21.4938
AT4G04930.1	1409	1167.89	0	0
AT2G37900.2	2425	2183.89	0	0
AT2G37900.1	2299	2057.89	0	0
AT5G19875.1	1098	856.885	2	6.74677
AT1G19350.3	1465	1223.89	0	0
AT1G19350.4	1502	1260.89	19.1821	43.9754
AT1G19350.6	1304	1062.89	50.8924	138.406
AT1G19350.1	2202	1960.89	14.6441	21.5873
AT1G19350.5	1468	1226.89	0	0
AT3G06710.1	1631	1389.89	0	0
AT4G29190.1	1533	1291.89	22	49.2252
AT1G68220.1	1007	765.885	11	41.5162
AT2G33060.1	2779	2537.89	2	2.27796
AT4G17080.1	2214	1972.89	13	19.0472
AT4G15700.1	767	540.89	0	0
AT1G28327.1	1267	1025.89	0	0
AT3G56900.1	1692	1450.89	6	11.9538
AT3G25200.1	507	316.486	0	0
AT1G15825.1	536	339.8	0	0
AT3G49307.1	538	341.8	0	0
ATMG00500.1	426	256.332	0	0
AT4G12680.1	1910	1668.89	2	3.46411
AT2G19540.1	1653	1411.89	16	32.7574
AT2G40190.1	1784	1542.89	5	9.36753
AT1G59830.1	1462	1220.89	11.6275	27.5296
AT1G59830.2	1357	1115.89	3.37252	8.73623
AT1G67325.2	1734	1492.89	6.31241	12.2224
AT1G67325.1	1261	1019.89	8.68759	24.6228
AT5G64310.1	946	706.945	26	106.311
AT5G24280.3	4846	4604.89	0.183539	0.115212
AT5G24280.1	4826	4584.89	5.81646	3.66707
AT5G24280.2	5050	4808.89	0	0
AT3G06360.1	817	585.205	1	4.93947
AT5G53770.1	1903	1661.89	3	5.21806
AT3G25719.1	237	129.072	0	0
AT3G07230.1	636	425.801	34	230.813
AT3G21352.1	582	380.763	0	0
AT2G32835.1	288	162.813	0	0
AT5G50345.1	391	231.618	0	0
AT3G02610.1	1236	994.885	1	2.90547
AT3G02610.2	1444	1202.89	0	0
AT4G31354.2	421	253.096	0	0
AT4G31354.1	547	348.906	1	8.28477
AT4G31354.3	331	190.779	0	0
AT3G18270.1	1846	1604.89	7	12.6079
AT4G35680.1	1006	764.885	0	0
AT2G28490.1	1780	1538.89	0	0
AT1G54215.1	853	618.123	0	0
AT3G24200.2	2212	1970.89	0	0
AT3G24200.1	1892	1650.89	9	15.7585
AT5G46680.1	1770	1528.89	0	0
AT1G13080.2	1615	1373.89	4.31097	9.07013
AT1G13080.1	1908	1666.89	5.68903	9.86555
AT3G49630.3	1392	1150.89	0	0
AT3G49630.1	1054	812.885	0	0
AT3G49630.2	1441	1199.89	0	0
AT3G47965.1	522	327.645	3	26.4671
AT1G53060.1	1108	866.885	1	3.33447
AT2G26920.1	2276	2034.89	6	8.52315
AT5G66980.1	1025	783.885	0	0
AT5G19175.1	361	210.952	0	0
AT5G04770.1	2423	2181.89	0	0
AT5G04770.2	2719	2477.89	0	0
AT5G04770.3	2147	1905.89	3	4.55002
AT5G45400.1	3360	3118.89	0	0
AT1G75945.1	461	282.065	3	30.744
AT1G19980.1	1586	1344.89	5	10.7467
AT3G19810.1	1543	1301.89	0	0
AT3G19810.2	1378	1136.89	18	45.7662
AT4G24670.1	2033	1791.89	0.00747107	0.0120521
AT4G24670.2	2022	1780.89	0.992529	1.611
AT2G04066.1	516	323.704	0	0
AT1G30520.1	2479	2237.89	0	0
AT1G30520.4	2146	1904.89	5.5	8.34608
AT1G30520.2	2479	2237.89	0	0
AT1G30520.3	2146	1904.89	5.5	8.34608
